Ticker,Date,3_day,3_day_single,7_day,7_day_single,15_day,15_day_single,30_day,30_day_single
KIRK,2016-05-24,-3.350019174490198,-2.7500153784397887,-3.30925584110386,-3.701301554518226,-3.5568133714626944,-3.6346588750034687,-3.5875531767616144,-3.0751064389838185
FTK,2018-05-10,-3.8354440606166498,-3.2986809748509334,-3.3087381106725258,-5.857942020483019,-3.517419531862378,-4.647589232581746,-3.495123533432724,-5.096821917761428
GDOT,2015-05-07,-2.845829537282512,-5.73270901899839,-3.3079043469466756,-7.340163783400008,-3.6670323696092404,-4.012034218927428,-3.940559574422884,-5.379243166981765
GMED,2016-05-03,-2.921422963146216,-4.315330855615498,-3.3072697365120964,-5.6823043575475305,-3.6651323764013166,-4.170531975774,-3.884390664159594,-5.079334368279152
OXM,2017-12-05,-2.8583117623737184,-3.8146944961560894,-3.305184252659286,-5.126726386741911,-3.695760480747959,-5.2635244745935195,-3.8299956386422838,-3.277629418686802
AGYS,2017-02-09,-3.1071642227510163,-4.650778999453046,-3.3036620971049113,-4.3799420659104245,-3.466435587110951,-5.011738805179613,-3.6175412925555994,-4.220561898875483
IDCC,2018-02-22,-2.786372840675524,-3.114517087696936,-3.3029943138744122,-4.875199677328148,-3.6670150874439518,-5.929591432013367,-3.914184374317296,-4.688787629582431
DIOD,2017-05-09,-3.3612175959621533,-5.473427662718991,-3.302235825491777,-5.7592969729614545,-3.6458485317450227,-4.860205614629915,-3.798743426937409,-5.119193224023254
KR,2017-06-15,-2.8779946626254542,-4.466790719540129,-3.3020462775046076,-7.722775854770461,-3.630086585910777,-6.64778980283317,-3.8915229730427403,-4.284631346955851
STRA,2016-10-26,-2.900466267790826,-3.2170968290616813,-3.300075902230539,-5.355210787180038,-3.260277052720668,-3.9502176301151906,-3.542414450566836,-3.8376995909340605
INVA,2017-04-27,-2.87820976604454,-2.951812501263436,-3.3000389922981817,-3.9067897582260045,-3.625018820134047,-23.025850929940457,-3.8873662145481864,-6.022649033553328
FLR,2015-07-30,-3.061670913623703,-4.468251650154708,-3.3000236382874157,-3.537811876350625,-3.6056768605045657,-3.3311544123596675,-3.703522863473232,-4.854030586133765
MYGN,2017-02-07,-2.960982567035506,-4.678423142286318,-3.299602304615177,-5.062606759891442,-3.4626566840335724,-23.025850929940457,-3.6922987167744634,-4.212125118642548
WDR,2018-01-30,-2.9958704559440656,-2.6698824299079407,-3.298544682804635,-3.0260376209877498,-3.6068817988310182,-5.4462583065525125,-3.7639477868079227,-3.0379848212031275
CORT,2015-11-05,-3.545254113521031,-3.526361522975349,-3.2968865681458057,-6.173763207717778,-3.46015528266158,-6.263375322171144,-3.471109236541943,-3.4863545704158625
CY,2017-02-02,-2.87851087800948,-4.519456658535667,-3.2947028541998393,-4.227644439713784,-3.625275629662471,-4.853591531666734,-3.8947542955359054,-5.2918680229960815
AMZN,2015-07-23,-2.833399686269818,-4.592848792219834,-3.2928379536441557,-6.171055571093989,-3.6262952023389925,-4.943374233886131,-3.508717514453434,-4.472471258784757
MO,2017-07-27,-2.953394527005594,-4.808815696782753,-3.2912918303762986,-4.937399276716916,-3.6515386281336295,-4.041538575138155,-3.9641616788516236,-4.831996594287418
MYE,2018-05-07,-3.581893855915295,-4.152172733729158,-3.2909813161788457,-4.406715725822167,-3.269243506868087,-2.8689857419609366,-3.5380784898031425,-3.3202211976930776
MCF,2018-03-09,-3.5652554828233156,-4.787491730782049,-3.2898522570690854,-4.268297862205542,-3.4726788742232224,-3.6748932081947534,-3.2996297096684786,-5.21221464914461
EZPW,2016-05-10,-2.7536236429180203,-3.755818041906311,-3.288275937136985,-3.9856101558247414,-3.537645316803656,-23.025850929940457,-3.53620000636463,-3.489595472173633
CF,2016-08-04,-2.979840353994199,-3.0760585530722753,-3.2840547927861654,-3.2693381008414826,-3.4746849941095865,-4.840462006955728,-3.5399736614642334,-5.84112185600552
TWI,2016-08-04,-3.590850050174818,-3.283416210500761,-3.2839637610647534,-3.792116654352129,-3.545299136362467,-5.073100534215428,-3.640549648428287,-5.179581443822082
ALOG,2017-06-06,-2.8565418395285773,-6.522151700797162,-3.2822343929726134,-5.60505284160789,-3.6368793601605134,-4.396629792395276,-3.6460150636721473,-3.9191434079685794
KLIC,2018-05-10,-2.9104250530797997,-3.9907404903003836,-3.2818905514216854,-4.650769855786134,-3.503985276162513,-4.231197115617511,-3.7978411078159584,-7.7829186005503
ATI,2015-07-21,-2.932758921429029,-4.348882818966072,-3.281032026596651,-3.4715181211571737,-3.2297178229810948,-2.6970271717366545,-3.325772123941028,-3.2753377075936134
GEOS,2017-05-05,-2.9336336613561467,-5.7942476082896315,-3.280653926839499,-4.343152060208097,-3.588022377983713,-4.63989613763347,-3.6622205483344845,-5.038904485779352
UNT,2017-02-23,-3.3769656128314756,-4.6780488206446575,-3.2767702181365315,-4.50020640800915,-3.149763869291818,-3.911568351638772,-3.3407152060787517,-3.6974631937708398
BKS,2018-06-21,-3.2303486585893793,-23.025850929940457,-3.2766847197918487,-4.151039899548761,-3.1463106259116533,-23.025850929940457,-3.4289904247817162,-3.69717825289531
TTWO,2016-02-03,-2.8384505293614017,-4.894251298000232,-3.2756080475335447,-3.6192229163863683,-3.631256716317338,-4.61511392411678,-3.781040170353216,-4.2654927684361645
SXC,2016-10-20,-3.676476664629382,-5.087628443592124,-3.273064764182612,-2.9736744373201676,-3.208581699152275,-3.2798304885233365,-3.2521148665741455,-3.2129033858704164
WMB,2016-05-05,-3.5233266071189093,-4.550731794384258,-3.272389787069915,-2.7475800555223304,-3.395847096807419,-3.8773269766770797,-3.5139915644805275,-4.013199370172093
HELE,2015-04-28,-2.9287479880656715,-4.067430039696131,-3.2718969687889565,-5.687642863164499,-3.5725786350505713,-5.145598353488606,-3.8569565173871103,-3.806664163906346
XOXO,2017-05-09,-2.8136815246418148,-3.7190458041178944,-3.2701959584919966,-6.755745965928047,-3.654126573500926,-5.802737616046213,-3.8506007559373,-23.025850929940457
MRCY,2016-01-26,-3.0500759556782273,-7.554835462095654,-3.2686794307293314,-5.103733653688808,-3.5789905087253815,-4.2638538129654355,-3.7440118676804595,-3.9590268347542055
MNTA,2016-05-03,-3.8288221538624834,-5.74726755526258,-3.268351843679133,-3.793444194243565,-3.532467506201538,-3.2236264251148947,-3.612177435264758,-5.4205349766722595
MHLD,2018-05-10,-3.3558559774269057,-2.4736505972210607,-3.2666953495475743,-3.374171563170612,-3.367281179621875,-5.164806514853376,-3.6294477906743463,-5.129899516796317
KS,2017-02-09,-3.5682445689124043,-2.9957317500134963,-3.2653039103173955,-23.025850929940457,-3.134973566800603,-23.025850929940457,-3.062171550506789,-23.025850929940457
SKYW,2018-04-26,-3.0217875543305293,-3.7048227196469,-3.2650827394057784,-3.8155119360368333,-3.61935269730395,-5.439835419411149,-3.7872596095198734,-3.977451736557683
SYNA,2015-10-22,-2.9236276455499643,-6.332084547080929,-3.2647924187130597,-3.9737020275695625,-3.412782827718281,-3.350505390444301,-3.5847996200107994,-3.3993775234214345
GHL,2017-04-27,-2.862567782374623,-5.125946123773636,-3.264675620714217,-5.519458890241296,-3.47104576189597,-4.288173718584319,-3.609856051832944,-4.629862788328302
WOR,2018-03-29,-3.0256874270654266,-6.5157571727276755,-3.262695495888547,-3.044274381293386,-3.5789862710388083,-4.6849163535702205,-3.8559257285149378,-4.741009378090879
UNFI,2016-03-07,-2.932391738401799,-3.3032190404249717,-3.261988622260104,-6.492974196944382,-3.5422398997186177,-4.667647867157183,-3.596682257678055,-5.141389428830711
BNED,2018-03-01,-3.7809803739394012,-5.192956832890214,-3.260735629773547,-3.1524307231207636,-3.5731301194860703,-3.880089953482282,-3.6672557101606063,-4.359553770999598
MOH,2015-10-29,-2.797584843899622,-4.718495689015568,-3.259063452350863,-5.362964534027802,-3.1795378177400404,-2.0964651324451986,-3.336724864907496,-4.958229211328262
ZEUS,2016-08-02,-3.1664358103906913,-4.837872172950887,-3.257256251585621,-4.835502219235008,-2.85774322441472,-3.694162076017331,-3.0341609517666983,-3.419352287909463
DPLO,2016-05-09,-2.8257133655004174,-3.2043711362013183,-3.256048964824613,-3.882937419676385,-3.594402442757037,-3.494611823007834,-3.79171966741602,-5.94279933702676
TDC,2016-02-04,-3.3674113504673437,-3.794623662749344,-3.255319742669154,-3.700652508459825,-3.4961323935849413,-7.136157679803489,-3.697634239675782,-4.446440882887548
BKS,2015-09-09,-2.8876102373823875,-2.881603266291934,-3.2543410641018666,-6.495265489737423,-3.4493007037845422,-4.2518509428727835,-3.638844069475157,-3.8778751131633906
PRSC,2016-05-06,-2.843663939333519,-3.729445411694998,-3.2542459744980023,-3.3991993760054706,-3.5858396050036103,-5.468903643403562,-3.869679666687965,-4.001971236620496
AMPH,2016-05-09,-2.725376054531332,-3.8603415796312373,-3.251608303740119,-3.530761140920933,-3.379811349138619,-6.668840404029969,-3.563797456444746,-3.7451264117518788
BGFV,2017-08-01,-3.2298384878859348,-5.236423994588013,-3.2483203248694004,-3.4446869257866877,-3.376448179287001,-4.310814892659709,-3.3805260686715064,-5.081401794437891
NSIT,2016-02-10,-2.8652994214336402,-2.692581265511816,-3.248027037314285,-4.220278605576714,-3.4518761911070213,-3.703477814509823,-3.7197550753879427,-3.7456965284342805
DAKT,2016-02-23,-3.1596932203180543,-6.536661888982919,-3.2470249257816692,-4.523137369512582,-3.5201314160596815,-4.096907646180829,-3.693718094856225,-3.8235216900352316
FSS,2016-02-29,-3.3235517993031674,-4.111735574172395,-3.245689591331541,-4.430028994989554,-3.586569806153662,-23.025850929940457,-3.786423865842155,-3.8988510019078038
AKS,2016-01-26,-3.267166156481382,-3.0757749790608595,-3.2456684709176318,-2.5077909423938087,-3.1824500930064628,-2.58609179270757,-2.90761100711134,-3.945734057599029
ALOG,2017-03-06,-3.0008853344498867,-5.212933886255618,-3.2414610977806215,-5.001928384307238,-3.5485105006821107,-3.355733816024296,-3.876882885539581,-4.687104725652028
APEI,2015-11-09,-2.803062586519902,-3.197524505540988,-3.2398523872226135,-4.709535946641165,-3.624806698947318,-7.752312062358027,-3.725517047211505,-4.254596530822394
SM,2018-02-22,-2.9296468432107474,-2.7863824944403914,-3.237298565542439,-3.570865807043577,-3.4284577586507305,-3.963609669647311,-3.2832910402055195,-4.013379563757264
KOPN,2015-03-10,-2.820994582109989,-23.025850929940457,-3.2357417324124493,-3.7376705601892892,-3.4878788239913487,-4.268298797180806,-3.6297605950784164,-5.899898296885266
RMD,2017-01-23,-2.778939706778119,-3.8678852229739107,-3.2299740650871502,-4.740335957838156,-3.6449277212769973,-4.71387268265312,-3.9626416367550674,-5.478130193699032
KBR,2016-07-29,-2.7785535306791376,-3.7026005782902014,-3.2296435740377043,-4.86235778646257,-3.558924322575022,-4.406074430252944,-3.780354679329874,-6.188904266177345
MANH,2015-07-21,-2.751569312536854,-4.449716743337159,-3.228643751979508,-5.686353264802418,-3.564485378182386,-4.392900882875785,-3.5736894509847215,-3.656576264482174
NSIT,2015-05-06,-2.8567148906557915,-4.31600379670891,-3.226629975482108,-5.7766392953992405,-3.6151892596565958,-5.149213787767168,-3.842179999270813,-5.367547720502552
BGFV,2018-02-27,-4.244862106685647,-3.43398115830404,-3.226366705721032,-3.2268491887641955,-3.4168172844831464,-4.219503416134018,-3.5828711606431662,-3.62434874687081
JBL,2016-03-16,-2.7946217537052753,-6.481879632018461,-3.2261288208457053,-7.546543641664104,-3.5241685996233763,-4.262117291215422,-3.7450787289070067,-3.831983167574654
CEVA,2015-11-02,-4.868251176241663,-6.206591105265983,-3.2251188919107343,-4.665011111436613,-3.6176542216891554,-5.257487099910877,-3.9052269690080235,-4.551769431972523
CSGS,2017-05-03,-2.7570066954461687,-5.506005486560039,-3.2239910149474857,-7.1761838638043915,-3.581113079032459,-5.300322047460235,-3.8569415188561234,-4.12168415284608
RAVN,2017-05-23,-2.7326960382918446,-3.6066413521927334,-3.222819274082614,-3.447097367268442,-3.564369399970544,-4.182743857931924,-3.81068305856341,-4.739118147064362
HCI,2017-02-21,-2.8101438046891363,-4.906976590228111,-3.2198798023099258,-4.4834109937746405,-3.5188755863949392,-5.761039883626171,-3.729481734666465,-4.298424212414001
ODP,2018-05-09,-3.5499373557019256,-3.048843341729925,-3.219440277618326,-3.5634723951043425,-3.514370890578671,-23.025850929940457,-3.550122870304909,-3.4998678182503187
RCL,2016-08-02,-3.5968017624032833,-4.129053116801551,-3.218018562849971,-4.080978541473392,-3.5695235196531154,-3.641880316977607,-3.7607847697431995,-6.739061693744277
ESL,2015-11-19,-2.9790271176714658,-4.410274319536641,-3.217864783149661,-4.911393572847867,-3.3528239708114094,-3.524562767929097,-3.6476591169319827,-8.308814686353037
EBAY,2016-10-19,-2.746400521445808,-5.201960532892755,-3.217050094868318,-4.921375905240885,-3.57664006632357,-4.680340118640629,-3.8076810192847352,-4.19288201925447
CUBI,2016-10-26,-2.9867252597317377,-5.955101224029067,-3.2135523681967797,-3.0776971336218537,-3.4519234634005445,-4.99585616097725,-3.613674724151198,-3.1516680219788076
MSFT,2015-10-22,-2.8711644319261067,-4.573436105479566,-3.2117460099237953,-4.474284006431513,-3.556712058366318,-5.09117677122551,-3.824220548384788,-3.456176247989584
SPTN,2018-02-22,-3.4812944665281385,-3.9465716286876256,-3.210274197135407,-4.807840519334441,-3.282737194591995,-3.6926703059011956,-3.5044993959830677,-5.189617170190468
ALOG,2018-03-05,-2.799478976396093,-4.48488313619834,-3.2093709925476923,-16.322372917968384,-3.56292900551741,-3.9022464357801723,-3.4162640048442237,-6.318357068092802
CATM,2017-02-09,-2.8441552992110433,-4.929967377191286,-3.208961663063826,-6.206351837704129,-3.5211939619550465,-4.369899821972273,-3.772909048513789,-6.344319648018863
CTXS,2016-01-27,-4.075479881327046,-5.076025708969373,-3.2085981680321347,-3.046759072650433,-3.436610071831217,-4.637767394472888,-3.6296732606148834,-4.780323241389181
MSFT,2015-04-23,-2.927161785549677,-3.7496133317355356,-3.206980721149556,-4.752336064730827,-3.499504928469124,-3.7772812391073822,-3.79089299144551,-5.350531092441578
MED,2015-08-05,-2.7712627059544683,-4.615117388370468,-3.203488291876314,-4.017972900570325,-3.515690402886827,-3.434729677727075,-3.8099386659484438,-5.249129414761206
NSIT,2015-10-28,-2.8003338116509475,-3.8696261310927995,-3.203428753626914,-5.609834166924384,-3.5340445298797465,-5.455315534430577,-3.7433018561751434,-5.648210964256364
NBR,2016-04-26,-3.333143631324279,-3.9120241574134558,-3.2015798113273455,-3.5145210727073617,-3.3119292489844847,-3.630383422563255,-3.177850488104651,-6.290546105718979
CORT,2016-08-02,-3.1539877781930854,-3.782438974168536,-3.2002754722762683,-3.7030616025243046,-3.5411228426878103,-6.3368028036052895,-3.6436587751743343,-6.352606411124322
DAKT,2016-08-23,-3.27504606718825,-4.007322155307343,-3.2002268650599555,-5.4733207158806705,-3.4485931602756024,-4.668636117625973,-3.710878383029718,-4.539047684831921
KIRK,2015-11-19,-2.80956705932861,-3.8625430887688146,-3.1998385150344415,-3.926402019677102,-3.372418660949046,-3.532643074758118,-3.460713125079291,-5.456042003698234
X,2016-04-27,-3.314036684914426,-2.776265848631761,-3.1994914006213646,-5.755111362907506,-2.9106912698092695,-2.7761329697938826,-2.986136715840382,-4.220630554629572
WPX,2016-05-05,-3.0158230426913484,-3.214015545498072,-3.1990598303110622,-2.8643962697390566,-3.512389680560463,-4.7400894924430235,-3.4139697734736187,-3.148783445717064
ALGT,2016-01-27,-3.0593636322785573,-3.2567935023475743,-3.1985094892784516,-2.784977455304845,-3.562031880763962,-4.4430880510349535,-3.722965604006586,-8.116467947871637
MDCO,2016-10-26,-3.4887762753408635,-3.7922313705122077,-3.197087271103262,-3.3257487070503533,-3.3079200599916376,-3.2405829529739156,-3.4791821283581776,-4.105494287451635
PLUS,2018-02-07,-2.806848715285806,-4.386182983579307,-3.1955626794347896,-4.752924461818875,-3.471094019780208,-5.031091327219837,-3.6866287787849226,-3.70906823562687
CTL,2016-02-10,-2.9965076796679972,-4.524939279335853,-3.194689218174991,-4.739230273542088,-3.4644418027924964,-4.9529419637045,-3.669404086808651,-5.400744991964299
SNX,2016-09-26,-2.7365852358515954,-4.031434518461617,-3.1932491982046347,-7.378518445771069,-3.5367227913294306,-5.130567901000616,-3.8363891757328816,-3.411788249021655
WYNN,2015-10-15,-3.5716498050193968,-3.9380120943856385,-3.1923298108503504,-4.0396787334929165,-3.3338169600700307,-6.496012626864897,-3.4346198816916638,-3.948847819402389
RMD,2015-04-23,-2.868236695363251,-6.207633591353075,-3.192028150432301,-4.310262512199855,-3.0511440317041183,-4.036214715100587,-3.363033857029027,-6.746859839279479
ENTA,2017-11-20,-2.742938711526848,-5.5793087353411295,-3.1919516739172145,-3.3769217277273755,-3.575162802483689,-8.480107606112785,-3.4840645116982505,-4.870442956615305
AKAM,2017-02-07,-2.7600657098078916,-6.459098699804457,-3.191601425315026,-5.236139798808211,-3.539544645827042,-4.385223279375883,-3.8208121471416185,-4.457052135900246
FTNT,2015-07-22,-2.7516881791398506,-3.987529251100493,-3.189210853355091,-5.694976989663227,-3.423822869078395,-4.647163086036045,-3.482400402400118,-3.6613612312739687
SAH,2017-02-21,-2.9095268926314284,-23.025850929940457,-3.1891466994283797,-6.075322538780693,-3.4858688569763507,-4.060438650558308,-3.6959541490758037,-3.3986268455154582
FTK,2017-11-08,-3.2621151053154622,-5.484789918441725,-3.1891011975990318,-3.0204250955521106,-3.216189367800252,-3.4802143190898946,-3.411541408351615,-3.4701900682825886
BID,2016-01-22,-2.762023601747518,-4.15931701057186,-3.1885132830258636,-3.454843458467971,-2.855565447212833,-2.829040149034991,-2.969955936275503,-3.137433326119052
BGS,2016-02-25,-2.960644211312787,-7.4551125449364335,-3.1877990059197066,-5.591838878557154,-3.5335235474504105,-5.143134316674785,-3.763865343049962,-5.898283279089988
SPPI,2016-03-09,-3.1953789466960396,-4.569542998694937,-3.1871681015409687,-4.070734690722965,-3.321397160389384,-4.498221098659401,-3.5057458747441435,-4.8081110177347695
MRCY,2015-08-04,-2.673910239484418,-4.3254572217314,-3.185736209942723,-4.052105238778555,-3.3638219064519657,-3.5869836991100015,-3.5973762902641924,-4.364372662236501
