,TPX_Open,TPX_High,TPX_Low,TPX_Close,TPX_Adj Close,TPX_Volume,TPX_Dividend Amount,TPX_Split Coefficient
2007-12-19,27.4,27.85,26.6,26.99,6.35144825977567,1586800,0.0,1.0
2007-12-18,27.69,27.76,26.11,27.32,6.42910583390409,2691700,0.0,1.0
2007-12-17,27.43,28.32,27.25,27.41,6.45028517230274,1466400,0.0,1.0
2007-12-14,28.88,29.11,27.52,27.66,6.50911666785457,2206600,0.0,1.0
2007-12-13,30.47,30.47,27.37,29.19,6.86916542063178,4697500,0.0,1.0
2007-12-12,31.53,31.82,30.32,30.67,7.21744787429862,1845600,0.0,1.0
2007-12-11,32.08,32.08,30.47,30.56,7.19156201625581,1844100,0.0,1.0
2007-12-10,31.1,31.98,31.04,31.98,7.52572491099021,1456800,0.0,1.0
2007-12-07,31.25,31.43,30.76,31.09,7.3162847868257,1115600,0.0,1.0
2007-12-06,29.7,31.36,29.65,31.22,7.34687716451265,1296100,0.0,1.0
2007-12-05,30.07,30.5,29.65,29.82,7.01742078942239,1084000,0.0,1.0
2007-12-04,30.35,30.35,29.45,29.68,6.98447515191337,1202500,0.0,1.0
2007-12-03,30.0,30.8,29.84,30.13,7.09037184390666,2118100,0.0,1.0
2007-11-30,28.64,30.26,28.63,29.69,6.98682841173544,5051500,0.0,1.0
2007-11-29,27.99,28.39,27.1,28.29,6.65737203664519,2436600,0.0,1.0
2007-11-28,27.24,28.11,27.2,28.0,6.58912750180507,1729000,0.08,1.0
2007-11-27,27.69,28.02,27.01,27.16,6.37324440701658,2181000,0.0,1.0
2007-11-26,29.61,29.61,27.66,27.66,6.49057217592337,1849600,0.0,1.0
2007-11-23,29.53,30.16,29.5,29.51,6.92468492087847,786600,0.0,1.0
2007-11-21,29.86,29.86,28.25,29.36,6.88948659020644,3935900,0.0,1.0
2007-11-20,31.5,31.74,29.13,29.81,6.99508158222254,3055300,0.0,1.0
2007-11-19,31.9,31.95,31.08,31.49,7.38930288574934,1741100,0.0,1.0
2007-11-16,32.68,33.08,31.75,32.18,7.55121520684071,1501000,0.0,1.0
2007-11-15,33.18,33.3,31.8,32.42,7.60753253591596,1314900,0.0,1.0
2007-11-14,33.59,34.27,33.18,33.29,7.81168285381377,1455200,0.0,1.0
2007-11-13,31.9,33.54,31.9,33.44,7.8468811844858,1770800,0.0,1.0
2007-11-12,31.56,33.5,31.53,31.73,7.4456202148246,2881000,0.0,1.0
2007-11-09,30.08,31.32,30.08,30.91,7.25320267381747,2250900,0.0,1.0
2007-11-08,33.07,33.07,29.64,30.93,7.25789578457374,2942600,0.0,1.0
2007-11-07,33.25,33.69,32.39,32.44,7.61222564667223,1404400,0.0,1.0
2007-11-06,35.1,35.21,33.44,33.95,7.96655550877073,1520200,0.0,1.0
2007-11-05,35.91,35.91,34.25,34.82,8.17070582666853,1594700,0.0,1.0
2007-11-02,35.26,35.66,34.35,35.66,8.36781647843193,1363500,0.0,1.0
2007-11-01,35.91,36.06,34.41,34.7,8.1425471621309,1875900,0.0,1.0
2007-10-31,35.4,36.15,35.24,36.0,8.44759936128855,1127700,0.0,1.0
2007-10-30,34.71,35.91,34.58,34.8,8.16601271591226,902600,0.0,1.0
2007-10-29,35.22,35.75,34.34,34.8,8.16601271591226,968400,0.0,1.0
2007-10-26,35.65,36.22,34.94,35.19,8.25752837565955,1112000,0.0,1.0
2007-10-25,36.05,36.55,35.16,35.45,8.31853881549108,1156100,0.0,1.0
2007-10-24,37.17,37.17,35.05,36.22,8.49922357960753,1753400,0.0,1.0
2007-10-23,34.77,37.47,34.77,37.38,8.77142400347127,2577200,0.0,1.0
2007-10-22,33.7,34.88,33.5,34.43,8.07919016692124,1642000,0.0,1.0
2007-10-19,36.1,37.22,33.75,34.04,7.98767450717395,4793700,0.0,1.0
2007-10-18,33.13,33.68,32.62,33.68,7.90319851356106,1548900,0.0,1.0
2007-10-17,33.08,33.54,32.65,33.54,7.87034673826716,965800,0.0,1.0
2007-10-16,33.0,34.19,32.99,33.08,7.76240519087292,1368500,0.0,1.0
2007-10-15,33.57,33.97,32.9,33.06,7.75771208011665,886600,0.0,1.0
2007-10-12,33.13,34.3,32.89,33.86,7.9454365103675,1068600,0.0,1.0
2007-10-11,34.13,34.51,32.65,32.67,7.66619642036936,1433600,0.0,1.0
2007-10-10,36.41,36.43,32.88,33.64,7.89381229204852,3968800,0.0,1.0
2007-10-09,36.61,37.05,36.15,36.28,8.51330291187635,1007600,0.0,1.0
2007-10-08,36.9,37.17,36.39,36.71,8.61420479313618,463300,0.0,1.0
2007-10-05,36.77,37.5,36.68,37.05,8.69398767599279,599900,0.0,1.0
2007-10-04,36.81,36.81,35.68,36.46,8.55554090868279,652700,0.0,1.0
2007-10-03,37.03,37.26,36.3,36.65,8.60012546086737,1065700,0.0,1.0
2007-10-02,36.79,37.44,36.59,37.32,8.75734467120246,817000,0.0,1.0
2007-10-01,35.83,37.1,35.81,36.63,8.5954323501111,1188000,0.0,1.0
2007-09-28,36.59,36.92,35.6,35.75,8.38893547683515,901300,0.0,1.0
2007-09-27,36.24,37.09,35.3,36.86,8.64940312380822,1550700,0.0,1.0
2007-09-26,36.5,37.87,35.75,36.02,8.45229247204482,1784800,0.0,1.0
2007-09-25,35.68,35.88,34.41,35.65,8.3654699230538,1257000,0.0,1.0
2007-09-24,35.35,36.25,35.04,35.72,8.38189581070075,699300,0.0,1.0
2007-09-21,35.21,35.7,35.0,35.42,8.31149914935667,1366800,0.0,1.0
2007-09-20,35.28,35.55,34.36,34.88,8.18478515893735,1076000,0.0,1.0
2007-09-19,35.31,36.32,34.85,35.28,8.27864737406277,1540900,0.0,1.0
2007-09-18,34.16,36.02,33.81,35.18,8.25518182028142,1795200,0.0,1.0
2007-09-17,34.24,34.33,33.64,33.88,7.95012962112378,2533700,0.0,1.0
2007-09-14,33.77,34.57,33.16,34.26,8.03929872549293,1234800,0.0,1.0
2007-09-13,33.15,34.68,32.57,33.72,7.9125847350736,1939800,0.0,1.0
2007-09-12,32.37,33.5,31.91,32.99,7.7412861924697,1477000,0.0,1.0
2007-09-11,31.6,32.68,31.36,32.37,7.59579975902528,1602500,0.0,1.0
2007-09-10,31.98,32.5,30.93,31.38,7.36349077658985,1831800,0.0,1.0
2007-09-07,30.9,32.25,30.35,31.55,7.40338221801816,2420600,0.0,1.0
2007-09-06,30.78,31.76,30.47,30.55,7.16872668020459,1622600,0.0,1.0
2007-09-05,29.99,31.31,29.66,31.03,7.2813613383551,2779400,0.0,1.0
2007-09-04,28.83,29.88,28.58,29.5,6.92233836550034,1339100,0.0,1.0
2007-08-31,31.47,31.47,28.42,28.9,6.78154504281219,1175400,0.0,1.0
2007-08-30,28.64,28.97,28.25,28.38,6.65952416314914,999700,0.0,1.0
2007-08-29,27.42,29.02,27.36,28.97,6.79797093045914,1496100,0.08,1.0
2007-08-28,28.93,28.95,27.11,27.39,6.40951544871862,1119600,0.0,1.0
2007-08-27,29.88,29.99,28.95,29.06,6.80031102372264,1167200,0.0,1.0
2007-08-24,29.95,30.64,29.95,30.25,7.0787821220788,694100,0.0,1.0
2007-08-23,30.59,30.75,29.82,30.0,7.02027979049137,984700,0.0,1.0
2007-08-22,30.26,30.86,29.85,30.63,7.16770566609169,1163000,0.0,1.0
2007-08-21,29.57,30.06,29.02,29.87,6.98985857806591,842800,0.0,1.0
2007-08-20,28.81,29.79,28.81,29.62,6.93135624647848,1070500,0.0,1.0
2007-08-17,28.5,29.11,27.8,28.74,6.72542803929073,1768500,0.0,1.0
2007-08-16,26.78,27.91,25.47,27.81,6.5077993657855,2908100,0.0,1.0
2007-08-15,28.43,29.07,27.09,27.11,6.3439928373407,1713000,0.0,1.0
2007-08-14,31.5,31.5,28.55,28.55,6.68096626728429,1305300,0.0,1.0
2007-08-13,30.04,30.54,29.05,29.38,6.87519400815455,1291900,0.0,1.0
2007-08-10,30.1,31.2,28.69,29.33,6.86349354183706,2032500,0.0,1.0
2007-08-09,30.5,31.36,29.5,30.53,7.14430473345672,2131900,0.0,1.0
2007-08-08,30.6,33.55,30.46,32.0,7.48829844319079,2642200,0.0,1.0
2007-08-07,29.25,30.83,29.07,30.48,7.13260426713923,2248600,0.0,1.0
2007-08-06,29.5,29.74,28.27,29.2,6.8330723294116,2720200,0.0,1.0
2007-08-03,31.05,31.33,29.51,29.66,6.94071661953247,1761500,0.0,1.0
2007-08-02,31.99,32.02,30.34,31.0,7.25428911684108,2387900,0.0,1.0
2007-08-01,30.27,31.9,30.27,31.88,7.46021732402883,2094600,0.0,1.0
2007-07-31,32.39,32.7,31.13,31.15,7.28939051579354,1692300,0.0,1.0
2007-07-30,31.71,31.8,30.85,31.5,7.37129378001594,1700400,0.0,1.0
2007-07-27,31.55,32.37,31.27,31.39,7.34555275411747,2158800,0.0,1.0
2007-07-26,31.08,31.57,30.5,31.43,7.35491312717146,3081200,0.0,1.0
2007-07-25,32.0,32.68,31.07,31.66,7.40873527223189,1913300,0.0,1.0
2007-07-24,32.95,33.09,31.57,31.57,7.38767443286042,1922500,0.0,1.0
2007-07-23,32.63,33.57,32.26,33.2,7.76910963481045,3219400,0.0,1.0
2007-07-20,31.05,32.54,30.71,32.18,7.53042012193374,6156300,0.0,1.0
2007-07-19,28.85,28.96,28.45,28.83,6.74648887866221,1271400,0.0,1.0
2007-07-18,29.02,29.05,28.29,28.76,6.73010822581773,1204100,0.0,1.0
2007-07-17,29.16,29.45,28.72,29.24,6.84243270246559,1105700,0.0,1.0
2007-07-16,28.94,29.5,28.77,29.26,6.84711288899258,1936900,0.0,1.0
2007-07-13,28.01,29.13,28.0,29.13,6.81669167656712,1874400,0.0,1.0
2007-07-12,27.74,28.4,27.64,28.07,6.56864179063643,1634200,0.0,1.0
2007-07-11,27.84,27.86,27.37,27.54,6.44461684767108,995100,0.0,1.0
2007-07-10,27.14,27.96,27.1,27.73,6.48907861967752,1452800,0.0,1.0
2007-07-09,27.25,27.57,27.06,27.4,6.41185554198212,723100,0.0,1.0
2007-07-06,26.97,27.18,26.67,27.14,6.35101311713119,546000,0.0,1.0
2007-07-05,26.75,27.0,26.63,26.95,6.30655134512475,456300,0.0,1.0
2007-07-03,26.95,26.98,26.67,26.68,6.24336882701033,405100,0.0,1.0
2007-07-02,26.12,26.95,26.12,26.92,6.29953106533426,1267300,0.0,1.0
2007-06-29,25.9,26.49,25.88,25.9,6.06084155245755,991900,0.0,1.0
2007-06-28,25.87,26.25,25.68,25.73,6.0210599669781,779100,0.0,1.0
2007-06-27,25.46,25.88,25.01,25.87,6.05382127266706,1253000,0.0,1.0
2007-06-26,26.2,26.39,25.52,25.61,5.99297884781613,857600,0.0,1.0
2007-06-25,26.19,26.36,25.8,26.02,6.08892267161951,953200,0.0,1.0
2007-06-22,26.66,26.96,26.25,26.26,6.14508490994345,1943200,0.0,1.0
2007-06-21,26.26,26.93,26.14,26.71,6.25038910680082,874500,0.0,1.0
2007-06-20,26.64,27.11,26.22,26.25,6.14274481667995,1689500,0.0,1.0
2007-06-19,26.7,26.81,26.1,26.47,6.19422686847689,1115900,0.0,1.0
2007-06-18,26.65,27.0,26.45,26.85,6.28315041248978,994600,0.0,1.0
2007-06-15,26.5,26.75,26.35,26.67,6.24102873374683,1239600,0.0,1.0
2007-06-14,25.98,26.45,25.79,26.31,6.15678537626093,1315400,0.0,1.0
2007-06-13,26.0,26.1,25.46,25.98,6.07956229856553,1168300,0.0,1.0
2007-06-12,26.49,26.49,25.9,26.03,6.09126276488301,1136700,0.0,1.0
2007-06-11,26.63,26.85,26.34,26.59,6.22230798763885,1128300,0.0,1.0
2007-06-08,25.94,26.75,25.82,26.61,6.22698817416585,1437600,0.0,1.0
2007-06-07,26.02,26.48,26.0,26.07,6.100623137937,1480500,0.0,1.0
2007-06-06,26.07,26.35,25.69,26.22,6.13572453688946,972300,0.0,1.0
2007-06-05,26.46,26.7,25.98,26.07,6.100623137937,925700,0.0,1.0
2007-06-04,26.11,27.35,25.95,26.46,6.19188677521339,1498500,0.0,1.0
2007-06-01,25.43,26.1,25.43,26.07,6.100623137937,4670000,0.0,1.0
2007-05-31,25.0,25.36,24.96,25.36,5.93447651622871,1034400,0.0,1.0
2007-05-30,24.72,24.98,24.4,24.96,5.84087278568882,1156900,0.0,1.0
2007-05-29,24.99,25.12,24.6,24.8,5.80343129347287,644000,0.08,1.0
2007-05-25,24.7,24.98,24.43,24.95,5.81975927540788,1149700,0.0,1.0
2007-05-24,25.07,25.16,24.39,24.49,5.71246110840637,1063700,0.0,1.0
2007-05-23,24.52,25.34,24.51,24.92,5.8127615688643,983000,0.0,1.0
2007-05-22,24.59,24.77,24.18,24.58,5.7334542280371,1065000,0.0,1.0
2007-05-21,24.5,24.78,24.25,24.71,5.76377762305927,1283600,0.0,1.0
2007-05-18,24.35,24.61,24.32,24.39,5.68913541992778,853300,0.0,1.0
2007-05-17,24.65,25.0,24.05,24.34,5.67747257568849,1254900,0.0,1.0
2007-05-16,24.5,24.97,24.44,24.68,5.75677991651569,1893900,0.0,1.0
2007-05-15,24.85,25.06,24.39,24.42,5.69613312647136,1269800,0.0,1.0
2007-05-14,25.11,25.28,24.83,24.85,5.79643358692929,1023100,0.0,1.0
2007-05-11,25.67,25.73,25.12,25.27,5.89440147853936,784600,0.0,1.0
2007-05-10,25.76,25.96,25.38,25.55,5.95971340627941,856500,0.0,1.0
2007-05-09,25.56,26.21,25.41,25.9,6.04135331595447,1055600,0.0,1.0
2007-05-08,26.15,26.15,25.59,25.76,6.00869735208445,1493100,0.0,1.0
2007-05-07,26.79,26.79,26.23,26.24,6.12066065678167,908800,0.0,1.0
2007-05-04,26.85,26.98,26.43,26.87,6.26761249419678,1218300,0.0,1.0
2007-05-03,25.98,26.76,25.92,26.72,6.2326239614789,1275100,0.0,1.0
2007-05-02,26.12,26.39,25.85,25.98,6.06001386673734,1062200,0.0,1.0
2007-05-01,26.0,26.03,25.5,26.0,6.06467900443306,1630500,0.0,1.0
2007-04-30,26.44,26.54,25.92,25.97,6.05768129788948,1031200,0.0,1.0
2007-04-27,26.3,26.61,26.0,26.18,6.10666524369452,1473400,0.0,1.0
2007-04-26,26.35,26.94,26.32,26.46,6.17197717143457,1109900,0.0,1.0
2007-04-25,26.01,26.57,25.93,26.43,6.16497946489099,1373700,0.0,1.0
2007-04-24,26.61,26.61,25.35,25.97,6.05768129788948,2965000,0.0,1.0
2007-04-23,27.0,27.1,26.53,26.61,6.20696570415245,1769700,0.0,1.0
2007-04-20,28.41,28.47,26.2,26.95,6.28627304497965,5437200,0.0,1.0
2007-04-19,27.99,28.9,27.62,28.41,6.62682809676705,2423400,0.0,1.0
2007-04-18,27.3,28.18,27.16,27.99,6.52886020515697,1315100,0.0,1.0
2007-04-17,27.5,27.79,27.06,27.31,6.37024552350257,902100,0.0,1.0
2007-04-16,26.97,27.74,26.8,27.5,6.41456433161189,1014900,0.0,1.0
2007-04-13,26.81,27.13,26.56,26.75,6.23962166802247,579300,0.0,1.0
2007-04-12,26.49,27.05,26.08,26.87,6.26761249419678,1245300,0.0,1.0
2007-04-11,26.98,26.98,26.27,26.59,6.20230056645673,1011900,0.0,1.0
2007-04-10,26.99,27.24,26.83,26.85,6.26294735650106,853800,0.0,1.0
2007-04-09,27.07,27.1,26.62,26.88,6.26994506304464,584900,0.0,1.0
2007-04-05,26.67,27.09,26.53,26.97,6.29093818267537,526500,0.0,1.0
2007-04-04,26.6,26.95,26.48,26.71,6.23029139263104,585900,0.0,1.0
2007-04-03,26.49,26.97,26.3,26.51,6.18364001567386,943500,0.0,1.0
2007-04-02,26.15,26.59,25.91,26.29,6.13232350102097,951600,0.0,1.0
2007-03-30,26.14,26.51,25.7,25.99,6.0623464355852,1053900,0.0,1.0
2007-03-29,25.96,26.2,25.6,26.02,6.06934414212878,2520000,0.0,1.0
2007-03-28,26.11,26.11,25.35,25.82,6.0226927651716,2751700,0.0,1.0
2007-03-27,26.82,26.83,25.98,26.19,6.10899781254238,896400,0.0,1.0
2007-03-26,27.02,27.25,26.49,26.89,6.2722776318925,697600,0.0,1.0
2007-03-23,26.76,27.23,26.65,27.11,6.32359414654539,1513700,0.0,1.0
2007-03-22,26.98,26.98,26.47,26.83,6.25828221880534,1086300,0.0,1.0
2007-03-21,26.36,27.0,26.23,26.93,6.28160790728393,750900,0.0,1.0
2007-03-20,26.02,26.4,25.95,26.28,6.12999093217311,628300,0.0,1.0
2007-03-19,26.0,26.22,25.81,25.96,6.05534872904162,1060900,0.0,1.0
2007-03-16,26.49,26.49,25.8,25.8,6.01802762747588,941900,0.0,1.0
2007-03-15,26.3,26.68,26.16,26.49,6.17897487797814,1228400,0.0,1.0
2007-03-14,26.23,26.41,25.51,26.25,6.12299322562953,1386500,0.0,1.0
2007-03-13,25.72,26.28,25.5,26.21,6.1136629502381,1489700,0.0,1.0
2007-03-12,25.62,25.87,25.43,25.85,6.02969047171518,821100,0.0,1.0
2007-03-09,25.9,26.09,25.27,25.61,5.97370881936656,1119400,0.0,1.0
2007-03-08,23.55,25.98,23.55,25.77,6.01102992093231,843000,0.0,1.0
2007-03-07,25.43,25.94,25.3,25.37,5.91772716701795,928300,0.0,1.0
2007-03-06,25.5,25.83,24.85,25.36,5.91539459817009,1242000,0.0,1.0
2007-03-05,25.89,25.89,25.01,25.24,5.88740377199579,1041100,0.0,1.0
2007-03-02,26.55,27.74,25.88,25.89,6.03902074710661,2602500,0.0,1.0
2007-03-01,24.99,26.9,24.85,26.69,6.22562625493532,4040900,0.0,1.0
2007-02-28,24.84,25.25,23.67,24.85,5.79643358692929,1456900,0.0,1.0
2007-02-27,25.08,25.36,24.43,24.81,5.78710331153785,1272000,0.0,1.0
2007-02-26,25.91,26.14,25.5,25.56,5.96204597512727,1475700,0.0,1.0
2007-02-23,26.7,26.7,25.61,25.72,5.99936707669301,799200,0.06,1.0
2007-02-22,25.5,25.84,24.79,25.81,6.00634849687535,3487900,0.0,1.0
2007-02-21,26.02,26.7,25.8,26.22,6.10176123936737,1505200,0.0,1.0
2007-02-20,26.59,26.59,25.96,26.02,6.05521843815175,1493400,0.0,1.0
2007-02-16,26.36,27.05,26.26,26.59,6.18786542161626,1568000,0.0,1.0
2007-02-15,26.09,26.42,25.8,26.35,6.13201406015752,1294900,0.0,1.0
2007-02-14,25.36,26.26,25.29,26.08,6.06918127851644,1722100,0.0,1.0
2007-02-13,24.83,25.36,24.64,25.36,5.90162719414022,1349100,0.0,1.0
2007-02-12,24.55,24.84,24.4,24.83,5.77828877091883,881800,0.0,1.0
2007-02-09,25.01,25.04,24.29,24.57,5.71778312933853,848800,0.0,1.0
2007-02-08,24.95,25.41,24.71,25.03,5.82483157213445,1777800,0.0,1.0
2007-02-07,25.24,25.28,24.77,24.97,5.81086873176976,1375400,0.0,1.0
2007-02-06,24.6,25.41,24.37,25.25,5.87602865347163,1818600,0.0,1.0
2007-02-05,24.43,24.7,24.28,24.45,5.68985744860916,1084900,0.0,1.0
2007-02-02,24.0,24.47,23.98,24.43,5.6852031684876,1426100,0.0,1.0
2007-02-01,23.9,24.45,23.72,23.99,5.58280900581324,2024200,0.0,1.0
2007-01-31,24.2,24.45,23.8,23.8,5.53859334465841,1701100,0.0,1.0
2007-01-30,24.35,24.5,23.97,24.33,5.66193176787979,1457100,0.0,1.0
2007-01-29,23.6,24.38,23.52,24.31,5.65727748775823,2337800,0.0,1.0
2007-01-26,22.5,23.6,21.96,23.38,5.44085346210561,4420600,0.0,1.0
2007-01-25,21.7,21.92,21.03,21.09,4.9079383881868,1292200,0.0,1.0
2007-01-24,21.23,21.7,21.2,21.6,5.02662253128662,1421400,0.0,1.0
2007-01-23,21.4,21.65,21.14,21.16,4.92422836861226,797900,0.0,1.0
2007-01-22,21.32,21.59,21.15,21.32,4.96146260958476,732400,0.0,1.0
2007-01-19,20.96,21.5,20.85,21.37,4.97309830988866,727600,0.0,1.0
2007-01-18,21.04,21.33,20.83,21.0,4.88699412763977,600000,0.0,1.0
2007-01-17,21.23,21.39,21.0,21.04,4.89630268788289,711700,0.0,1.0
2007-01-16,21.93,22.02,21.04,21.23,4.94051834903773,1168500,0.0,1.0
2007-01-12,21.49,21.83,21.3,21.81,5.07549247256302,777700,0.0,1.0
2007-01-11,20.88,21.5,20.87,21.49,5.00102399061803,1006600,0.0,1.0
2007-01-10,20.35,20.8,20.16,20.75,4.82881562612025,528400,0.0,1.0
2007-01-09,20.62,20.71,20.27,20.5,4.77063712460073,646800,0.0,1.0
2007-01-08,20.43,20.65,20.29,20.52,4.77529140472229,919900,0.0,1.0
2007-01-05,19.87,20.47,19.87,20.29,4.72176718332433,696100,0.0,1.0
2007-01-04,20.51,20.51,20.1,20.35,4.73573002368902,1096400,0.0,1.0
2007-01-03,20.71,21.2,20.11,20.51,4.77296426466151,1858800,0.0,1.0
2006-12-29,20.97,21.05,20.37,20.46,4.7613285643576,819300,0.0,1.0
2006-12-28,20.95,21.1,20.89,20.98,4.88233984751821,838900,0.0,1.0
2006-12-27,20.5,20.9,20.5,20.82,4.84510560654571,508900,0.0,1.0
2006-12-26,20.3,20.5,20.28,20.43,4.75434714417526,829800,0.0,1.0
2006-12-22,20.4,20.51,20.2,20.25,4.71245862308121,2513400,0.0,1.0
2006-12-21,20.25,20.46,20.01,20.27,4.71711290320277,1470900,0.0,1.0
2006-12-20,19.83,20.13,19.83,20.03,4.66126154174403,1863200,0.0,1.0
2006-12-19,19.15,19.68,19.01,19.61,4.56352165919123,1572400,0.0,1.0
2006-12-18,19.54,19.85,19.25,19.32,4.49603459742859,1752900,0.0,1.0
2006-12-15,20.31,20.35,19.8,19.94,4.640317281197,1793400,0.0,1.0
2006-12-14,20.94,21.2,20.3,20.3,4.72409432338511,1370200,0.0,1.0
2006-12-13,20.85,21.04,20.69,20.85,4.85208702672806,1184800,0.0,1.0
2006-12-12,20.72,20.81,20.25,20.54,4.77994568484385,1012300,0.0,1.0
2006-12-11,20.47,20.84,20.41,20.72,4.82183420593791,814500,0.0,1.0
2006-12-08,20.37,20.43,20.1,20.38,4.74271144387136,923800,0.0,1.0
2006-12-07,21.0,21.0,20.23,20.45,4.75900142429682,1456900,0.0,1.0
2006-12-06,21.48,21.48,20.76,20.85,4.85208702672806,1058200,0.0,1.0
2006-12-05,21.45,21.47,21.03,21.3,4.9568083294632,583900,0.0,1.0
2006-12-04,21.1,21.29,20.76,21.15,4.92190122855148,744500,0.0,1.0
2006-12-01,21.15,21.34,20.72,20.97,4.88001270745743,1481400,0.0,1.0
2006-11-30,20.85,21.36,20.17,21.08,4.90561124812602,1665700,0.0,1.0
2006-11-29,21.08,21.64,20.86,21.41,4.98240687013178,2612400,0.0,1.0
2006-11-28,19.77,20.8,19.76,20.76,4.83114276618103,1230700,0.0,1.0
2006-11-27,20.39,20.39,19.64,19.78,4.60308304022451,676600,0.0,1.0
2006-11-24,20.29,20.82,20.05,20.45,4.75900142429682,253000,0.0,1.0
2006-11-22,20.72,20.77,20.04,20.28,4.71944004326355,681400,0.0,1.0
2006-11-21,20.45,21.05,20.38,20.72,4.82183420593791,1212100,0.0,1.0
2006-11-20,20.05,20.43,19.85,20.36,4.7380571637498,710600,0.0,1.0
2006-11-17,20.42,20.48,19.39,20.05,4.66591582186559,717900,0.0,1.0
2006-11-16,20.49,20.87,20.39,20.54,4.77994568484385,1366900,0.0,1.0
2006-11-15,19.82,20.47,19.56,20.37,4.74038430381058,2043700,0.0,1.0
2006-11-14,19.39,19.82,19.26,19.78,4.60308304022451,1284900,0.0,1.0
2006-11-13,19.35,19.57,19.13,19.24,4.47741747694234,617600,0.0,1.0
2006-11-10,19.3,19.4,18.95,19.29,4.48905317724625,764800,0.0,1.0
2006-11-09,19.65,19.86,18.61,18.97,4.41458469530126,1871900,0.0,1.0
2006-11-08,19.1,19.78,19.02,19.65,4.57283021943436,845100,0.0,1.0
2006-11-07,18.96,19.48,18.84,19.21,4.47043605676,690500,0.0,1.0
2006-11-06,19.0,19.17,18.66,18.92,4.40294899499735,829900,0.0,1.0
2006-11-03,19.04,19.21,18.88,18.95,4.4099304151797,643800,0.0,1.0
2006-11-02,19.5,19.54,18.88,18.95,4.4099304151797,1061800,0.0,1.0
2006-11-01,19.78,19.99,19.59,19.67,4.57748449955592,1305000,0.0,1.0
2006-10-31,19.66,19.8,19.41,19.74,4.59377447998138,666700,0.0,1.0
2006-10-30,19.41,19.73,19.13,19.66,4.57515735949514,761100,0.0,1.0
2006-10-27,19.86,19.96,19.29,19.41,4.51697885797562,960400,0.0,1.0
2006-10-26,19.59,19.86,19.35,19.85,4.61937302064997,1027200,0.0,1.0
2006-10-25,19.4,19.6,19.29,19.51,4.54025025858342,1332700,0.0,1.0
2006-10-24,19.0,19.73,18.86,19.59,4.55886737906967,2128300,0.0,1.0
2006-10-23,18.49,19.16,18.41,19.03,4.42854753566594,2120200,0.0,1.0
2006-10-20,17.72,18.8,17.12,18.49,4.30288197238378,5734000,0.0,1.0
2006-10-19,18.03,18.31,17.69,17.72,4.12369218770365,1396400,0.0,1.0
2006-10-18,17.99,18.15,17.78,17.98,4.18419782928396,680100,0.0,1.0
2006-10-17,17.95,17.95,17.65,17.71,4.12136504764287,809600,0.0,1.0
2006-10-16,17.84,18.16,17.81,18.11,4.21445065007411,875400,0.0,1.0
2006-10-13,18.17,18.22,17.85,17.99,4.18652496934474,427900,0.0,1.0
2006-10-12,18.08,18.25,17.95,18.08,4.20746922989176,914600,0.0,1.0
2006-10-11,18.16,18.2,17.88,18.05,4.20048780970942,1116400,0.0,1.0
2006-10-10,18.01,18.4,18.0,18.2,4.23539491062113,958500,0.0,1.0
2006-10-09,17.91,18.18,17.76,18.01,4.1911792494663,557300,0.0,1.0
2006-10-06,17.87,17.99,17.7,17.89,4.16325356873693,671400,0.0,1.0
2006-10-05,18.1,18.1,17.52,17.99,4.18652496934474,1041800,0.0,1.0
2006-10-04,17.69,18.3,17.65,18.26,4.24935775098582,2432400,0.0,1.0
2006-10-03,17.4,17.7,17.35,17.67,4.11205648739975,831000,0.0,1.0
2006-10-02,17.2,17.54,17.15,17.45,4.06085940606257,725600,0.0,1.0
2006-09-29,17.22,17.48,17.13,17.17,3.99569948436071,398000,0.0,1.0
2006-09-28,17.49,17.67,17.11,17.24,4.01198946478617,568900,0.0,1.0
2006-09-27,17.01,17.74,17.0,17.45,4.06085940606257,1064400,0.0,1.0
2006-09-26,17.02,17.2,17.02,17.1,3.97940950393524,730500,0.0,1.0
2006-09-25,16.92,17.18,16.72,17.08,3.97475522381368,970400,0.0,1.0
2006-09-22,17.2,17.2,16.84,16.98,3.95148382320587,710900,0.0,1.0
2006-09-21,17.63,17.7,17.05,17.14,3.98871806417836,661500,0.0,1.0
2006-09-20,17.7,17.8,17.56,17.64,4.10507506721741,795000,0.0,1.0
2006-09-19,17.36,17.73,17.25,17.56,4.08645794673116,946200,0.0,1.0
2006-09-18,17.39,17.51,17.13,17.44,4.05853226600179,893800,0.0,1.0
2006-09-15,17.38,17.66,17.24,17.52,4.07714938648804,1640100,0.0,1.0
2006-09-14,17.2,17.45,16.6,17.29,4.02362516509008,2890200,0.0,1.0
2006-09-13,16.7,18.12,16.7,18.12,4.21677779013489,2073500,0.0,1.0
2006-09-12,16.47,16.86,16.47,16.77,3.90261388192947,436900,0.0,1.0
2006-09-11,16.51,16.57,16.05,16.38,3.81185541955902,297300,0.0,1.0
2006-09-08,16.29,16.67,16.24,16.66,3.87701534126088,851000,0.0,1.0
2006-09-07,16.4,16.4,15.98,16.19,3.76763975840418,462900,0.0,1.0
2006-09-06,16.45,16.56,16.1,16.41,3.81883683974136,562000,0.0,1.0
2006-09-05,16.16,16.49,16.02,16.44,3.82581825992371,1703100,0.0,1.0
