,EXPE_Open,EXPE_High,EXPE_Low,EXPE_Close,EXPE_Adj Close,EXPE_Volume,EXPE_Dividend Amount,EXPE_Split Coefficient
2009-01-07,9.5,9.55,8.82,8.97,7.56969903618756,2416600,0.0,1.0
2009-01-06,9.27,9.75,9.12,9.54,8.05071670069446,3371000,0.0,1.0
2009-01-05,8.79,9.25,8.72,9.2,7.76379388326929,2605600,0.0,1.0
2009-01-02,8.21,8.79,8.1,8.79,7.41779872108011,2044200,0.0,1.0
2008-12-31,7.78,8.48,7.7,8.24,6.95365886936293,2888200,0.0,1.0
2008-12-30,7.57,7.8775,7.4,7.8,6.58234698798918,1715200,0.0,1.0
2008-12-29,7.75,7.78,7.43,7.5,6.32917979614344,1981400,0.0,1.0
2008-12-26,7.82,7.92,7.65,7.7,6.4979579240406,762800,0.0,1.0
2008-12-24,7.7,7.9,7.5,7.79,6.57390808159432,617200,0.0,1.0
2008-12-23,7.418,7.9,7.418,7.66,6.46420229846117,1845200,0.0,1.0
2008-12-22,7.94,8.04,7.45,7.71,6.50639683043546,2819000,0.0,1.0
2008-12-19,8.465,8.74,8.1457,8.15,6.87770871180921,6629800,0.0,1.0
2008-12-18,7.658,8.55,7.658,8.32,7.02117012052179,2312200,0.0,1.0
2008-12-17,8.17,8.65,8.04,8.51,7.18150934202409,3102000,0.0,1.0
2008-12-16,7.59,8.26,7.424,8.25,6.96209777575779,4139000,0.0,1.0
2008-12-15,7.97,8.1,7.4,7.52,6.34605760893316,2345400,0.0,1.0
2008-12-12,7.43,8.05,7.36,7.95,6.70893058391205,2410000,0.0,1.0
2008-12-11,8.08,8.21,7.52,7.62,6.43044667288174,2226400,0.0,1.0
2008-12-10,7.83,8.24,7.49,8.15,6.87770871180921,3062200,0.0,1.0
2008-12-09,8.32,8.75,8.05,8.13,6.86083089901949,2796200,0.0,1.0
2008-12-08,8.06,8.63,7.7701,8.53,7.19838715481381,2787600,0.0,1.0
2008-12-05,7.38,7.91,7.15,7.9,6.66673605193776,3528800,0.0,1.0
2008-12-04,7.53,7.8,7.22,7.43,6.27010745137944,3506000,0.0,1.0
2008-12-03,7.0,7.7,7.0,7.7,6.4979579240406,4466800,0.0,1.0
2008-12-02,7.98,8.09,7.37,7.52,6.34605760893316,5261800,0.0,1.0
2008-12-01,8.22,8.22,7.843,7.85,6.62454151996347,5061800,0.0,1.0
2008-11-28,8.16,8.44,8.06,8.4,7.08868137168065,1560200,0.0,1.0
2008-11-26,7.07,8.23,7.07,8.23,6.94521996296807,3705800,0.0,1.0
2008-11-25,7.28,7.39,6.97,7.12,6.00850135313884,3596600,0.0,1.0
2008-11-24,6.61,7.35,6.45,7.28,6.14352385545657,3989400,0.0,1.0
2008-11-21,6.21,6.73,6.0,6.53,5.51060587584222,4369600,0.0,1.0
2008-11-20,6.58,6.84,6.03,6.05,5.10553836888904,4870200,0.0,1.0
2008-11-19,6.96,7.04,6.54,6.72,5.67094509734452,4948200,0.0,1.0
2008-11-18,7.33,7.33,6.8,7.06,5.95786791476969,5573800,0.0,1.0
2008-11-17,7.6,7.74,7.24,7.34,6.19415729382571,4407200,0.0,1.0
2008-11-14,7.93,8.3,7.76,7.8,6.58234698798918,5223000,0.0,1.0
2008-11-13,7.65,8.24,7.0702,8.22,6.93678105657321,3958000,0.0,1.0
2008-11-12,8.03,8.36,7.61,7.62,6.43044667288174,5809200,0.0,1.0
2008-11-11,8.21,8.464,7.82,8.25,6.96209777575779,3908200,0.0,1.0
2008-11-10,8.75,9.0051,8.15,8.29,6.99585340133722,4779000,0.0,1.0
2008-11-07,8.12,8.62,8.09,8.62,7.27433731236753,3880000,0.0,1.0
2008-11-06,8.56,8.68,8.0,8.05,6.79331964786063,3900800,0.0,1.0
2008-11-05,9.39,9.47,8.51,8.51,7.18150934202409,4828800,0.0,1.0
2008-11-04,9.54,9.68,9.22,9.47,7.99164435593045,3518400,0.0,1.0
2008-11-03,9.83,9.93,9.32,9.45,7.97476654314073,3348000,0.0,1.0
2008-10-31,9.72,9.94,9.23,9.51,8.02539998150988,6444400,0.0,1.0
2008-10-30,12.0,12.12,9.66,10.15,8.56548999078079,8437200,0.0,1.0
2008-10-29,11.66,12.01,11.21,12.0,10.1266876738295,6559000,0.0,1.0
2008-10-28,10.45,11.46,10.27,11.42,9.63723110292775,4690800,0.0,1.0
2008-10-27,9.92,10.53,9.85,9.99,8.43046748846306,2410400,0.0,1.0
2008-10-24,10.1,10.98,9.86,10.07,8.49797873962193,4487600,0.0,1.0
2008-10-23,10.585,11.08,10.09,10.6,8.9452407785494,5672200,0.0,1.0
2008-10-22,11.31,11.51,10.52,10.93,9.22372468957971,4387400,0.0,1.0
2008-10-21,12.09,12.1,11.42,11.43,9.6456700093226,2275200,0.0,1.0
2008-10-20,11.67,12.17,11.61,12.17,10.2701490825421,3222600,0.0,1.0
2008-10-17,10.74,13.38,10.74,11.6,9.78913141803519,4660200,0.0,1.0
2008-10-16,10.56,11.88,10.46,11.84,9.99166517151178,6210200,0.0,1.0
2008-10-15,11.55,11.93,10.71,10.72,9.04650765528769,4902200,0.0,1.0
2008-10-14,13.2,13.55,11.34,11.64,9.82288704361462,6505400,0.0,1.0
2008-10-13,12.56,13.0,11.84,12.59,10.6245831511261,4854200,0.0,1.0
2008-10-10,11.93,13.27,11.31,11.81,9.96634845232721,8529000,0.0,1.0
2008-10-09,13.32,13.46,12.18,12.18,10.2785879889369,4876800,0.0,1.0
2008-10-08,12.7,13.44,12.38,12.96,10.9368226877359,6135800,0.0,1.0
2008-10-07,14.06,14.12,12.7359,12.74,10.751166747049,5644000,0.0,1.0
2008-10-06,13.47,13.91,12.77,13.71,11.5697406673502,5604200,0.0,1.0
2008-10-03,14.11,15.03,13.56,13.61,11.4853516034016,6669800,0.0,1.0
2008-10-02,14.76,14.92,13.92,14.04,11.8482245783805,3525800,0.0,1.0
2008-10-01,14.92,15.36,14.405,14.95,12.6161650603126,2913800,0.0,1.0
2008-09-30,13.72,15.13,13.72,15.11,12.7511875626303,4871600,0.0,1.0
2008-09-29,15.55,16.11,13.61,13.71,11.5697406673502,5528000,0.0,1.0
2008-09-26,16.06,16.06,15.57,15.96,13.4684946061932,1996800,0.0,1.0
2008-09-25,15.83,16.43,15.7,16.17,13.6457116404853,3053000,0.0,1.0
2008-09-24,15.38,15.84,15.24,15.69,13.2406441335321,2206000,0.0,1.0
2008-09-23,15.66,15.91,15.07,15.31,12.9199656905275,2353200,0.0,1.0
2008-09-22,16.49,16.75,15.56,15.58,13.1478161631886,5831400,0.0,1.0
2008-09-19,16.19,17.26,15.36,16.75,14.135168211387,6313600,0.0,1.0
2008-09-18,16.15,16.15,14.04,15.83,13.3587888230601,7384000,0.0,1.0
2008-09-17,15.78,15.87,15.09,15.1,12.7427486562355,5482200,0.0,1.0
2008-09-16,15.69,16.13,15.47,16.05,13.544444763747,6094000,0.0,1.0
2008-09-15,16.86,17.01,15.71,15.71,13.2575219463218,4679400,0.0,1.0
2008-09-12,16.93,17.06,16.52,17.02,14.3630186840482,4907200,0.0,1.0
2008-09-11,16.94,17.15,16.62,17.03,14.371457590443,4218200,0.0,1.0
2008-09-10,17.35,17.37,16.66,17.12,14.4474077479968,6437000,0.0,1.0
2008-09-09,17.91,18.38,17.0,17.1,14.430529935207,5709600,0.0,1.0
2008-09-08,17.81,17.91,17.31,17.84,15.0550090084265,3441400,0.0,1.0
2008-09-05,17.81,17.93,17.3,17.64,14.8862308805294,3476800,0.0,1.0
2008-09-04,17.62,18.06,17.36,17.82,15.0381311956368,5453800,0.0,1.0
2008-09-03,17.79,17.79,17.18,17.46,14.7343305654219,4693200,0.0,1.0
2008-09-02,18.092,18.31,17.49,17.65,14.8946697869242,3758400,0.0,1.0
2008-08-29,17.82,18.22,17.49,17.66,14.9031086933191,3606000,0.0,1.0
2008-08-28,17.82,18.42,17.81,18.37,15.502271047354,2163000,0.0,1.0
2008-08-27,17.55,17.92,17.55,17.73,14.9621810380831,3251800,0.0,1.0
2008-08-26,18.35,18.71,17.37,17.47,14.7427694718168,3777400,0.0,1.0
2008-08-25,19.37,19.37,18.16,18.38,15.5107099537489,3881800,0.0,1.0
2008-08-22,18.84,19.45,18.72,19.34,16.3208449676552,2074000,0.0,1.0
2008-08-21,18.32,18.77,18.15,18.73,15.8060716775689,2850000,0.0,1.0
2008-08-20,19.39,19.39,18.2,18.45,15.5697822985129,3888800,0.0,1.0
2008-08-19,19.22,19.36,18.7527,18.91,15.9579719926763,3131800,0.0,1.0
2008-08-18,19.136,19.6602,19.136,19.21,16.2111391845221,5114600,0.0,1.0
2008-08-15,18.88,19.67,18.88,19.45,16.4136729379987,3505200,0.0,1.0
2008-08-14,18.67,19.3,18.51,19.17,16.1773835589426,2945600,0.0,1.0
2008-08-13,19.15,19.26,18.46,18.86,15.915777460702,3421000,0.0,1.0
2008-08-12,18.85,19.74,18.71,19.27,16.2617726228912,3788400,0.0,1.0
2008-08-11,18.19,18.89,18.05,18.8,15.8651440223329,4364000,0.0,1.0
2008-08-08,18.24,18.26,17.82,18.09,15.265981668298,6960800,0.0,1.0
2008-08-07,18.55,18.56,18.02,18.3,15.44319870259,3595800,0.0,1.0
2008-08-06,19.15,19.51,18.25,18.61,15.7048048008306,7120400,0.0,1.0
2008-08-05,19.16,19.55,19.1,19.52,16.4727452827627,3707800,0.0,1.0
2008-08-04,19.12,19.49,18.78,18.86,15.915777460702,4905800,0.0,1.0
2008-08-01,19.65,19.68,18.2,19.21,16.2111391845221,6203400,0.0,1.0
2008-07-31,18.8,19.95,18.7401,19.57,16.514939814737,5967000,0.0,1.0
2008-07-30,18.5,19.08,18.21,19.03,16.0592388694146,5101400,0.0,1.0
2008-07-29,17.52,18.52,17.4,18.47,15.5866601113026,5432000,0.0,1.0
2008-07-28,17.84,18.19,17.3,17.38,14.6668193142631,2417000,0.0,1.0
2008-07-25,18.1,18.35,17.74,17.96,15.1562758851648,2167600,0.0,1.0
2008-07-24,18.53,18.83,18.01,18.01,15.1984704171391,2570600,0.0,1.0
2008-07-23,18.3,19.35,18.25,18.76,15.8313883967535,4269400,0.0,1.0
2008-07-22,18.91,19.18,18.08,18.3,15.44319870259,7331800,0.0,1.0
2008-07-21,19.23,19.42,18.47,18.54,15.6457324560666,4722400,0.0,1.0
2008-07-18,20.03,20.22,19.14,19.19,16.1942613717324,5762400,0.0,1.0
2008-07-17,19.75,20.42,19.36,20.11,16.9706407600593,4010400,0.0,1.0
2008-07-16,18.41,19.85,18.35,19.78,16.692156849029,6003600,0.0,1.0
2008-07-15,17.57,18.74,17.07,18.41,15.5360266729334,6082200,0.0,1.0
2008-07-14,17.58,18.37,17.49,18.15,15.3166151066671,5549800,0.0,1.0
2008-07-11,17.58,18.26,17.275,17.95,15.14783697877,3990600,0.0,1.0
2008-07-10,17.81,17.87,17.39,17.6,14.8524752549499,4456800,0.0,1.0
2008-07-09,17.73,18.08,17.51,17.81,15.029692289242,7187200,0.0,1.0
2008-07-08,17.23,17.81,17.23,17.81,15.029692289242,5471200,0.0,1.0
2008-07-07,17.56,17.85,16.85,17.34,14.6330636886836,4197200,0.0,1.0
2008-07-03,17.55,17.9,17.38,17.49,14.7596472846065,2347600,0.0,1.0
2008-07-02,18.34,18.34,17.4588,17.46,14.7343305654219,4791200,0.0,1.0
2008-07-01,18.17,18.4,17.64,18.22,15.3756874514311,6329800,0.0,1.0
2008-06-30,18.97,19.03,18.31,18.38,15.5107099537489,3871600,0.0,1.0
2008-06-27,19.19,19.49,18.88,19.16,16.1689446525478,3650200,0.0,1.0
2008-06-26,19.59,19.91,19.15,19.17,16.1773835589426,4944000,0.0,1.0
2008-06-25,19.45,20.25,19.25,19.98,16.8609349769261,9600400,0.0,1.0
2008-06-24,19.53,19.71,19.25,19.43,16.3967951252089,4043800,0.0,1.0
2008-06-23,19.85,20.05,19.49,19.69,16.6162066914752,3859600,0.0,1.0
2008-06-20,19.73,20.29,19.57,19.8,16.7090346618187,5204200,0.0,1.0
2008-06-19,20.58,20.745,19.82,20.35,17.1731745135359,6366800,0.0,1.0
2008-06-18,21.0,21.4,20.54,20.67,17.4432195181713,4385600,0.0,1.0
2008-06-17,21.47,21.47,21.08,21.18,17.8736037443091,2539800,0.0,1.0
2008-06-16,21.16,21.6,21.09,21.48,18.1267709361548,3757600,0.0,1.0
2008-06-13,21.15,21.47,20.88,21.44,18.0930153105754,2988400,0.0,1.0
2008-06-12,20.95,21.51,20.7201,21.01,17.7301423355965,4183000,0.0,1.0
2008-06-11,21.96,22.17,20.92,21.0,17.7217034292016,3981600,0.0,1.0
2008-06-10,22.18,22.459,21.97,22.07,18.6246664134514,2807000,0.0,1.0
2008-06-09,22.44,22.68,22.03,22.29,18.8103223541383,3244000,0.0,1.0
2008-06-06,23.35,23.37,22.15,22.38,18.886272511692,3135000,0.0,1.0
2008-06-05,23.53,23.583,23.01,23.49,19.8229911215213,2772200,0.0,1.0
2008-06-04,23.17,23.945,22.84,23.51,19.839868934311,2995000,0.0,1.0
2008-06-03,23.83,23.86,22.85,23.31,19.6710908064138,3549600,0.0,1.0
2008-06-02,24.29,24.29,23.26,23.64,19.9495747174441,3247200,0.0,1.0
2008-05-30,24.04,24.29,23.66,24.25,20.4643480075305,4560800,0.0,1.0
2008-05-29,23.77,24.4,23.68,24.05,20.2955698796333,5924000,0.0,1.0
2008-05-28,21.89,23.81,20.75,22.75,19.1985120483018,11113600,0.0,1.0
2008-05-27,21.77,22.1,21.6,21.74,18.3461825024211,4195400,0.0,1.0
2008-05-23,22.4,22.48,21.41,21.66,18.2786712512623,3829200,0.0,1.0
2008-05-22,22.31,22.72,22.14,22.41,18.9115892308766,2219600,0.0,1.0
2008-05-21,23.17,23.19,22.1,22.26,18.7850056349537,3452200,0.0,1.0
2008-05-20,23.46,23.84,22.86,23.05,19.4516792401475,3090200,0.0,1.0
2008-05-19,24.29,24.47,23.42,23.61,19.9242579982596,3147400,0.0,1.0
2008-05-16,24.81,24.83,24.04,24.35,20.548737071479,2839200,0.0,1.0
2008-05-15,24.23,24.71,24.01,24.69,20.8356598889042,4724400,0.0,1.0
2008-05-14,24.34,24.61,24.17,24.25,20.4643480075305,2313800,0.0,1.0
2008-05-13,24.68,24.68,23.9305,24.21,20.430592381951,2247800,0.0,1.0
2008-05-12,24.03,24.79,23.83,24.61,20.7681486377453,2498400,0.0,1.0
2008-05-09,24.11,24.4,23.78,24.03,20.2786920668436,1999000,0.0,1.0
2008-05-08,24.23,24.73,24.0,24.41,20.5993705098482,2504400,0.0,1.0
2008-05-07,24.72,24.88,24.02,24.06,20.3040087860282,2882000,0.0,1.0
2008-05-06,24.2,24.91,24.2,24.83,20.9538045784322,3699200,0.0,1.0
2008-05-05,24.92,25.03,24.24,24.42,20.607809416243,2482200,0.0,1.0
2008-05-02,25.4,25.5,24.84,25.17,21.2407273958574,3185800,0.0,1.0
2008-05-01,25.33,25.41,24.21,25.13,21.206971770278,5291800,0.0,1.0
2008-04-30,25.17,25.38,24.73,25.26,21.3166775534111,6948800,0.0,1.0
2008-04-29,24.84,25.24,24.84,25.04,21.1310216127242,2777800,0.0,1.0
2008-04-28,25.08,25.11,24.61,24.97,21.0719492679602,2990600,0.0,1.0
2008-04-25,25.07,25.22,24.84,25.07,21.1563383319088,2463000,0.0,1.0
2008-04-24,24.85,25.45,24.38,24.98,21.0803881743551,2252000,0.0,1.0
2008-04-23,24.49,25.1,24.49,24.78,20.9116100464579,2320600,0.0,1.0
2008-04-22,24.75,24.87,24.28,24.7,20.8440987952991,3439800,0.0,1.0
2008-04-21,24.43,24.98,23.89,24.88,20.9959991104065,4830000,0.0,1.0
2008-04-18,24.34,24.96,24.26,24.58,20.7428319185608,4990200,0.0,1.0
2008-04-17,23.99,24.7,23.55,23.7,20.0002081558133,2847400,0.0,1.0
2008-04-16,24.34,24.35,23.54,23.89,20.1605473773156,3354600,0.0,1.0
2008-04-15,23.97,24.35,23.67,24.06,20.3040087860282,3836400,0.0,1.0
2008-04-14,23.36,24.1,23.36,23.85,20.1267917517361,2581000,0.0,1.0
2008-04-11,24.0,24.15,23.5,23.75,20.0424026877876,2502200,0.0,1.0
2008-04-10,23.87,24.39,23.65,24.27,20.4812258203202,2275600,0.0,1.0
2008-04-09,24.45,24.57,23.64,23.91,20.1774251901053,2594600,0.0,1.0
2008-04-08,24.62,24.75,24.12,24.5,20.6753206674019,2868200,0.0,1.0
2008-04-07,24.82,25.44,24.4801,24.88,20.9959991104065,2561200,0.0,1.0
2008-04-04,25.14,25.28,24.65,24.81,20.9369267656425,2201800,0.0,1.0
2008-04-03,24.85,25.38,24.81,24.95,21.0550714551705,3630400,0.0,1.0
2008-04-02,24.11,25.19,24.1,25.13,21.206971770278,5624200,0.0,1.0
2008-04-01,22.1,24.1,21.0,24.09,20.3293255052127,4998800,0.0,1.0
2008-03-31,21.91,22.07,21.75,21.89,18.472766098344,2734800,0.0,1.0
2008-03-28,22.72,22.72,21.7,21.82,18.41369375358,3576000,0.0,1.0
2008-03-27,22.97,23.13,22.47,22.47,18.9622226692457,4359800,0.0,1.0
2008-03-26,22.55,23.09,22.22,23.02,19.4263625209629,3788800,0.0,1.0
2008-03-25,22.25,22.74,22.09,22.48,18.9706615756406,2564600,0.0,1.0
2008-03-24,21.55,22.48,21.34,22.27,18.7934445413486,2580200,0.0,1.0
2008-03-20,20.77,21.5215,20.64,21.52,18.1605265617342,3428200,0.0,1.0
2008-03-19,21.6,22.0,20.64,20.64,17.4179027989868,2847000,0.0,1.0
2008-03-18,20.7,21.45,20.27,21.44,18.0930153105754,3654000,0.0,1.0
2008-03-17,20.51,20.87,20.18,20.48,17.282880296669,3622800,0.0,1.0
2008-03-14,21.71,21.72,20.52,20.87,17.6119976460685,3631000,0.0,1.0
2008-03-13,21.0,21.81,20.82,21.66,18.2786712512623,2875600,0.0,1.0
2008-03-12,21.58,21.64,21.11,21.17,17.8651648379142,3004800,0.0,1.0
2008-03-11,21.52,21.7,21.01,21.54,18.177404374524,3004400,0.0,1.0
2008-03-10,21.3,21.7,21.06,21.25,17.9326760890731,4525800,0.0,1.0
2008-03-07,21.14,21.46,20.73,21.05,17.7638979611759,2969200,0.0,1.0
2008-03-06,21.78,21.94,21.25,21.3,17.9748706210474,2084000,0.0,1.0
2008-03-05,21.79,22.12,21.59,21.87,18.4558882855543,3024800,0.0,1.0
2008-03-04,22.26,22.26,20.94,21.59,18.2195989064983,7100400,0.0,1.0
2008-03-03,22.8,22.98,21.99,22.3,18.8187612605332,3284400,0.0,1.0
2008-02-29,22.96,23.26,22.56,22.93,19.3504123634092,3504400,0.0,1.0
2008-02-28,23.97,24.18,23.07,23.46,19.7976744023367,2878400,0.0,1.0
2008-02-27,24.34,24.7,23.97,24.23,20.4474701947407,1884800,0.0,1.0
2008-02-26,24.05,24.78,23.87,24.36,20.5571759778739,2071200,0.0,1.0
2008-02-25,24.33,24.63,23.65,24.01,20.2618142540539,4795800,0.0,1.0
2008-02-22,24.44,24.5,23.76,24.42,20.607809416243,2928800,0.0,1.0
2008-02-21,25.45,25.5,24.25,24.36,20.5571759778739,3926200,0.0,1.0
2008-02-20,25.33,25.46,24.55,25.41,21.443261149334,3012800,0.0,1.0
2008-02-19,25.9,26.04,25.52,25.65,21.6457949028106,3265000,0.0,1.0
2008-02-15,24.85,25.66,24.63,25.59,21.5951614644414,3449800,0.0,1.0
2008-02-14,25.15,25.37,24.91,24.99,21.0888270807499,2668600,0.0,1.0
2008-02-13,24.6,25.25,24.02,25.13,21.206971770278,3874800,0.0,1.0
2008-02-12,24.85,24.9,24.3,24.49,20.666881761007,2702600,0.0,1.0
2008-02-11,24.9,25.07,24.23,24.74,20.8778544208785,5127400,0.0,1.0
2008-02-08,23.73,25.33,23.6,25.11,21.1900939574882,6679600,0.0,1.0
2008-02-07,22.88,23.95,22.76,23.72,20.017085968603,8717600,0.0,1.0
2008-02-06,22.59,23.33,22.18,22.76,19.2069509546966,4842200,0.0,1.0
2008-02-05,22.66,22.89,22.1,22.15,18.6921776646103,5303000,0.0,1.0
2008-02-04,23.39,23.73,23.081,23.24,19.6120184616498,2658000,0.0,1.0
2008-02-01,23.1,23.47,22.8412,23.45,19.7892354959418,3261800,0.0,1.0
2008-01-31,22.77,23.25,22.57,23.02,19.4263625209629,4048200,0.0,1.0
2008-01-30,23.03,23.5,22.5,22.84,19.2744622058555,4154400,0.0,1.0
2008-01-29,23.08,23.51,22.83,23.08,19.4769959593321,7173400,0.0,1.0
2008-01-28,23.4,23.44,22.55,22.85,19.2829011122504,4721200,0.0,1.0
2008-01-25,24.2,24.2,23.13,23.3,19.662651900019,2563200,0.0,1.0
2008-01-24,23.2,24.17,22.99,23.96,20.2196197220796,4661000,0.0,1.0
2008-01-23,22.0,23.84,21.93,23.37,19.721724244783,6433800,0.0,1.0
2008-01-22,22.7,23.53,22.25,22.81,19.2491454866709,4940200,0.0,1.0
2008-01-18,22.9,24.35,22.9,23.52,19.8483078407058,7250200,0.0,1.0
2008-01-17,24.95,24.99,22.77,22.99,19.4010458017784,8757600,0.0,1.0
2008-01-16,25.52,25.69,24.78,24.96,21.0635103615654,6062800,0.0,1.0
2008-01-15,26.27,26.35,25.1,25.39,21.4263833365443,7357000,0.0,1.0
2008-01-14,26.59,27.05,26.15,26.87,22.6753414829832,3921000,0.0,1.0
2008-01-11,27.33,27.4,26.25,26.45,22.3209074143992,4741600,0.0,1.0
2008-01-10,28.0,28.17,26.81,27.45,23.164798053885,8897400,0.0,1.0
2008-01-09,28.72,28.95,27.57,28.27,23.8567883782633,4039800,0.0,1.0
2008-01-08,29.08,29.75,28.7,28.8,24.3040504171908,3698000,0.0,1.0
2008-01-07,29.56,29.56,28.92,29.13,24.5825343282211,2616200,0.0,1.0
2008-01-04,31.29,31.29,29.27,29.56,24.9454073032,2660800,0.0,1.0
2008-01-03,30.67,30.88,30.37,30.56,25.7892979426858,2192800,0.0,1.0
2008-01-02,31.65,31.88,30.17,30.55,25.780859036291,3453800,0.0,1.0
2007-12-31,31.7,32.01,31.46,31.62,26.6838220205407,2124200,0.0,1.0
2007-12-28,31.91,32.22,31.45,31.92,26.9369892123865,1607800,0.0,1.0
2007-12-27,32.21,32.7,31.91,31.96,26.9707448379659,1347400,0.0,1.0
2007-12-26,32.25,32.64,32.03,32.56,27.4770792216574,1446000,0.0,1.0
2007-12-24,31.91,32.42,31.86,32.42,27.3589345321294,847400,0.0,1.0
2007-12-21,32.37,32.44,31.87,32.03,27.0298171827299,4062600,0.0,1.0
2007-12-20,31.85,32.2,30.97,32.07,27.0635728083094,4896600,0.0,1.0
2007-12-19,32.67,32.96,32.41,32.57,27.4855181280523,1585600,0.0,1.0
2007-12-18,32.9,33.0,32.45,32.77,27.6542962559494,1745400,0.0,1.0
2007-12-17,33.29,33.51,32.5,32.68,27.5783460983957,2407200,0.0,1.0
2007-12-14,33.45,33.68,33.13,33.25,28.0593637629026,2006800,0.0,1.0
2007-12-13,33.95,33.98,33.28,33.63,28.3800422059072,3173800,0.0,1.0
2007-12-12,34.12,34.43,33.25,33.64,28.388481112302,2738400,0.0,1.0
2007-12-11,33.86,34.66,33.48,33.57,28.329408767538,3562800,0.0,1.0
2007-12-10,33.69,34.17,33.49,33.94,28.6416483041478,2582000,0.0,1.0
2007-12-07,33.4,33.61,33.02,33.56,28.3209698611432,2020000,0.0,1.0
2007-12-06,33.26,33.52,32.74,33.3,28.1015582948769,4938200,0.0,1.0
2007-12-05,33.16,33.66,32.58,33.31,28.1099972012717,3205800,0.0,1.0
2007-12-04,32.51,33.08,32.2,32.96,27.8146354774517,3867400,0.0,1.0
2007-12-03,32.4,33.05,31.98,32.85,27.7218075071083,4042400,0.0,1.0
2007-11-30,32.65,33.04,32.12,32.6,27.5108348472368,3982400,0.0,1.0
2007-11-29,31.73,32.46,31.6,32.42,27.3589345321294,4410600,0.0,1.0
2007-11-28,30.5,32.02,30.41,31.88,26.9032335868071,5020000,0.0,1.0
2007-11-27,29.54,30.46,29.4497,30.2,25.4854973124709,3586000,0.0,1.0
2007-11-26,29.65,30.3,28.89,29.34,24.7597513625131,3837800,0.0,1.0
2007-11-23,29.0,29.48,28.77,29.35,24.768190268908,1423800,0.0,1.0
2007-11-21,28.8,29.5,28.53,28.97,24.4475118259034,2716600,0.0,1.0
2007-11-20,29.85,30.0,28.6,29.14,24.590973234616,3206200,0.0,1.0
2007-11-19,30.78,30.78,29.19,29.57,24.9538462095949,3426200,0.0,1.0
2007-11-16,29.59,31.05,29.53,30.85,26.0340262281367,5394600,0.0,1.0
2007-11-15,28.57,29.12,28.22,28.94,24.4221951067188,2994200,0.0,1.0
2007-11-14,29.19,29.27,28.66,28.78,24.2871726044011,3638400,0.0,1.0
2007-11-13,27.62,29.27,27.48,29.17,24.6162899538006,4640600,0.0,1.0
2007-11-12,28.57,28.85,27.54,27.58,23.2745038370181,4239600,0.0,1.0
2007-11-09,29.28,29.6,28.29,28.51,24.0593221317399,4164000,0.0,1.0
2007-11-08,30.65,31.68,28.23,30.04,25.3504748101532,5264800,0.0,1.0
2007-11-07,30.25,31.53,30.1,30.65,25.8652481002395,8169000,0.0,1.0
2007-11-06,30.75,30.9,29.7,30.16,25.4517416868915,3565600,0.0,1.0
2007-11-05,31.54,31.75,30.5,30.8,25.9918316961624,2681000,0.0,1.0
2007-11-02,32.74,32.74,31.33,31.78,26.8188445228585,2966600,0.0,1.0
2007-11-01,32.56,32.86,31.77,32.41,27.3504956257345,2452600,0.0,1.0
2007-10-31,32.28,32.67,31.7781,32.66,27.561468285606,2097800,0.0,1.0
2007-10-30,32.32,32.86,31.94,32.11,27.0973284338888,2569200,0.0,1.0
2007-10-29,32.47,32.72,32.11,32.52,27.443323596078,2087200,0.0,1.0
2007-10-26,32.29,32.55,32.12,32.46,27.3926901577088,2116600,0.0,1.0
2007-10-25,32.39,32.89,31.8,32.08,27.0720117147042,7396600,0.0,1.0
2007-10-24,32.79,32.89,31.63,32.19,27.1648396850476,3928000,0.0,1.0
2007-10-23,32.37,33.05,31.84,32.93,27.7893187582671,2980600,0.0,1.0
2007-10-22,32.5,33.08,32.14,32.79,27.6711740687391,2261400,0.0,1.0
2007-10-19,33.73,33.88,32.36,32.64,27.5445904728163,3314400,0.0,1.0
2007-10-18,33.77,33.98,33.35,33.73,28.4644312698558,2407800,0.0,1.0
2007-10-17,34.08,34.37,33.22,33.75,28.4813090826455,3516200,0.0,1.0
2007-10-16,34.35,34.59,33.86,33.94,28.6416483041478,3224000,0.0,1.0
2007-10-15,34.67,34.88,34.25,34.66,29.2492495645776,1911800,0.0,1.0
2007-10-12,34.48,34.74,34.27,34.67,29.2576884709724,2222600,0.0,1.0
2007-10-11,34.65,34.89,34.39,34.42,29.046715811101,3112600,0.0,1.0
2007-10-10,34.58,34.75,34.08,34.61,29.2070550326033,3367800,0.0,1.0
2007-10-09,34.73,34.89,34.36,34.61,29.2070550326033,3413600,0.0,1.0
2007-10-08,34.41,35.0,34.24,34.96,29.5024167564233,2399200,0.0,1.0
2007-10-05,34.18,35.28,33.84,35.04,29.5699280075822,3457000,0.0,1.0
2007-10-04,34.06,34.06,33.33,33.98,28.6754039297272,2281400,0.0,1.0
2007-10-03,33.6,34.42,33.42,33.87,28.5825759593838,2995200,0.0,1.0
2007-10-02,33.49,33.94,33.02,33.67,28.4137978314866,4396800,0.0,1.0
2007-10-01,32.19,33.48,31.89,33.44,28.2197029844049,29186400,0.0,1.0
2007-09-28,32.09,32.1,31.75,31.88,26.9032335868071,5075000,0.0,1.0
2007-09-27,32.22,32.36,31.89,31.96,26.9707448379659,4234200,0.0,1.0
2007-09-26,32.04,32.57,31.85,31.98,26.9876226507556,2417800,0.0,1.0
