,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,AAPL_Dividend Amount,AAPL_Split Coefficient
2003-02-05,14.71,14.93,14.45,14.45,0.217884815964441,3957400,0.0,1.0
2003-02-04,14.45,14.65,14.31,14.6,0.220146596060958,5668100,0.0,1.0
2003-02-03,14.41,14.91,14.35,14.66,0.221051308099565,4728300,0.0,1.0
2003-01-31,14.19,14.55,14.05,14.36,0.216527747906531,6093300,0.0,1.0
2003-01-30,14.98,15.07,14.29,14.32,0.21592460654746,7268900,0.0,1.0
2003-01-29,14.24,14.69,14.16,14.58,0.219845025381422,6661500,0.0,1.0
2003-01-28,14.24,14.69,14.16,14.58,0.219845025381422,5111700,0.0,1.0
2003-01-27,13.68,14.5,13.65,14.13,0.213059685091872,6989400,0.0,1.0
2003-01-24,14.24,14.24,13.56,13.8,0.208083768879536,5454800,0.0,1.0
2003-01-23,14.05,14.36,13.95,14.17,0.213662826450944,4076000,0.0,1.0
2003-01-22,13.98,14.15,13.8,13.88,0.209290051597678,3841800,0.0,1.0
2003-01-21,14.21,14.41,14.0,14.02,0.211401046354427,4526000,0.0,1.0
2003-01-17,14.56,14.56,14.08,14.1,0.212607329072569,4763600,0.0,1.0
2003-01-16,14.21,14.76,14.21,14.62,0.220448166740494,9983400,0.0,1.0
2003-01-15,14.59,14.7,14.26,14.43,0.217583245284906,6627300,0.0,1.0
2003-01-14,14.69,14.82,14.49,14.61,0.220297381400726,3336800,0.0,1.0
2003-01-13,14.9,14.9,14.36,14.63,0.220598952080261,3195400,0.0,1.0
2003-01-10,14.58,14.82,14.49,14.72,0.221956020138171,3126800,0.0,1.0
2003-01-09,14.62,14.92,14.5,14.68,0.2213528787791,3843800,0.0,1.0
2003-01-08,14.58,14.71,14.44,14.55,0.219392669362119,4100800,0.0,1.0
2003-01-07,14.79,15.0,14.47,14.85,0.223916229555153,6113300,0.0,1.0
2003-01-06,15.03,15.38,14.88,14.9,0.224670156253991,6973800,0.0,1.0
2003-01-03,14.8,14.93,14.59,14.9,0.224670156253991,2633100,0.0,1.0
2003-01-02,14.36,14.92,14.35,14.8,0.223162302856314,3239800,0.0,1.0
2002-12-31,14.0,14.36,13.95,14.33,0.216075391887228,3584400,0.0,1.0
2002-12-30,14.08,14.15,13.84,14.07,0.212154973053266,2768600,0.0,1.0
2002-12-27,14.31,14.38,14.01,14.06,0.212004187713498,1429200,0.0,1.0
2002-12-26,14.42,14.81,14.28,14.4,0.217130889265602,1525400,0.0,1.0
2002-12-24,14.44,14.47,14.3,14.36,0.216527747906531,702500,0.0,1.0
2002-12-23,14.16,14.55,14.12,14.49,0.218487957323512,2246900,0.0,1.0
2002-12-20,14.29,14.56,13.78,14.14,0.21321047043164,5680300,0.0,1.0
2002-12-19,14.53,14.92,14.1,14.2,0.214115182470247,6205700,0.0,1.0
2002-12-18,14.8,14.86,14.5,14.57,0.219694240041655,2691100,0.0,1.0
2002-12-17,14.85,15.19,14.66,15.08,0.227384292369811,3976100,0.0,1.0
2002-12-16,14.81,15.1,14.61,14.85,0.223916229555153,4493300,0.0,1.0
2002-12-13,15.14,15.15,14.65,14.79,0.223011517516546,2942500,0.0,1.0
2002-12-12,15.51,15.55,15.01,15.19,0.229042931107257,2666800,0.0,1.0
2002-12-11,15.3,15.49,15.08,15.49,0.23356649130029,4526800,0.0,1.0
2002-12-10,14.75,15.45,14.73,15.28,0.230399999165167,5510900,0.0,1.0
2002-12-09,14.94,14.95,14.67,14.75,0.222408376157475,4215800,0.0,1.0
2002-12-06,14.65,15.19,14.52,14.95,0.22542408295283,4381400,0.0,1.0
2002-12-05,15.03,15.08,14.53,14.63,0.220598952080261,4346400,0.0,1.0
2002-12-04,15.18,15.19,14.5,14.97,0.225725653632366,5817100,0.0,1.0
2002-12-03,15.2,15.34,15.1,15.16,0.228590575087954,4069100,0.0,1.0
2002-12-02,15.9,16.1,15.01,15.18,0.228892145767489,7120400,0.0,1.0
2002-11-29,15.79,15.88,15.42,15.5,0.233717276640058,2561300,0.0,1.0
2002-11-27,15.6,15.86,15.45,15.72,0.237034554114949,5121400,0.0,1.0
2002-11-26,15.85,15.9,15.27,15.41,0.232360208582148,4290400,0.0,1.0
2002-11-25,16.03,16.14,15.71,15.97,0.240804187609144,3561200,0.0,1.0
2002-11-22,16.09,16.31,15.9,16.01,0.241407328968215,4068900,0.0,1.0
2002-11-21,15.9,16.44,15.75,16.35,0.246534030520319,7472900,0.0,1.0
2002-11-20,15.3,15.7,15.25,15.53,0.234169632659361,3727500,0.0,1.0
2002-11-19,15.55,15.75,15.01,15.27,0.230249213825399,3767000,0.0,1.0
2002-11-18,16.19,16.2,15.52,15.65,0.235979056736575,2938900,0.0,1.0
2002-11-15,16.23,16.24,15.76,15.95,0.240502616929608,2874900,0.0,1.0
2002-11-14,15.9,16.41,15.78,16.3,0.245780103821481,2530600,0.0,1.0
2002-11-13,15.5,16.07,15.28,15.59,0.235074344697968,4138200,0.0,1.0
2002-11-12,15.32,16.04,15.28,15.64,0.235828271396807,3996300,0.0,1.0
2002-11-11,15.75,15.89,15.12,15.16,0.228590575087954,2731700,0.0,1.0
2002-11-08,16.01,16.2,15.52,15.84,0.238843978192163,3394000,0.0,1.0
2002-11-07,16.94,17.1,15.81,16.0,0.241256543628447,6003200,0.0,1.0
2002-11-06,17.08,17.32,16.7,17.22,0.259652355080116,3864100,0.0,1.0
2002-11-05,16.75,16.97,16.35,16.9,0.254827224207547,3762400,0.0,1.0
2002-11-04,16.5,17.38,16.35,16.89,0.25467643886778,6728900,0.0,1.0
2002-11-01,15.94,16.5,15.89,16.36,0.246684815860087,3389800,0.0,1.0
2002-10-31,15.99,16.44,15.92,16.07,0.242312041006822,5282800,0.0,1.0
2002-10-30,15.55,16.37,15.48,15.98,0.240954972948912,4833500,0.0,1.0
2002-10-29,15.57,15.88,14.96,15.44,0.232812564601451,4628200,0.0,1.0
2002-10-28,15.55,15.95,15.25,15.61,0.235375915377504,6237500,0.0,1.0
2002-10-25,14.69,15.45,14.59,15.42,0.232510993921916,4983400,0.0,1.0
2002-10-24,15.02,15.21,14.55,14.69,0.221503664118868,3120500,0.0,1.0
2002-10-23,14.63,14.98,14.5,14.88,0.224368585574456,3732800,0.0,1.0
2002-10-22,14.47,14.88,14.26,14.7,0.221654449458636,3895500,0.0,1.0
2002-10-21,14.26,14.63,14.0,14.56,0.219543454701887,4259300,0.0,1.0
2002-10-18,14.0,14.35,13.93,14.34,0.216226177226996,5148200,0.0,1.0
2002-10-17,14.21,14.39,13.98,14.11,0.212758114412337,8380300,0.0,1.0
2002-10-16,14.86,15.13,14.46,14.56,0.219543454701887,5493300,0.0,1.0
2002-10-15,15.22,15.25,14.78,15.16,0.228590575087954,7241400,0.0,1.0
2002-10-14,14.55,14.98,14.44,14.77,0.22270994683701,3471500,0.0,1.0
2002-10-11,14.25,14.78,14.1,14.51,0.218789528003048,5262100,0.0,1.0
2002-10-10,13.63,14.22,13.58,14.12,0.212908899752105,5742400,0.0,1.0
2002-10-09,13.54,13.85,13.41,13.6,0.20506806208418,6369400,0.0,1.0
2002-10-08,13.9,13.96,13.36,13.69,0.20642513014209,8100800,0.0,1.0
2002-10-07,13.97,14.21,13.76,13.77,0.207631412860232,4369600,0.0,1.0
2002-10-04,14.36,14.4,14.0,14.03,0.211551831694195,3407600,0.0,1.0
2002-10-03,14.18,14.6,14.06,14.3,0.215623035867925,3891000,0.0,1.0
2002-10-02,14.33,14.63,14.1,14.17,0.213662826450944,4095500,0.0,1.0
2002-10-01,14.59,14.6,14.0,14.51,0.218789528003048,6114700,0.0,1.0
2002-09-30,14.4,14.57,14.14,14.5,0.21863874266328,4244600,0.0,1.0
2002-09-27,14.49,14.85,14.48,14.72,0.221956020138171,3681300,0.0,1.0
2002-09-26,15.1,15.19,14.55,14.7,0.221654449458636,3725800,0.0,1.0
2002-09-25,14.69,15.17,14.65,14.93,0.225122512273295,4547900,0.0,1.0
2002-09-24,14.4,14.82,14.4,14.64,0.220749737420029,4476100,0.0,1.0
2002-09-23,14.76,14.96,14.45,14.85,0.223916229555153,4709100,0.0,1.0
2002-09-20,14.62,14.94,14.52,14.87,0.224217800234688,6299800,0.0,1.0
2002-09-19,14.75,14.8,14.48,14.58,0.219845025381422,3677600,0.0,1.0
2002-09-18,14.69,15.09,14.52,15.02,0.226479580331205,5868600,0.0,1.0
2002-09-17,14.57,15.03,14.57,14.8,0.223162302856314,7642800,0.0,1.0
2002-09-16,14.14,14.61,14.12,14.5,0.21863874266328,5118600,0.0,1.0
2002-09-13,14.13,14.34,14.05,14.17,0.213662826450944,5052700,0.0,1.0
2002-09-12,14.2,14.51,14.12,14.14,0.21321047043164,4818400,0.0,1.0
2002-09-11,14.34,14.6,14.15,14.29,0.215472250528157,3614500,0.0,1.0
2002-09-10,14.41,14.5,14.12,14.33,0.216075391887228,4454800,0.0,1.0
2002-09-09,14.28,14.53,14.15,14.37,0.216678533246299,2825800,0.0,1.0
2002-09-06,14.51,14.65,14.23,14.38,0.216829318586067,3242700,0.0,1.0
2002-09-05,14.22,14.36,14.05,14.18,0.213813611790711,4038900,0.0,1.0
2002-09-04,14.2,14.78,14.17,14.48,0.218337171983745,7511800,0.0,1.0
2002-09-03,14.49,14.55,14.05,14.05,0.21185340237373,4945300,0.0,1.0
2002-08-30,14.73,15.14,14.58,14.75,0.222408376157475,3455700,0.0,1.0
2002-08-29,14.65,15.08,14.51,14.7,0.221654449458636,2931600,0.0,1.0
2002-08-28,14.8,15.12,14.65,14.7,0.221654449458636,4428100,0.0,1.0
2002-08-27,15.71,15.74,14.71,14.85,0.223916229555153,4682700,0.0,1.0
2002-08-26,15.95,15.95,15.16,15.53,0.234169632659361,3392300,0.0,1.0
2002-08-23,15.9,15.93,15.45,15.73,0.237185339454717,2915100,0.0,1.0
2002-08-22,16.2,16.25,15.66,15.97,0.240804187609144,4612700,0.0,1.0
2002-08-21,16.01,16.24,15.45,16.12,0.243065967705661,3614800,0.0,1.0
2002-08-20,15.97,16.09,15.53,15.91,0.239899475570537,3332600,0.0,1.0
2002-08-19,15.78,16.25,15.72,15.98,0.240954972948912,3867100,0.0,1.0
2002-08-16,15.45,16.1,15.28,15.81,0.238391622172859,4379000,0.0,1.0
2002-08-15,15.25,15.75,15.01,15.61,0.235375915377504,5751400,0.0,1.0
2002-08-14,14.67,15.35,14.54,15.17,0.228741360427721,7126500,0.0,1.0
2002-08-13,14.9,15.21,14.55,14.59,0.21999581072119,4819100,0.0,1.0
2002-08-12,14.9,15.02,14.69,14.99,0.226027224311901,3210100,0.0,1.0
2002-08-09,15.25,15.25,14.75,15.0,0.226178009651669,3673500,0.0,1.0
2002-08-08,14.77,15.38,14.77,15.3,0.230701569844703,4059800,0.0,1.0
2002-08-07,15.09,15.36,14.35,15.03,0.226630365670973,5954900,0.0,1.0
2002-08-06,14.21,15.23,14.08,14.74,0.222257590817707,4858100,0.0,1.0
2002-08-05,14.51,14.7,13.97,13.99,0.210948690335123,3643300,0.0,1.0
2002-08-02,14.74,15.0,14.25,14.45,0.217884815964441,3197500,0.0,1.0
2002-08-01,15.11,15.42,14.73,14.8,0.223162302856314,4088500,0.0,1.0
2002-07-31,15.4,15.42,14.9,15.26,0.230098428485631,5548200,0.0,1.0
2002-07-30,14.85,15.51,14.56,15.43,0.232661779261684,6336400,0.0,1.0
2002-07-29,14.48,15.1,14.37,15.02,0.226479580331205,4910000,0.0,1.0
2002-07-26,14.46,14.53,13.8,14.34,0.216226177226996,3709000,0.0,1.0
2002-07-25,14.93,14.95,14.01,14.36,0.216527747906531,8559900,0.0,1.0
2002-07-24,14.33,15.22,14.25,15.2,0.229193716447025,7260600,0.0,1.0
2002-07-23,14.9,15.13,14.44,14.47,0.218186386643977,7140900,0.0,1.0
2002-07-22,14.75,15.19,14.61,14.92,0.224971726933527,7694600,0.0,1.0
2002-07-19,14.7,15.17,14.53,14.96,0.225574868292598,6878700,0.0,1.0
2002-07-18,15.5,15.56,14.75,14.99,0.226027224311901,9990400,0.0,1.0
2002-07-17,16.13,16.2,15.19,15.63,0.235677486057039,21705100,0.0,1.0
2002-07-16,18.15,18.57,17.61,17.86,0.269302616825254,7978000,0.0,1.0
2002-07-15,17.43,18.6,16.81,18.23,0.274881674396662,5285600,0.0,1.0
2002-07-12,18.55,18.79,17.26,17.5,0.263874344593614,7919500,0.0,1.0
2002-07-11,17.26,18.35,16.97,18.3,0.275937171775036,6672800,0.0,1.0
2002-07-10,17.71,18.17,17.25,17.32,0.261160208477794,3694300,0.0,1.0
2002-07-09,18.09,18.29,17.46,17.53,0.264326700612917,4049100,0.0,1.0
2002-07-08,18.52,18.61,17.68,18.01,0.271564396921771,3771500,0.0,1.0
2002-07-05,17.71,18.75,17.71,18.74,0.282571726724819,2886600,0.0,1.0
2002-07-03,16.81,17.68,16.75,17.55,0.264628271292453,3554100,0.0,1.0
2002-07-02,17.03,17.16,16.83,16.94,0.255430365566618,5449800,0.0,1.0
2002-07-01,17.71,17.88,17.05,17.06,0.257239789643832,3976600,0.0,1.0
2002-06-28,17.1,17.82,17.0,17.72,0.267191622068505,4818900,0.0,1.0
2002-06-27,16.79,17.27,16.42,17.06,0.257239789643832,4493900,0.0,1.0
2002-06-26,16.8,17.29,15.98,16.55,0.249549737315675,9981300,0.0,1.0
2002-06-25,17.4,17.68,16.86,17.14,0.258446072361974,5378600,0.0,1.0
2002-06-24,16.77,17.73,16.7,17.27,0.260406281778955,7713100,0.0,1.0
2002-06-21,16.97,17.49,16.79,16.85,0.254073297508708,7949600,0.0,1.0
2002-06-20,17.17,17.6,16.85,17.11,0.257993716342671,7082800,0.0,1.0
2002-06-19,17.37,17.6,16.88,17.12,0.258144501682438,30526200,0.0,1.0
2002-06-18,20.42,20.59,19.98,20.15,0.303832459632076,6310000,0.0,1.0
2002-06-17,20.24,20.63,19.85,20.54,0.309713087883019,5796600,0.0,1.0
2002-06-14,19.24,20.36,18.11,20.1,0.303078532933237,7587500,0.0,1.0
2002-06-13,20.02,20.05,19.38,19.54,0.294634553906241,6287200,0.0,1.0
2002-06-12,20.41,20.75,19.94,20.09,0.302927747593469,9441400,0.0,1.0
2002-06-11,21.64,21.7,20.41,20.46,0.308506805164877,6241000,0.0,1.0
2002-06-10,21.48,21.84,21.34,21.48,0.32388690982119,4956700,0.0,1.0
2002-06-07,21.76,21.94,20.93,21.4,0.322680627103048,10935300,0.0,1.0
2002-06-06,22.96,23.23,22.04,22.16,0.334140312925399,4642800,0.0,1.0
2002-06-05,22.83,22.89,22.35,22.72,0.342584291952395,4947900,0.0,1.0
2002-06-04,22.88,23.04,22.18,22.78,0.343489003991002,6211100,0.0,1.0
2002-06-03,23.39,23.45,22.58,22.91,0.345449213407983,4198400,0.0,1.0
2002-05-31,24.09,24.25,23.28,23.3,0.351329841658926,6526700,0.0,1.0
2002-05-30,23.77,24.38,23.51,24.2,0.364900522238026,3506700,0.0,1.0
2002-05-29,23.92,24.44,23.45,23.98,0.361583244763135,3960600,0.0,1.0
2002-05-28,23.69,24.2,23.43,23.98,0.361583244763135,2673500,0.0,1.0
2002-05-24,24.99,24.99,23.96,24.15,0.364146595539187,2967400,0.0,1.0
2002-05-23,24.45,25.24,24.07,25.18,0.379677485535269,6596400,0.0,1.0
2002-05-22,23.37,24.37,23.32,24.32,0.36670994631524,5194200,0.0,1.0
2002-05-21,24.83,25.0,23.4,23.46,0.353742407095211,5017700,0.0,1.0
2002-05-20,24.57,24.93,24.53,24.74,0.373042930585486,4819900,0.0,1.0
2002-05-17,25.49,25.78,24.61,25.01,0.377114134759216,4223100,0.0,1.0
2002-05-16,25.06,25.45,24.75,25.21,0.380129841554572,4054500,0.0,1.0
2002-05-15,25.37,25.98,24.84,25.28,0.381185338932947,5996900,0.0,1.0
2002-05-14,24.45,25.68,24.22,25.61,0.386161255145283,9401900,0.0,1.0
2002-05-13,23.52,24.09,22.94,23.94,0.360980103404064,4743000,0.0,1.0
2002-05-10,24.29,24.29,22.98,23.32,0.351631412338462,4203500,0.0,1.0
2002-05-09,24.25,24.35,23.8,24.19,0.364749736898259,4011000,0.0,1.0
2002-05-08,23.2,24.52,23.04,24.37,0.367463873014079,7797900,0.0,1.0
2002-05-07,22.94,22.95,22.14,22.47,0.3388146584582,4334800,0.0,1.0
2002-05-06,23.35,23.5,22.46,22.65,0.34152879457402,4458300,0.0,1.0
2002-05-03,23.57,24.02,23.43,23.51,0.35449633379405,4121100,0.0,1.0
2002-05-02,23.81,24.34,23.6,23.69,0.35721046990987,4274000,0.0,1.0
2002-05-01,24.29,24.29,23.36,23.98,0.361583244763135,3834000,0.0,1.0
2002-04-30,23.89,24.38,23.75,24.27,0.365956019616401,5017200,0.0,1.0
2002-04-29,23.16,24.06,23.09,23.96,0.3612816740836,4862300,0.0,1.0
2002-04-26,24.28,24.37,23.0,23.01,0.346957066805661,5446100,0.0,1.0
2002-04-25,23.56,24.34,23.55,24.12,0.363694239519884,3467900,0.0,1.0
2002-04-24,24.3,24.5,23.68,23.77,0.358416752628012,2508000,0.0,1.0
2002-04-23,24.54,24.78,24.09,24.25,0.365654448936865,4169100,0.0,1.0
2002-04-22,24.84,24.93,24.23,24.53,0.369876438450363,4811200,0.0,1.0
2002-04-19,25.49,25.49,24.93,24.98,0.376661778739913,6703700,0.0,1.0
2002-04-18,25.5,25.52,24.88,25.41,0.383145548349928,7173400,0.0,1.0
2002-04-17,25.93,26.17,25.38,26.11,0.393700522133672,7075900,0.0,1.0
2002-04-16,25.15,26.0,25.12,25.74,0.388121464562264,10974600,0.0,1.0
2002-04-15,25.06,25.15,24.8,25.0,0.376963349419449,5345900,0.0,1.0
2002-04-12,25.01,25.17,24.57,25.06,0.377868061458055,5718600,0.0,1.0
2002-04-11,25.03,25.2,24.75,24.86,0.3748523546627,7272400,0.0,1.0
2002-04-10,24.21,24.95,24.01,24.66,0.371836647867344,4017500,0.0,1.0
2002-04-09,24.59,25.0,24.01,24.1,0.363392668840349,3420200,0.0,1.0
2002-04-08,24.16,24.68,23.78,24.56,0.370328794469666,4669900,0.0,1.0
2002-04-05,24.95,25.19,24.1,24.74,0.373042930585486,4970500,0.0,1.0
2002-04-04,23.67,25.05,23.67,24.9,0.375455496021771,6044600,0.0,1.0
2002-04-03,24.05,24.49,23.6,23.75,0.358115181948476,3830900,0.0,1.0
2002-04-02,24.0,24.3,23.87,24.07,0.362940312821045,3639200,0.0,1.0
2002-04-01,24.7,24.7,23.28,24.46,0.368820941071989,3554400,0.0,1.0
2002-03-28,23.7,23.88,23.46,23.67,0.356908899230334,1936700,0.0,1.0
2002-03-27,23.35,23.72,23.26,23.47,0.353893192434978,2280400,0.0,1.0
2002-03-26,23.2,23.64,23.0,23.46,0.353742407095211,4604300,0.0,1.0
2002-03-25,24.07,24.09,23.24,23.35,0.352083768357765,4693400,0.0,1.0
2002-03-22,24.22,24.56,23.87,24.09,0.363241883500581,3610600,0.0,1.0
2002-03-21,24.3,24.3,23.26,24.27,0.365956019616401,11006300,0.0,1.0
2002-03-20,24.66,25.14,24.5,24.92,0.375757066701306,5255700,0.0,1.0
2002-03-19,24.69,25.3,24.3,24.85,0.374701569322932,4327600,0.0,1.0
2002-03-18,24.95,25.05,24.32,24.74,0.373042930585486,5438500,0.0,1.0
2002-03-15,24.46,24.96,24.25,24.95,0.37620942272061,4301800,0.0,1.0
2002-03-14,24.6,24.6,23.88,24.43,0.368368585052685,3880300,0.0,1.0
2002-03-13,24.37,24.85,24.15,24.49,0.369273297091292,3585100,0.0,1.0
2002-03-12,24.74,24.74,24.1,24.72,0.372741359905951,4536700,0.0,1.0
2002-03-11,24.6,25.14,24.1,25.06,0.377868061458055,4692600,0.0,1.0
2002-03-08,24.74,25.09,24.3,24.66,0.371836647867344,4817400,0.0,1.0
2002-03-07,24.06,24.53,23.61,24.38,0.367614658353846,4611600,0.0,1.0
2002-03-06,23.48,24.34,22.93,24.07,0.362940312821045,4039400,0.0,1.0
2002-03-05,24.15,24.43,23.4,23.53,0.354797904473585,4905400,0.0,1.0
2002-03-04,23.26,24.58,22.76,24.29,0.366257590295936,6218900,0.0,1.0
2002-03-01,21.93,23.5,21.82,23.45,0.353591621755443,6232000,0.0,1.0
2002-02-28,22.15,22.59,21.35,21.7,0.327204187296081,8159600,0.0,1.0
2002-02-27,23.94,24.25,20.94,21.96,0.331124606130044,18395700,0.0,1.0
2002-02-26,23.91,24.37,23.25,23.67,0.356908899230334,4645200,0.0,1.0
2002-02-25,22.85,24.72,22.36,23.81,0.359019893987083,7622300,0.0,1.0
2002-02-22,21.66,22.95,21.5,22.74,0.34288586263193,7258500,0.0,1.0
2002-02-21,22.92,23.0,21.45,21.5,0.324188480500726,7977700,0.0,1.0
2002-02-20,23.2,23.2,22.35,23.13,0.348766490882874,5097200,0.0,1.0
2002-02-19,23.76,23.9,22.48,22.62,0.341076438554717,6968900,0.0,1.0
2002-02-15,24.98,24.98,23.85,23.9,0.360376962044993,4646200,0.0,1.0
2002-02-14,25.05,25.23,24.38,24.6,0.370931935828738,4645900,0.0,1.0
2002-02-13,24.73,25.24,24.65,25.01,0.377114134759216,5587000,0.0,1.0
2002-02-12,24.66,25.04,24.45,24.71,0.372590574566183,4005000,0.0,1.0
2002-02-11,23.93,25.0,23.74,24.98,0.376661778739913,7117900,0.0,1.0
2002-02-08,24.41,24.64,23.37,24.03,0.362337171461974,6345200,0.0,1.0
2002-02-07,24.65,25.29,24.08,24.3,0.366408375635704,6211300,0.0,1.0
2002-02-06,25.61,25.98,24.15,24.67,0.371987433207112,10671000,0.0,1.0
2002-02-05,25.09,25.98,25.08,25.45,0.383748689708999,8158700,0.0,1.0
2002-02-04,24.32,25.52,24.2,25.35,0.382240836311321,9328100,0.0,1.0
2002-02-01,24.96,24.96,24.34,24.41,0.36806701437315,7112600,0.0,1.0
2002-01-31,24.16,24.73,24.11,24.72,0.372741359905951,8365100,0.0,1.0
2002-01-30,23.07,24.14,22.94,24.09,0.363241883500581,8421000,0.0,1.0
2002-01-29,23.22,23.54,22.85,23.07,0.347861778844267,4291500,0.0,1.0
2002-01-28,23.4,23.55,22.72,23.27,0.350877485639623,3329400,0.0,1.0
2002-01-25,22.89,23.42,22.66,23.25,0.350575914960087,3319900,0.0,1.0
2002-01-24,22.91,23.51,22.9,23.21,0.349972773601016,6142900,0.0,1.0
2002-01-23,23.04,23.04,21.59,23.02,0.347107852145428,7915700,0.0,1.0
2002-01-22,22.27,22.37,21.82,21.82,0.329013611373295,5844900,0.0,1.0
2002-01-18,22.0,22.6,21.96,22.17,0.334291098265167,6050200,0.0,1.0
2002-01-17,21.97,22.74,21.87,22.48,0.338965443797968,11796000,0.0,1.0
2002-01-16,21.41,21.41,20.5,20.78,0.313331936037446,10123100,0.0,1.0
2002-01-15,21.32,21.76,21.21,21.7,0.327204187296081,5184300,0.0,1.0
2002-01-14,21.01,21.4,20.9,21.15,0.318910993608854,7428500,0.0,1.0
2002-01-11,21.39,21.84,20.6,21.05,0.317403140211176,6228600,0.0,1.0
2002-01-10,21.22,21.47,20.26,21.23,0.320117276326996,8084600,0.0,1.0
2002-01-09,22.8,22.93,21.28,21.65,0.326450260597243,5854200,0.0,1.0
2002-01-08,22.75,23.05,22.46,22.61,0.340925653214949,8036400,0.0,1.0
2002-01-07,23.72,24.0,22.75,22.9,0.345298428068215,7939000,0.0,1.0
2002-01-04,23.34,23.95,22.99,23.69,0.35721046990987,7321000,0.0,1.0
2002-01-03,23.75,23.75,22.77,23.58,0.355551831172424,10928700,0.0,1.0
2002-01-02,22.05,23.3,21.96,23.3,0.351329841658926,9455300,0.0,1.0
2001-12-31,22.51,22.66,21.83,21.9,0.330219894091437,2460400,0.0,1.0
2001-12-28,21.97,23.0,21.96,22.43,0.338211517099129,5341500,0.0,1.0
2001-12-27,21.58,22.25,21.58,22.07,0.332783244867489,3419800,0.0,1.0
2001-12-26,21.35,22.3,21.14,21.49,0.324037695160958,2614300,0.0,1.0
2001-12-24,20.9,21.45,20.9,21.36,0.322077485743977,904100,0.0,1.0
2001-12-21,21.01,21.54,20.8,21.0,0.316649213512337,4577400,0.0,1.0
2001-12-20,21.4,21.47,20.62,20.67,0.3116732973,3944000,0.0,1.0
2001-12-19,20.58,21.68,20.47,21.62,0.325997904577939,5177800,0.0,1.0
2001-12-18,20.89,21.33,20.22,21.01,0.316799998852105,4200700,0.0,1.0
2001-12-17,20.4,21.0,20.19,20.62,0.310919370601161,3102000,0.0,1.0
2001-12-14,20.73,20.83,20.09,20.39,0.307451307786502,3390800,0.0,1.0
2001-12-13,21.49,21.55,20.5,21.0,0.316649213512337,3532900,0.0,1.0
2001-12-12,21.87,21.92,21.25,21.49,0.324037695160958,3436800,0.0,1.0
2001-12-11,22.67,22.85,21.65,21.78,0.328410470014224,3669200,0.0,1.0
2001-12-10,22.29,22.99,22.23,22.54,0.339870155836575,3035900,0.0,1.0
2001-12-07,22.46,22.71,22.0,22.54,0.339870155836575,3634200,0.0,1.0
2001-12-06,23.48,23.5,22.14,22.78,0.343489003991002,6052400,0.0,1.0
2001-12-05,22.36,24.03,22.17,23.76,0.358265967288244,10153200,0.0,1.0
2001-12-04,21.05,22.56,20.72,22.4,0.337759161079826,6793200,0.0,1.0
2001-12-03,21.06,21.28,20.6,21.05,0.317403140211176,3235100,0.0,1.0
2001-11-30,20.47,21.44,20.25,21.3,0.32117277370537,5427000,0.0,1.0
2001-11-29,20.6,20.7,20.19,20.42,0.307903663805806,3620800,0.0,1.0
2001-11-28,20.85,21.21,20.41,20.53,0.309562302543251,4475200,0.0,1.0
2001-11-27,21.2,21.52,20.5,21.0,0.316649213512337,4795600,0.0,1.0
2001-11-26,19.94,21.55,19.88,21.37,0.322228271083745,8226600,0.0,1.0
2001-11-23,19.71,19.95,19.57,19.84,0.299158114099274,1071500,0.0,1.0
2001-11-21,19.61,19.8,19.26,19.68,0.29674554866299,3599700,0.0,1.0
2001-11-20,19.82,20.2,19.5,19.53,0.294483768566473,4939000,0.0,1.0
2001-11-19,19.0,20.05,18.96,20.0,0.301570679535559,5939100,0.0,1.0
2001-11-16,19.27,19.29,18.4,18.97,0.286039789539478,4119000,0.0,1.0
2001-11-15,19.45,19.9,19.23,19.45,0.293277485848331,3804100,0.0,1.0
2001-11-14,19.59,19.9,19.15,19.61,0.295690051284616,3949100,0.0,1.0
2001-11-13,19.08,19.39,18.71,19.37,0.292071203130189,4012000,0.0,1.0
2001-11-12,18.66,19.17,17.96,18.75,0.282722512064586,3598200,0.0,1.0
2001-11-09,18.6,19.25,18.55,18.71,0.282119370705515,2398100,0.0,1.0
2001-11-08,19.63,19.89,18.57,18.71,0.282119370705515,6109700,0.0,1.0
2001-11-07,19.46,20.13,19.33,19.59,0.29538848060508,6839100,0.0,1.0
2001-11-06,18.96,19.62,18.53,19.57,0.295086909925544,5643200,0.0,1.0
2001-11-05,18.84,19.25,18.61,19.07,0.287547642937155,4210600,0.0,1.0
2001-11-02,18.52,18.86,18.16,18.57,0.280008375948766,3521500,0.0,1.0
2001-11-01,17.65,18.78,17.25,18.59,0.280309946628302,5589200,0.0,1.0
2001-10-31,17.73,18.4,17.44,17.56,0.264779056632221,4888400,0.0,1.0
2001-10-30,17.38,18.0,17.06,17.6,0.265382197991292,4942200,0.0,1.0
2001-10-29,18.57,18.67,17.6,17.63,0.265834554010595,4271100,0.0,1.0
2001-10-26,18.86,19.25,18.62,18.67,0.281516229346444,4981500,0.0,1.0
2001-10-25,18.44,19.25,18.16,19.19,0.289357067014369,4552700,0.0,1.0
2001-10-24,18.06,19.09,17.75,18.95,0.285738218859942,6686200,0.0,1.0
