,DPZ_Open,DPZ_High,DPZ_Low,DPZ_Close,DPZ_Adj Close,DPZ_Volume,DPZ_Dividend Amount,DPZ_Split Coefficient
2007-11-16,13.71,13.98,13.62,13.89,11.2872418659031,508900,0.0,1.0
2007-11-15,14.02,14.04,13.77,13.86,11.2628633737521,494000,0.0,1.0
2007-11-14,14.32,14.32,14.0,14.06,11.4253866547587,518600,0.0,1.0
2007-11-13,14.11,14.35,14.03,14.26,11.5879099357652,833200,0.0,1.0
2007-11-12,13.63,14.13,13.52,14.01,11.384755834507,834000,0.0,1.0
2007-11-09,14.01,14.05,13.67,13.76,11.1816017332489,823100,0.0,1.0
2007-11-08,13.99,14.31,13.56,14.18,11.5229006233626,911200,0.0,1.0
2007-11-07,14.25,14.34,13.65,13.68,11.1165924208463,707600,0.0,1.0
2007-11-06,14.31,14.44,14.24,14.41,11.7098023965201,568600,0.0,1.0
2007-11-05,14.54,14.74,14.37,14.51,11.7910640370233,517000,0.0,1.0
2007-11-02,15.2,15.2,14.65,14.74,11.9779658101808,732800,0.0,1.0
2007-11-01,15.2,15.46,14.94,15.05,12.229876895741,1262800,0.0,1.0
2007-10-31,15.01,15.45,14.75,15.44,12.5467972937037,927600,0.0,1.0
2007-10-30,14.83,14.85,14.65,14.68,11.9292088258789,715100,0.0,1.0
2007-10-29,15.17,15.31,14.77,14.82,12.0429751225835,428500,0.0,1.0
2007-10-26,15.35,15.37,14.9,15.18,12.3355170283952,459300,0.0,1.0
2007-10-25,15.35,15.35,14.96,15.17,12.3273908643449,673900,0.0,1.0
2007-10-24,14.94,15.3,14.8,15.3,12.4330309969991,836600,0.0,1.0
2007-10-23,14.61,15.08,14.52,15.02,12.20549840359,963400,0.0,1.0
2007-10-22,14.4,14.65,14.24,14.48,11.7666855448724,729700,0.0,1.0
2007-10-19,14.68,14.7,14.41,14.46,11.7504332167717,833000,0.0,1.0
2007-10-18,14.48,14.74,14.3,14.74,11.9779658101808,1411900,0.0,1.0
2007-10-17,14.25,14.86,14.09,14.63,11.8885780056273,1783700,0.0,1.0
2007-10-16,15.51,15.61,14.22,14.29,11.6122884279162,2538100,0.0,1.0
2007-10-15,16.68,16.78,16.3,16.56,13.4569276673402,700200,0.0,1.0
2007-10-12,16.78,16.9,16.7,16.75,13.6113247842964,499800,0.0,1.0
2007-10-11,16.99,16.99,16.69,16.81,13.6600817685984,634000,0.0,1.0
2007-10-10,16.85,16.96,16.8,16.88,13.7169649169507,501800,0.0,1.0
2007-10-09,16.87,17.05,16.8,16.94,13.7657219012526,691700,0.0,1.0
2007-10-08,17.2,17.2,16.8,16.89,13.725091081001,374600,0.0,1.0
2007-10-05,17.11,17.4,17.01,17.21,13.9851283306114,237300,0.0,1.0
2007-10-04,17.34,17.34,16.75,16.94,13.7657219012526,330600,0.0,1.0
2007-10-03,17.16,17.28,17.09,17.25,14.0176329868127,202600,0.0,1.0
2007-10-02,17.22,17.3,17.19,17.25,14.0176329868127,218900,0.0,1.0
2007-10-01,16.64,17.27,16.64,17.17,13.9526236744101,316300,0.0,1.0
2007-09-28,16.58,16.77,16.44,16.59,13.4813061594912,347400,0.0,1.0
2007-09-27,16.78,16.84,16.55,16.65,13.5300631437932,218500,0.0,1.0
2007-09-26,16.68,16.98,16.52,16.72,13.5869462921454,441100,0.0,1.0
2007-09-25,16.77,16.8,16.5,16.57,13.4650538313905,428800,0.0,1.0
2007-09-24,17.15,17.16,16.76,16.84,13.6844602607493,218600,0.0,1.0
2007-09-21,17.35,17.41,17.12,17.18,13.9607498384604,363300,0.0,1.0
2007-09-20,17.42,17.48,17.02,17.19,13.9688760025108,233800,0.0,1.0
2007-09-19,17.38,17.75,17.24,17.56,14.2695440723728,340500,0.0,1.0
2007-09-18,16.69,17.26,16.55,17.2,13.9770021665611,278500,0.0,1.0
2007-09-17,16.82,16.89,16.59,16.65,13.5300631437932,491300,0.0,1.0
2007-09-14,16.62,16.98,16.32,16.94,13.7657219012526,914500,0.0,1.0
2007-09-13,16.86,16.92,16.5598,16.81,13.6600817685984,332400,0.0,1.0
2007-09-12,17.0,17.18,16.74,16.83,13.676334096699,309600,0.0,1.0
2007-09-11,16.88,17.23,16.81,17.03,13.8388573777055,639000,0.0,1.0
2007-09-10,17.21,17.34,16.71,16.84,13.6844602607493,352200,0.0,1.0
2007-09-07,17.4,17.49,17.07,17.14,13.9282451822591,393600,0.0,1.0
2007-09-06,17.74,17.88,17.35,17.67,14.3589318769264,329600,0.0,1.0
2007-09-05,17.34,17.81,17.34,17.61,14.3101748926245,563900,0.0,1.0
2007-09-04,17.74,17.74,17.38,17.66,14.3508057128761,291300,0.0,1.0
2007-08-31,17.49,17.66,17.21,17.59,14.2939225645238,315800,0.0,1.0
2007-08-30,17.31,17.55,17.131,17.27,14.0338853149134,304500,0.0,1.0
2007-08-29,16.99,17.63,16.87,17.52,14.2370394161715,474900,0.0,1.0
2007-08-28,17.25,17.28,16.88,16.93,13.7575957372023,358400,0.0,1.0
2007-08-27,17.6,17.61,17.29,17.35,14.098894627316,330000,0.0,1.0
2007-08-24,17.36,17.81,17.14,17.74,14.4158150252787,338100,0.0,1.0
2007-08-23,17.84,17.93,17.33,17.35,14.098894627316,442000,0.0,1.0
2007-08-22,17.6,17.87,17.45,17.81,14.472698173631,328300,0.0,1.0
2007-08-21,17.6,18.11,17.49,17.54,14.2532917442722,386800,0.0,1.0
2007-08-20,17.76,18.08,17.64,17.69,14.3751842050271,522000,0.0,1.0
2007-08-17,17.57,18.24,17.56,17.72,14.3995626971781,735000,0.0,1.0
2007-08-16,17.39,18.1,17.23,17.59,14.2939225645238,1597400,0.0,1.0
2007-08-15,17.34,17.47,16.97,16.99,13.8063527215042,542900,0.0,1.0
2007-08-14,17.74,17.76,17.28,17.39,14.1313992835173,692700,0.0,1.0
2007-08-13,17.55,17.97,17.4,17.66,14.3508057128761,1063900,0.0,1.0
2007-08-10,15.57,17.4,15.5,17.13,13.9201190182088,2226900,0.0,1.0
2007-08-09,16.5,16.6,15.06,15.8,12.8393391995154,3574000,0.0,1.0
2007-08-08,17.98,18.32,16.37,16.95,13.7738480653029,1749600,0.0,1.0
2007-08-07,17.97,18.15,17.36,17.76,14.4320673533794,1100000,0.0,1.0
2007-08-06,17.81,18.34,17.41,18.05,14.6677261108388,1039700,0.0,1.0
2007-08-03,18.99,19.15,17.7,17.73,14.4076888612284,1138900,0.0,1.0
2007-08-02,19.01,19.24,18.67,19.02,15.4559640237205,622000,0.0,1.0
2007-08-01,19.3,19.6684,18.42,18.97,15.4153332034688,845100,0.0,1.0
2007-07-31,19.45,19.83,19.08,19.15,15.5616041563747,481500,0.0,1.0
2007-07-30,19.49,19.75,19.09,19.29,15.6753704530793,622600,0.0,1.0
2007-07-27,19.87,20.4,19.35,19.5,15.8460198981361,868800,0.0,1.0
2007-07-26,20.5,20.64,19.68,19.96,16.2198234444511,908000,0.0,1.0
2007-07-25,21.25,21.25,20.4,20.71,16.8292857482256,1189300,0.0,1.0
2007-07-24,19.25,21.58,19.21,21.21,17.2355939507419,3583200,0.0,1.0
2007-07-23,18.29,18.61,18.24,18.28,14.8546278839963,575400,0.0,1.0
2007-07-20,18.48,18.55,18.1201,18.31,14.8790063761473,409000,0.0,1.0
2007-07-19,18.39,18.56,18.31,18.52,15.0496558212042,425400,0.0,1.0
2007-07-18,18.52,18.8,18.27,18.39,14.9440156885499,662500,0.0,1.0
2007-07-17,18.78,18.89,18.57,18.62,15.1309174617074,349600,0.0,1.0
2007-07-16,18.68,18.83,18.42,18.69,15.1878006100597,459000,0.0,1.0
2007-07-13,18.77,18.81,18.54,18.79,15.269062250563,298400,0.0,1.0
2007-07-12,18.81,19.02,18.79,18.83,15.3015669067643,369000,0.0,1.0
2007-07-11,18.42,18.86,18.37,18.73,15.220305266261,772200,0.0,1.0
2007-07-10,18.64,18.72,18.39,18.47,15.0090250009525,570800,0.0,1.0
2007-07-09,18.88,18.96,18.72,18.76,15.244683758412,392000,0.0,1.0
2007-07-06,18.65,18.88,18.62,18.8,15.2771884146133,369800,0.0,1.0
2007-07-05,18.48,18.77,18.46,18.62,15.1309174617074,386400,0.0,1.0
2007-07-03,18.38,18.45,18.3,18.43,14.9765203447512,403400,0.0,1.0
2007-07-02,18.4,18.74,18.16,18.38,14.9358895244996,697000,0.0,1.0
2007-06-29,18.41,18.47,18.14,18.27,14.846501719946,634300,0.0,1.0
2007-06-28,18.35,18.49,18.23,18.36,14.9196371963989,684800,0.0,1.0
2007-06-27,17.95,18.36,17.8905,18.31,14.8790063761473,878900,0.0,1.0
2007-06-26,18.02,18.21,17.9,18.04,14.6595999467885,919000,0.0,1.0
2007-06-25,18.38,18.49,17.96,18.0,14.6270952905872,1438800,0.0,1.0
2007-06-22,18.3,18.58,18.25,18.37,14.9277633604493,848500,0.0,1.0
2007-06-21,18.68,18.71,18.18,18.33,14.895258704248,997100,0.0,1.0
2007-06-20,18.93,18.93,18.65,18.67,15.171548281959,598500,0.0,1.0
2007-06-19,18.7,18.91,18.6,18.86,15.3259453989152,672100,0.0,1.0
2007-06-18,18.82,18.82,18.56,18.63,15.1390436257577,940100,0.0,1.0
2007-06-15,19.12,19.12,18.75,18.82,15.2934407427139,1144200,0.0,1.0
2007-06-14,19.05,19.15,18.75,18.82,15.2934407427139,844500,0.0,1.0
2007-06-13,19.21,19.21,18.92,19.08,15.5047210080224,846700,0.0,1.0
2007-06-12,19.21,19.32,19.03,19.1,15.5209733361231,490000,0.0,1.0
2007-06-11,19.38,19.44,19.25,19.27,15.6591181249786,541000,0.0,1.0
2007-06-08,19.33,19.5,19.21,19.46,15.8135152419348,331800,0.0,1.0
2007-06-07,19.6,19.64,19.3,19.33,15.7078751092806,688500,0.0,1.0
2007-06-06,19.7,19.8,19.51,19.6,15.9272815386394,957800,0.0,1.0
2007-06-05,19.86,19.87,19.63,19.81,16.0979309836962,975700,0.0,1.0
2007-06-04,19.87,19.9356,19.6588,19.88,16.1548141320485,791000,0.0,1.0
2007-06-01,19.62,19.76,19.61,19.7,16.0085431791426,671600,0.0,1.0
2007-05-31,19.47,19.66,19.39,19.62,15.94353386674,941500,0.0,1.0
2007-05-30,19.4365,19.53,19.35,19.45,15.8053890778845,738000,0.0,1.0
2007-05-29,19.66,19.66,19.38,19.57,15.9029030464884,633900,0.0,1.0
2007-05-25,19.7,19.79,19.47,19.63,15.9516600307904,504900,0.0,1.0
2007-05-24,19.58,19.76,19.36,19.58,15.9110292105387,1060600,0.0,1.0
2007-05-23,19.77,19.88,19.63,19.67,15.9841646869917,402400,0.0,1.0
2007-05-22,19.68,19.8,19.5,19.79,16.0816786555956,392200,0.0,1.0
2007-05-21,19.59,19.89,19.54,19.7,16.0085431791426,829700,0.0,1.0
2007-05-18,19.67,19.76,19.45,19.59,15.9191553745891,714000,0.0,1.0
2007-05-17,19.775,19.83,19.53,19.64,15.9597861948407,1406800,0.0,1.0
2007-05-16,19.95,20.02,19.75,19.89,16.1629402960988,787800,0.0,1.0
2007-05-15,20.23,20.3,19.9,19.94,16.2035711163505,700700,0.0,1.0
2007-05-14,20.064,20.21,19.98,20.21,16.4229775457093,1058800,0.0,1.0
2007-05-11,19.74,20.09,19.74,20.01,16.2604542647028,738600,0.0,1.0
2007-05-10,20.05,20.2,19.7,19.75,16.0491739993943,1025600,0.0,1.0
2007-05-09,19.91,20.2,19.83,20.12,16.3498420692564,1049300,0.0,1.0
2007-05-08,19.7,19.9,19.63,19.86,16.1385618039479,1602500,0.0,1.0
2007-05-07,19.0,19.95,18.95,19.63,15.9516600307904,3862600,13.5,1.0
2007-05-04,32.31,32.39,31.75,32.37,15.5857300089551,1156600,0.0,1.0
2007-05-03,32.05,32.24,31.82,31.99,15.4027649980375,835700,0.0,1.0
2007-05-02,31.75,32.25,31.12,32.07,15.4412839477044,2254800,0.0,1.0
2007-05-01,32.35,32.65,31.55,32.6,15.6964719892474,1158000,0.0,1.0
2007-04-30,32.9,33.06,32.17,32.25,15.5279515844549,1019400,0.0,1.0
2007-04-27,33.07,33.14,32.79,32.92,15.8505477879148,472600,0.0,1.0
2007-04-26,33.84,33.84,32.82,33.06,15.9179559498319,1004300,0.0,1.0
2007-04-25,32.85,33.0,32.66,32.81,15.7975842321229,1384300,0.0,1.0
2007-04-24,33.4,33.42,32.59,32.7,15.744620676331,1416100,0.0,1.0
2007-04-23,33.15,33.67,33.12,33.21,15.9901789804572,1613000,0.0,1.0
2007-04-20,32.98,33.3,32.73,33.26,16.014253323999,1688000,0.0,1.0
2007-04-19,33.39,33.4,32.15,32.62,15.7061017266641,2005500,0.0,1.0
2007-04-18,35.0,35.0,33.61,33.63,16.1924034662083,1589500,0.0,1.0
2007-04-17,33.66,33.73,33.25,33.51,16.134625041708,325300,0.0,1.0
2007-04-16,33.2,33.94,33.2,33.66,16.2068480723333,453200,0.0,1.0
2007-04-13,33.11,33.15,32.91,33.1,15.9372154246653,370300,0.0,1.0
2007-04-12,33.05,33.22,32.62,33.16,15.9661046369154,217100,0.0,1.0
2007-04-11,33.6,33.6,32.87,33.16,15.9661046369154,149800,0.0,1.0
2007-04-10,33.5,33.69,33.44,33.56,16.1586993852498,104800,0.0,1.0
2007-04-09,33.49,33.8,33.45,33.57,16.1635142539581,201800,0.0,1.0
2007-04-05,33.49,33.61,33.48,33.52,16.1394399104163,89300,0.0,1.0
2007-04-04,33.98,33.99,33.4,33.54,16.149069647833,254000,0.0,1.0
2007-04-03,33.05,33.62,33.03,33.49,16.1249953042913,315400,0.0,1.0
2007-04-02,32.5,33.08,32.5,32.97,15.8746221314566,537200,0.0,1.0
2007-03-30,32.19,32.53,32.1,32.47,15.6338786960387,432500,0.0,1.0
2007-03-29,32.3,32.44,31.96,32.09,15.4509136851211,367500,0.0,1.0
2007-03-28,32.0,32.24,31.82,32.0,15.4075798667459,786900,0.0,1.0
2007-03-27,31.9,32.02,31.63,32.0,15.4075798667459,634700,0.0,1.0
2007-03-26,31.95,32.03,31.64,32.0,15.4075798667459,499000,0.0,1.0
2007-03-23,31.95,32.08,31.81,32.08,15.4460988164128,499500,0.0,1.0
2007-03-22,32.01,32.04,31.75,31.85,15.3353568361205,207500,0.0,1.0
2007-03-21,31.95,32.11,31.66,31.93,15.3738757857874,335200,0.0,1.0
2007-03-20,31.6,31.98,31.6,31.97,15.3931352606208,164500,0.0,1.0
2007-03-19,31.4,31.95,31.4,31.81,15.3160973612871,292000,0.0,1.0
2007-03-16,31.55,31.65,30.98,31.3,15.0705390571608,687600,0.0,1.0
2007-03-15,30.95,31.5,30.88,31.49,15.1620215626196,830600,0.0,1.0
2007-03-14,30.85,31.2,30.28,30.9,14.8779443088265,443200,0.0,1.0
2007-03-13,31.34,31.4,30.76,30.85,14.8538699652847,302000,0.0,1.0
2007-03-12,31.33,31.64,31.3,31.5,15.166836431328,379800,0.0,1.0
2007-03-09,31.4,31.52,31.3,31.35,15.0946134007026,246000,0.0,1.0
2007-03-08,31.2,31.35,30.96,31.27,15.0560944510358,245600,0.0,1.0
2007-03-07,30.76,31.11,30.7,30.93,14.8923889149516,297600,0.0,1.0
2007-03-06,30.68,30.92,30.47,30.83,14.844240227868,306200,0.0,1.0
2007-03-05,30.7,30.71,30.42,30.46,14.6660900856588,384700,0.0,1.0
2007-03-02,30.7,31.14,30.68,30.83,14.844240227868,416900,0.0,1.0
2007-03-01,30.35,31.39,30.12,31.17,15.0079457639522,522600,0.0,1.0
2007-02-28,31.05,31.45,30.8,30.86,14.8586848339931,791200,0.0,1.0
2007-02-27,31.4,31.5,31.0,31.08,14.964611945577,451200,0.0,1.0
2007-02-26,31.85,31.9,31.55,31.7,15.2631338054952,559200,0.0,1.0
2007-02-23,31.8,32.13,31.45,31.95,15.3835055232041,664100,0.0,1.0
2007-02-22,32.25,32.32,31.94,32.3,15.5520259279966,444600,0.0,1.0
2007-02-21,32.02,32.37,32.0,32.3,15.5520259279966,246100,0.0,1.0
2007-02-20,32.0,32.32,31.65,32.09,15.4509136851211,328100,0.0,1.0
2007-02-16,31.97,32.05,31.8,32.05,15.4316542102877,463400,0.0,1.0
2007-02-15,31.81,32.2,31.7,31.97,15.3931352606208,331100,0.0,1.0
2007-02-14,31.82,32.16,31.7,31.76,15.2920230177453,555500,0.0,1.0
2007-02-13,31.85,31.98,31.73,31.82,15.3209122299955,696800,0.0,1.0
2007-02-12,31.88,31.92,31.57,31.71,15.2679486742035,830400,0.0,1.0
2007-02-09,31.94,32.18,31.6,31.75,15.2872081490369,683500,0.0,1.0
2007-02-08,32.22,32.24,31.8,31.95,15.3835055232041,892500,0.0,1.0
2007-02-07,29.85,32.4,29.85,32.38,15.5905448776635,4274000,0.0,1.0
2007-02-06,28.75,28.78,28.5,28.7,13.8186731929877,215700,0.0,1.0
2007-02-05,28.91,28.91,28.59,28.68,13.809043455571,154100,0.0,1.0
2007-02-02,28.75,28.93,28.42,28.91,13.9197854358633,474000,0.0,1.0
2007-02-01,28.7,28.74,28.3,28.5,13.7223758188206,438000,0.0,1.0
2007-01-31,28.4,28.6,28.32,28.57,13.7560798997791,634400,0.0,1.0
2007-01-30,28.45,28.53,28.38,28.44,13.6934866065704,311700,0.0,1.0
2007-01-29,28.61,28.61,28.36,28.43,13.6886717378621,344600,0.0,1.0
2007-01-26,28.61,28.66,28.43,28.61,13.7753393746125,218300,0.0,1.0
2007-01-25,28.7,28.81,28.43,28.61,13.7753393746125,407100,0.0,1.0
2007-01-24,28.71,28.94,28.69,28.8,13.8668218800713,187400,0.0,1.0
2007-01-23,28.7,28.83,28.56,28.64,13.7897839807376,435100,0.0,1.0
2007-01-22,28.7,28.85,28.58,28.76,13.8475624052379,387000,0.0,1.0
2007-01-19,28.78,28.78,28.51,28.7,13.8186731929877,508800,0.0,1.0
2007-01-18,28.79,29.0,28.71,28.78,13.8571921426546,429500,0.0,1.0
2007-01-17,28.77,28.92,28.57,28.79,13.862007011363,541600,0.0,1.0
2007-01-16,28.96,29.1,28.7,28.77,13.8523772739462,381000,0.0,1.0
2007-01-12,28.84,29.03,28.75,28.9,13.9149705671549,142400,0.0,1.0
2007-01-11,28.6,29.06,28.56,28.94,13.9342300419883,471400,0.0,1.0
2007-01-10,28.5,28.63,28.37,28.62,13.7801542433209,270400,0.0,1.0
2007-01-09,28.01,28.5,28.01,28.5,13.7223758188206,468200,0.0,1.0
2007-01-08,27.9,28.15,27.55,28.0,13.4816323834027,777800,0.0,1.0
2007-01-05,28.25,28.25,27.99,28.0,13.4816323834027,229900,0.0,1.0
2007-01-04,28.04,28.43,27.7,28.36,13.6549676569036,336400,0.0,1.0
2007-01-03,27.8,28.19,27.78,28.04,13.5008918582361,533600,0.0,1.0
2006-12-29,28.35,28.45,27.99,28.0,13.4816323834027,191100,0.0,1.0
2006-12-28,28.3,28.5,28.19,28.35,13.6501527881952,118800,0.0,1.0
2006-12-27,28.15,28.36,28.02,28.36,13.6549676569036,148600,0.0,1.0
2006-12-26,27.78,28.13,27.78,28.02,13.4912621208194,213000,0.0,1.0
2006-12-22,27.63,27.83,27.47,27.79,13.3805201405271,323600,0.0,1.0
2006-12-21,27.98,28.01,27.42,27.66,13.3179268473185,684700,0.0,1.0
2006-12-20,27.95,28.18,27.88,27.98,13.4720026459859,334700,0.0,1.0
2006-12-19,27.8,27.91,27.51,27.88,13.4238539589024,428100,0.0,1.0
2006-12-18,27.71,28.08,27.71,27.9,13.4334836963191,477600,0.0,1.0
2006-12-15,27.68,27.8,27.6,27.75,13.3612606656937,502000,0.0,1.0
2006-12-14,27.32,27.72,27.3,27.51,13.2457038166931,284500,0.0,1.0
2006-12-13,27.43,27.43,27.13,27.3,13.1445915738176,331200,0.12,1.0
2006-12-12,27.26,27.38,27.1,27.27,13.0726846177245,268900,0.0,1.0
2006-12-11,27.2,27.47,27.16,27.31,13.091859806016,138500,0.0,1.0
2006-12-08,27.2,27.46,27.1,27.25,13.0630970235788,193400,0.0,1.0
2006-12-07,26.97,27.32,26.87,27.28,13.0774784147974,234300,0.0,1.0
2006-12-06,27.22,27.23,26.83,26.97,12.9288707055383,419800,0.0,1.0
2006-12-05,27.3,27.5,27.08,27.33,13.1014474001617,415700,0.0,1.0
2006-12-04,26.89,27.75,26.89,27.42,13.1445915738176,347800,0.0,1.0
2006-12-01,27.47,27.47,26.4,26.9,12.8953141260282,937500,0.0,1.0
2006-11-30,27.85,27.86,27.42,27.46,13.1637667621091,454400,0.0,1.0
2006-11-29,27.67,28.0,27.48,27.88,13.3651062391698,482700,0.0,1.0
2006-11-28,26.97,27.51,26.87,27.42,13.1445915738176,477500,0.0,1.0
2006-11-27,27.85,27.85,27.09,27.09,12.9863962704128,425500,0.0,1.0
2006-11-24,27.52,28.06,27.48,28.02,13.43221939819,179100,0.0,1.0
2006-11-22,27.66,27.85,27.51,27.77,13.3123744713681,96200,0.0,1.0
2006-11-21,27.58,27.69,27.45,27.56,13.2117047328378,215200,0.0,1.0
2006-11-20,27.48,27.79,27.35,27.6,13.2308799211293,195000,0.0,1.0
2006-11-17,27.71,27.71,27.35,27.48,13.1733543562548,250100,0.0,1.0
2006-11-16,27.6,27.78,27.44,27.71,13.2836116889309,167300,0.0,1.0
2006-11-15,27.4,27.85,27.4,27.53,13.1973233416192,485800,0.0,1.0
2006-11-14,27.32,27.4,26.9,27.29,13.0822722118702,359000,0.0,1.0
2006-11-13,27.37,27.56,27.14,27.25,13.0630970235788,299800,0.0,1.0
2006-11-10,27.01,27.43,26.99,27.43,13.1493853708905,227300,0.0,1.0
2006-11-09,27.34,27.34,26.85,27.03,12.9576334879756,259700,0.0,1.0
2006-11-08,26.93,27.55,26.73,27.29,13.0822722118702,327900,0.0,1.0
2006-11-07,26.73,27.15,26.73,26.96,12.9240769084654,225900,0.0,1.0
2006-11-06,26.19,27.0,26.19,26.93,12.9096955172468,450400,0.0,1.0
2006-11-03,26.34,26.34,25.8,25.98,12.4542847953239,383400,0.0,1.0
2006-11-02,26.59,26.71,26.33,26.34,12.6268614899473,385500,0.0,1.0
2006-11-01,27.22,27.22,26.59,26.82,12.8569637494452,605500,0.0,1.0
2006-10-31,27.37,27.41,26.94,27.18,13.0295404440686,273600,0.0,1.0
2006-10-30,26.88,27.35,26.66,27.32,13.0966536030889,136800,0.0,1.0
2006-10-27,27.13,27.23,26.75,26.88,12.8857265318825,219700,0.0,1.0
2006-10-26,27.43,27.43,26.83,27.3,13.0870660089431,213400,0.0,1.0
2006-10-25,26.71,27.44,26.71,27.2,13.0391280382144,372700,0.0,1.0
2006-10-24,26.51,26.88,26.47,26.76,12.828200967008,515700,0.0,1.0
2006-10-23,26.32,26.98,26.17,26.67,12.7850567933521,324600,0.0,1.0
2006-10-20,26.53,26.56,26.13,26.5,12.7035622431133,491300,0.0,1.0
2006-10-19,26.56,26.66,26.31,26.49,12.6987684460404,261600,0.0,1.0
2006-10-18,26.7,27.07,26.55,26.69,12.7946443874979,506500,0.0,1.0
2006-10-17,26.79,26.93,26.25,26.7,12.7994381845707,536500,0.0,1.0
2006-10-16,26.39,27.1,26.13,27.1,12.9911900674857,465600,0.0,1.0
2006-10-13,26.52,26.93,26.27,26.39,12.6508304753117,486500,0.0,1.0
2006-10-12,24.35,26.79,24.31,26.51,12.7083560401862,1579200,0.0,1.0
2006-10-11,25.98,26.07,25.56,25.56,12.2529453182632,847800,0.0,1.0
2006-10-10,26.44,26.45,25.98,26.16,12.5405731426356,677900,0.0,1.0
2006-10-09,26.62,26.63,26.42,26.47,12.6891808518947,1103700,0.0,1.0
2006-10-06,26.45,26.9,26.37,26.71,12.8042319816436,284600,0.0,1.0
2006-10-05,26.71,27.06,26.69,26.95,12.9192831113926,590200,0.0,1.0
2006-10-04,26.0,26.89,25.98,26.76,12.828200967008,629000,0.0,1.0
2006-10-03,25.58,26.13,25.35,26.03,12.4782537806883,492000,0.0,1.0
2006-10-02,25.67,26.12,25.45,25.57,12.2577391153361,375900,0.0,1.0
2006-09-29,25.56,26.11,25.56,25.65,12.2960894919191,360600,0.0,1.0
2006-09-28,25.58,25.8,25.35,25.56,12.2529453182632,330000,0.0,1.0
2006-09-27,25.63,25.95,25.32,25.58,12.262532912409,406800,0.0,1.0
2006-09-26,25.69,26.02,25.53,25.79,12.3632026509393,236000,0.0,1.0
2006-09-25,24.85,25.8,24.85,25.77,12.3536150567936,355300,0.0,1.0
2006-09-22,24.92,25.0,24.63,24.91,11.9413485085265,301400,0.0,1.0
2006-09-21,25.85,25.85,24.9,25.05,12.0084616675467,466800,0.0,1.0
2006-09-20,25.0,25.94,25.0,25.8,12.3679964480122,480400,0.0,1.0
2006-09-19,24.93,25.0,24.57,24.95,11.960523696818,372900,0.0,1.0
2006-09-18,25.75,25.75,24.86,25.0,11.9844926821823,724100,0.0,1.0
2006-09-15,25.85,26.11,25.44,25.85,12.3919654333765,519100,0.0,1.0
2006-09-14,25.21,25.66,24.81,25.66,12.300883288992,507100,0.0,1.0
2006-09-13,25.3,25.35,24.98,25.2,12.0803686236398,350400,0.12,1.0
2006-09-12,24.55,25.41,24.43,25.36,12.0994529342617,381100,0.0,1.0
2006-09-11,24.13,24.6,24.1,24.48,11.6795981005807,329400,0.0,1.0
2006-09-08,24.1,24.5,24.0,24.38,11.631887324026,233400,0.0,1.0
2006-09-07,24.35,24.41,23.95,24.0,11.4505863731183,285800,0.0,1.0
2006-09-06,24.4,24.5,24.16,24.46,11.6700559452697,495400,0.0,1.0
2006-09-05,24.5,24.52,24.31,24.5,11.6891402558916,365000,0.0,1.0
2006-09-01,24.5,24.57,24.34,24.51,11.6939113335471,201200,0.0,1.0
2006-08-31,24.29,24.51,24.21,24.45,11.6652848676143,308300,0.0,1.0
2006-08-30,24.11,24.47,24.03,24.37,11.6271162463705,151800,0.0,1.0
2006-08-29,23.89,24.35,23.8,24.05,11.4744417613956,445500,0.0,1.0
2006-08-28,23.25,23.88,23.25,23.77,11.3408515870426,234400,0.0,1.0
2006-08-25,23.63,23.63,23.0,23.31,11.1213820148911,440400,0.0,1.0
2006-08-24,24.15,24.2,23.63,23.68,11.2979118881434,722000,0.0,1.0
2006-08-23,24.1,24.35,24.01,24.25,11.5698633145049,250000,0.0,1.0
2006-08-22,24.2,24.39,23.88,24.07,11.4839839167066,591200,0.0,1.0
2006-08-21,24.4,24.41,24.04,24.28,11.5841765474713,162200,0.0,1.0
2006-08-18,24.6,24.6,24.25,24.53,11.703453488858,358800,0.0,1.0
2006-08-17,24.08,24.77,24.04,24.72,11.7941039643118,372500,0.0,1.0
2006-08-16,24.45,24.49,23.91,24.07,11.4839839167066,674300,0.0,1.0
2006-08-15,23.63,24.13,23.57,24.13,11.5126103826394,378600,0.0,1.0
2006-08-14,23.57,23.91,23.3,23.38,11.1547795584794,278600,0.0,1.0
2006-08-11,23.48,23.62,23.2,23.51,11.2168035680005,296400,0.0,1.0
2006-08-10,22.93,23.59,22.86,23.51,11.2168035680005,555400,0.0,1.0
2006-08-09,23.25,23.52,22.83,23.0,10.9734786075717,702200,0.0,1.0
2006-08-08,23.57,23.79,23.21,23.25,11.0927555489583,413200,0.0,1.0
2006-08-07,23.35,23.61,23.19,23.57,11.2454300339333,381900,0.0,1.0
2006-08-04,23.75,24.27,23.14,23.52,11.2215746456559,768400,0.0,1.0
2006-08-03,22.8,23.7,22.62,23.47,11.1977192573786,731600,0.0,1.0
2006-08-02,22.53,23.01,22.53,22.99,10.9687075299162,575900,0.0,1.0
2006-08-01,22.75,22.76,22.4,22.5,10.7349247247984,649700,0.0,1.0
2006-07-31,22.43,22.87,22.32,22.74,10.8494305885296,523700,0.0,1.0
2006-07-28,22.45,22.58,22.2,22.43,10.7015271812101,323800,0.0,1.0
2006-07-27,22.56,22.86,22.24,22.3,10.6395031716891,660100,0.0,1.0
