,BFH_Open,BFH_High,BFH_Low,BFH_Close,BFH_Adj Close,BFH_Volume,BFH_Dividend Amount,BFH_Split Coefficient
2006-08-16,49.12,50.07,48.83,49.86,35.0133626160459,709400,0.0,1.0
2006-08-15,48.7,49.29,48.65,49.02,34.4234864708899,566100,0.0,1.0
2006-08-14,47.8,49.02,47.52,48.2,33.8476549958567,486200,0.0,1.0
2006-08-11,48.44,48.44,47.45,47.57,33.4052478869897,651500,0.0,1.0
2006-08-10,48.53,48.9,47.22,48.44,34.0161910373298,810200,0.0,1.0
2006-08-09,49.75,50.02,48.74,48.88,34.3251737800306,1118500,0.0,1.0
2006-08-08,51.0,51.04,49.27,49.3,34.6201118526086,1046400,0.0,1.0
2006-08-07,51.57,51.71,50.71,50.86,35.7155961221841,279500,0.0,1.0
2006-08-04,52.03,52.58,51.65,51.77,36.3546286127697,610700,0.0,1.0
2006-08-03,51.58,52.1,50.81,51.78,36.3616509478311,495700,0.0,1.0
2006-08-02,51.25,51.94,50.89,51.66,36.2773829270945,633200,0.0,1.0
2006-08-01,51.43,51.43,50.25,50.53,35.4838590651585,464300,0.0,1.0
2006-07-31,51.3,51.66,50.36,51.32,36.0386235350076,678500,0.0,1.0
2006-07-28,50.34,51.39,49.75,51.39,36.0877798804373,644100,0.0,1.0
2006-07-27,50.68,51.386,49.83,49.91,35.0484742913529,942500,0.0,1.0
2006-07-26,51.65,52.0,50.64,50.69,35.5962164261406,1299900,0.0,1.0
2006-07-25,51.5,52.09,51.45,51.8,36.3756956179539,837100,0.0,1.0
2006-07-24,50.57,51.62,50.35,51.49,36.1580032310511,1157900,0.0,1.0
2006-07-21,50.2,51.01,49.38,50.41,35.3995910444219,1677600,0.0,1.0
2006-07-20,54.8,54.85,48.848,50.5,35.4627920599743,5526900,0.0,1.0
2006-07-19,53.21,55.23,53.12,54.53,38.2927930897109,1558800,0.0,1.0
2006-07-18,53.35,54.09,53.2,53.46,37.5414032381431,1486700,0.0,1.0
2006-07-17,53.0,54.42,53.0,53.34,37.4571352174066,1001700,0.0,1.0
2006-07-14,52.0,54.12,51.59,53.98,37.9065646613349,1610900,0.0,1.0
2006-07-13,57.09,57.4,53.0,53.09,37.281576840872,2549800,0.0,1.0
2006-07-12,58.15,58.88,57.34,57.48,40.3643819328183,486900,0.0,1.0
2006-07-11,58.23,58.45,57.32,58.15,40.8348783819308,786600,0.0,1.0
2006-07-10,58.7,58.97,57.59,58.13,40.8208337118081,575500,0.0,1.0
2006-07-07,59.1,59.1,57.39,57.68,40.5048286340459,889900,0.0,1.0
2006-07-06,59.55,59.88,58.8,59.27,41.6213799088055,693400,0.0,1.0
2006-07-05,60.11,60.14,58.1,58.81,41.298352495982,1225400,0.0,1.0
2006-07-03,59.51,61.4,59.39,60.11,42.2112560539615,1014100,0.0,1.0
2006-06-30,57.78,59.75,57.68,58.82,41.3053748310434,1783400,0.0,1.0
2006-06-29,56.03,57.86,55.75,56.82,39.9009078187672,1363500,0.0,1.0
2006-06-28,55.9,55.9,55.0,55.5,38.9739595906649,700000,0.0,1.0
2006-06-27,55.7,55.92,54.9,55.8,39.1846296425063,715500,0.0,1.0
2006-06-26,55.8,56.145,55.2,55.39,38.8967139049897,781300,0.0,1.0
2006-06-23,55.3,56.05,54.7,55.8,39.1846296425063,633400,0.0,1.0
2006-06-22,56.0,56.75,55.33,55.53,38.995026595849,907900,0.0,1.0
2006-06-21,54.2,55.92,54.0301,55.76,39.1565403022608,1317700,0.0,1.0
2006-06-20,54.2,54.5,53.57,54.03,37.9416763366418,463100,0.0,1.0
2006-06-19,55.3,55.36,53.77,53.96,37.8925199912122,701300,0.0,1.0
2006-06-16,55.05,55.45,54.71,55.22,38.7773342089462,990100,0.0,1.0
2006-06-15,54.45,55.16,53.87,54.86,38.5245301467365,846600,0.0,1.0
2006-06-14,52.9,53.83,52.8,53.51,37.57651491345,677400,0.0,1.0
2006-06-13,53.62,54.06,52.53,52.94,37.1762418149513,842600,0.0,1.0
2006-06-12,53.69,54.08,53.0,53.61,37.6467382640638,618400,0.0,1.0
2006-06-09,53.4,54.52,53.3,53.99,37.9135869963963,393500,0.0,1.0
2006-06-08,54.45,54.46,52.09,53.39,37.4922468927135,777700,0.0,1.0
2006-06-07,53.77,55.4,53.73,54.5,38.2717260845268,693500,0.0,1.0
2006-06-06,53.07,53.66,52.62,53.46,37.5414032381431,550600,0.0,1.0
2006-06-05,55.2,55.24,53.4,53.55,37.6046042536956,521100,0.0,1.0
2006-06-02,54.3,55.64,54.3,55.17,38.7422225336393,965300,0.0,1.0
2006-06-01,53.41,54.1,53.41,54.01,37.9276316665191,613900,0.0,1.0
2006-05-31,53.0,53.64,52.76,53.07,37.2675321707493,585300,0.0,1.0
2006-05-30,54.0,54.01,52.79,52.83,37.0989961292761,455500,0.0,1.0
2006-05-26,54.12,54.44,53.7,54.02,37.9346540015805,528900,0.0,1.0
2006-05-25,54.25,54.25,53.33,53.9,37.8503859808439,882300,0.0,1.0
2006-05-24,53.62,54.44,52.97,54.21,38.0680783677467,1071200,0.0,1.0
2006-05-23,53.0,54.4899,53.0,53.86,37.8222966405984,1110400,0.0,1.0
2006-05-22,52.69,52.9,51.39,52.83,37.0989961292761,642500,0.0,1.0
2006-05-19,52.5,53.11,52.19,52.69,37.0006834384168,729900,0.0,1.0
2006-05-18,53.01,53.18,51.7,51.98,36.5020976490587,1287000,0.0,1.0
2006-05-17,53.35,54.18,52.53,53.01,37.225398160381,1205300,0.0,1.0
2006-05-16,52.21,53.44,51.86,53.35,37.4641575524679,1003900,0.0,1.0
2006-05-15,51.33,52.53,50.5,52.2,36.6565890204091,939500,0.0,1.0
2006-05-12,52.47,52.48,51.26,51.33,36.045645870069,932800,0.0,1.0
2006-05-11,53.25,53.5,52.32,52.53,36.8883260774347,1245300,0.0,1.0
2006-05-10,53.25,54.18,53.03,53.75,37.7450509549232,677800,0.0,1.0
2006-05-09,54.15,54.15,53.4,53.48,37.5554479082659,813500,0.0,1.0
2006-05-08,54.1,54.2,53.41,54.14,38.018922022317,843300,0.0,1.0
2006-05-05,53.92,54.26,53.1,54.18,38.0470113625626,607100,0.0,1.0
2006-05-04,53.5,54.08,53.17,54.08,37.9767880119488,854200,0.0,1.0
2006-05-03,53.7,54.22,53.22,53.29,37.4220235420997,799100,0.0,1.0
2006-05-02,53.77,54.05,53.27,53.94,37.8784753210894,498500,0.0,1.0
2006-05-01,55.9,55.9,53.66,53.66,37.6818499393707,1474200,0.0,1.0
2006-04-28,55.01,55.15,54.65,55.0,38.6228428375958,808800,0.0,1.0
2006-04-27,54.5,55.2,53.293,55.03,38.64390984278,2104200,0.0,1.0
2006-04-26,55.54,56.31,54.5,55.9,39.2548529931201,1235900,0.0,1.0
2006-04-25,54.52,55.69,54.25,55.44,38.9318255802966,1232000,0.0,1.0
2006-04-24,56.0,56.22,54.21,54.77,38.4613291311841,1587800,0.0,1.0
2006-04-21,54.69,56.22,54.67,56.07,39.3742326891636,2121900,0.0,1.0
2006-04-20,55.75,56.99,53.24,54.8,38.4823961363682,5468500,0.0,1.0
2006-04-19,48.44,48.52,47.68,48.14,33.8055209854884,675600,0.0,1.0
2006-04-18,47.38,48.58,47.32,48.34,33.945967686716,1197400,0.0,1.0
2006-04-17,47.09,47.17,46.5,47.13,33.0962651442889,548900,0.0,1.0
2006-04-13,47.55,47.56,46.86,46.98,32.9909301183682,815600,0.0,1.0
2006-04-12,46.35,48.0,46.247,47.73,33.5176052479718,1076500,0.0,1.0
2006-04-11,46.2,46.34,45.76,46.28,32.4993666640715,441900,0.0,1.0
2006-04-10,46.0,46.34,45.9,46.0,32.3027412823529,365500,0.0,1.0
2006-04-07,46.7,47.04,45.82,46.07,32.3518976277825,357000,0.0,1.0
2006-04-06,46.6,46.72,46.33,46.57,32.7030143808516,509100,0.0,1.0
2006-04-05,46.44,46.76,46.07,46.63,32.7451483912199,472300,0.0,1.0
2006-04-04,45.49,46.38,45.35,46.24,32.471277323826,586700,0.0,1.0
2006-04-03,46.52,46.63,45.34,45.5,31.9516245292838,674900,0.0,1.0
2006-03-31,46.4,46.83,46.03,46.77,32.8434610820792,383500,0.0,1.0
2006-03-30,46.65,46.78,46.12,46.34,32.5415006744398,292900,0.0,1.0
2006-03-29,46.45,46.81,46.2,46.61,32.7311037210971,338500,0.0,1.0
2006-03-28,46.45,46.47,46.15,46.3,32.5134113341943,636000,0.0,1.0
2006-03-27,46.6,47.14,46.33,46.44,32.6117240250536,412400,0.0,1.0
2006-03-24,46.1,46.6,45.98,46.5,32.6538580354219,414400,0.0,1.0
2006-03-23,46.14,46.14,45.4,46.08,32.3589199628439,493700,0.0,1.0
2006-03-22,45.65,46.24,44.754,46.13,32.3940316381508,651300,0.0,1.0
2006-03-21,46.08,46.38,45.157,45.65,32.0569595552045,665000,0.0,1.0
2006-03-20,46.32,46.61,45.71,46.2,32.4431879835805,773200,0.0,1.0
2006-03-17,46.75,46.76,46.1,46.32,32.5274560043171,707500,0.0,1.0
2006-03-16,47.0,47.05,46.36,46.6,32.7240813860357,828500,0.0,1.0
2006-03-15,46.6,47.15,46.41,47.0,33.004974788491,650700,0.0,1.0
2006-03-14,46.8,46.94,46.56,46.6,32.7240813860357,758200,0.0,1.0
2006-03-13,47.04,47.205,46.181,46.86,32.9066620976316,1471900,0.0,1.0
2006-03-10,46.05,46.19,45.56,46.01,32.3097636174142,665200,0.0,1.0
2006-03-09,45.65,46.36,45.59,46.0,32.3027412823529,1665700,0.0,1.0
2006-03-08,43.7,45.3,43.35,45.22,31.7549991475651,1076000,0.0,1.0
2006-03-07,43.55,43.83,43.13,43.76,30.7297382286035,412900,0.0,1.0
2006-03-06,43.64,44.27,43.42,43.7,30.6876042182352,337600,0.0,1.0
2006-03-03,44.16,44.2,43.11,43.62,30.6314255377442,609800,0.0,1.0
2006-03-02,44.24,44.56,43.52,44.41,31.1861900075933,428400,0.0,1.0
2006-03-01,43.53,44.42,42.64,44.34,31.1370336621636,621400,0.0,1.0
2006-02-28,43.95,43.97,43.26,43.26,30.3786214755345,338100,0.0,1.0
2006-02-27,43.9,44.1,43.75,44.0,30.8982742700766,544200,0.0,1.0
2006-02-24,44.38,44.38,43.76,43.85,30.7929392441559,613800,0.0,1.0
2006-02-23,44.4,44.99,44.14,44.37,31.1581006673477,583400,0.0,1.0
2006-02-22,43.65,44.8,43.35,44.48,31.2353463530229,461700,0.0,1.0
2006-02-21,43.95,43.95,43.15,43.63,30.6384478728056,367400,0.0,1.0
2006-02-17,43.84,43.89,43.22,43.56,30.5892915273759,771500,0.0,1.0
2006-02-16,43.6,43.81,43.26,43.79,30.7508052337876,412800,0.0,1.0
2006-02-15,43.5,43.79,43.13,43.49,30.5401351819462,393600,0.0,1.0
2006-02-14,43.23,43.97,43.0,43.7,30.6876042182352,711500,0.0,1.0
2006-02-13,43.0,43.32,42.69,43.15,30.3013757898593,489300,0.0,1.0
2006-02-10,42.75,43.12,42.49,43.04,30.2241301041841,406000,0.0,1.0
2006-02-09,43.12,43.5,42.66,42.71,29.9923930471585,410200,0.0,1.0
2006-02-08,42.95,43.09,42.54,43.01,30.2030630989999,453800,0.0,1.0
2006-02-07,43.5,43.6,42.75,42.85,30.0907057380178,733800,0.0,1.0
2006-02-06,43.65,43.9,43.04,43.74,30.7156935584807,604600,0.0,1.0
2006-02-03,44.17,44.18,43.37,43.73,30.7086712234194,1410900,0.0,1.0
2006-02-02,40.5,44.42,40.2,44.42,31.1932123426547,3648600,0.0,1.0
2006-02-01,42.0,42.7,41.9,42.69,29.9783483770357,1108000,0.0,1.0
2006-01-31,42.5,42.57,41.62,42.25,29.669365634335,1439100,0.0,1.0
2006-01-30,42.5,42.97,42.3,42.46,29.816834670624,871100,0.0,1.0
2006-01-27,42.2,42.45,41.98,42.45,29.8098123355626,920700,0.0,1.0
2006-01-26,42.1,42.61,42.05,42.24,29.6623432992736,957500,0.0,1.0
2006-01-25,41.9,42.29,41.66,41.91,29.430606242248,693200,0.0,1.0
2006-01-24,40.97,41.94,40.97,41.79,29.3463382215114,1034700,0.0,1.0
2006-01-23,40.88,41.0,40.46,40.73,28.601970705005,542000,0.0,1.0
2006-01-20,41.05,41.13,40.5,40.63,28.5317473543912,595800,0.0,1.0
2006-01-19,40.45,41.2,40.35,41.07,28.840730097092,1351400,0.0,1.0
2006-01-18,38.63,40.53,38.62,38.81,27.2536823732199,1168500,0.0,1.0
2006-01-17,38.9,39.0,38.76,38.88,27.3028387186496,259500,0.0,1.0
2006-01-13,39.3,39.55,39.06,39.1,27.4573300899999,389100,0.0,1.0
2006-01-12,39.89,39.89,38.99,39.11,27.4643524250613,563300,0.0,1.0
2006-01-11,40.0,40.0,39.2,39.89,28.012094559849,1045200,0.0,1.0
2006-01-10,38.8,39.54,38.72,39.4,27.6680001418414,748100,0.0,1.0
2006-01-09,38.8,39.4,38.72,38.8,27.2466600381585,829200,0.0,1.0
2006-01-06,38.1,38.9,38.1,38.81,27.2536823732199,1883900,0.0,1.0
2006-01-05,38.0,38.39,37.78,37.91,26.6216722176956,1074700,0.0,1.0
2006-01-04,36.97,38.0,36.97,37.85,26.5795382073273,971800,0.0,1.0
2006-01-03,36.1,37.28,35.98,36.96,25.9545503868644,1115200,0.0,1.0
2005-12-30,35.55,35.72,34.91,35.6,24.9995128185166,806300,0.0,1.0
2005-12-29,36.08,36.2,35.54,35.64,25.0276021587621,631800,0.0,1.0
2005-12-28,36.04,36.48,35.89,36.23,25.4419199273836,701900,0.0,1.0
2005-12-27,36.47,36.89,35.84,36.04,25.3084955612173,657000,0.0,1.0
2005-12-23,35.2,36.52,35.13,36.47,25.6104559688567,834100,0.0,1.0
2005-12-22,35.4,35.49,35.03,35.18,24.7045747459386,685900,0.0,1.0
2005-12-21,35.39,35.69,35.08,35.23,24.7396864212455,552300,0.0,1.0
2005-12-20,35.3,35.6,35.07,35.42,24.8731107874117,746000,0.0,1.0
2005-12-19,35.85,35.85,35.08,35.15,24.6835077407544,919500,0.0,1.0
2005-12-16,36.13,36.25,35.75,35.85,25.1750711950511,970800,0.0,1.0
2005-12-15,36.95,36.95,35.81,36.13,25.3716965767698,1542600,0.0,1.0
2005-12-14,36.4,37.04,36.4,36.94,25.9405057167416,1177800,0.0,1.0
2005-12-13,37.0,37.05,36.2,36.29,25.4840539377519,547500,0.0,1.0
2005-12-12,36.95,37.3,36.62,36.95,25.947528051803,470100,0.0,1.0
2005-12-09,36.8,37.5,36.7,36.7,25.7719696752685,646300,0.0,1.0
2005-12-08,36.67,36.95,36.36,36.45,25.596411298734,367000,0.0,1.0
2005-12-07,37.05,37.15,36.46,36.61,25.708768659716,625600,0.0,1.0
2005-12-06,37.26,37.48,37.0,37.0,25.9826397271099,387000,0.0,1.0
2005-12-05,37.4,37.5,36.93,37.15,26.0879747530306,499900,0.0,1.0
2005-12-02,37.98,38.25,37.49,37.5,26.333756480179,585800,0.0,1.0
2005-12-01,38.7,39.13,37.91,38.07,26.7340295786777,887000,0.0,1.0
2005-11-30,38.1,38.85,37.6,38.57,27.0851463317467,1590200,0.0,1.0
2005-11-29,38.54,38.99,37.95,37.96,26.6567838930025,527200,0.0,1.0
2005-11-28,38.91,38.9899,38.41,38.45,27.0008783110102,975600,0.0,1.0
2005-11-25,35.55,39.62,35.4,38.76,27.218570697913,1327600,0.0,1.0
2005-11-23,36.35,36.69,36.16,36.35,25.5261879481201,433300,0.0,1.0
2005-11-22,36.55,36.69,35.82,36.43,25.5823666286112,1078700,0.0,1.0
2005-11-21,37.0,37.3,36.69,36.72,25.7860143453912,681100,0.0,1.0
2005-11-18,37.0,37.25,36.9,37.18,26.1090417582148,609800,0.0,1.0
2005-11-17,36.1,36.75,35.62,36.69,25.7649473402071,676600,0.0,1.0
2005-11-16,36.05,36.25,35.93,36.0,25.2804062209718,919700,0.0,1.0
2005-11-15,37.18,37.4,35.92,36.0,25.2804062209718,1217500,0.0,1.0
2005-11-14,36.95,37.36,36.86,37.18,26.1090417582148,329500,0.0,1.0
2005-11-11,36.99,37.0,36.75,36.9,25.9124163764961,832200,0.0,1.0
2005-11-10,36.42,37.12,36.26,36.99,25.9756173920485,1086600,0.0,1.0
2005-11-09,36.1,36.43,36.0,36.2,25.4208529221994,973600,0.0,1.0
2005-11-08,36.2,36.26,35.97,36.0,25.2804062209718,1260400,0.0,1.0
2005-11-07,36.2,36.45,36.04,36.3,25.4910762728132,588700,0.0,1.0
2005-11-04,35.61,36.15,35.61,36.04,25.3084955612173,696100,0.0,1.0
2005-11-03,35.53,35.89,35.44,35.62,25.0135574886393,598700,0.0,1.0
2005-11-02,35.42,35.7,34.9,35.53,24.9503564730869,1867600,0.0,1.0
2005-11-01,35.47,35.6,35.25,35.37,24.8379991121048,1188500,0.0,1.0
2005-10-31,34.75,35.75,34.65,35.56,24.971423478271,1137000,0.0,1.0
2005-10-28,34.2,34.87,33.94,34.73,24.3885696681764,1199300,0.0,1.0
2005-10-27,35.0,35.01,33.21,33.92,23.8197605282045,3407600,0.0,1.0
2005-10-26,34.45,35.09,31.9,32.79,23.0262366662685,5994100,0.0,1.0
2005-10-25,36.8,36.9,34.33,34.55,24.2621676370715,2473900,0.0,1.0
2005-10-24,37.28,37.73,37.03,37.2,26.1230864283375,1582800,0.0,1.0
2005-10-21,37.25,37.48,36.23,36.9,25.9124163764961,1700700,0.0,1.0
2005-10-20,39.9,42.0,35.35,37.14,26.0809524179692,5216800,0.0,1.0
2005-10-19,38.01,38.94,37.66,38.66,27.1483473472992,971700,0.0,1.0
2005-10-18,38.55,38.57,37.47,38.0,26.684873233248,1080200,0.0,1.0
2005-10-17,37.73,38.7,37.65,38.7,27.1764366875447,690100,0.0,1.0
2005-10-14,37.31,37.68,36.91,37.62,26.4180245009155,655200,0.0,1.0
2005-10-13,37.11,37.4,37.05,37.28,26.1792651088286,368000,0.0,1.0
2005-10-12,37.7,37.87,36.83,37.02,25.9966843972327,730400,0.0,1.0
2005-10-11,38.05,38.2,37.63,37.85,26.5795382073273,921500,0.0,1.0
2005-10-10,37.99,38.39,37.93,38.08,26.7410519137391,391100,0.0,1.0
2005-10-07,37.79,37.98,37.5,37.93,26.6357168878183,498300,0.0,1.0
2005-10-06,37.85,38.22,37.26,37.57,26.3829128256086,665300,0.0,1.0
2005-10-05,39.2,39.22,37.69,37.73,26.4952701865907,969200,0.0,1.0
2005-10-04,39.35,39.5,39.04,39.25,27.5626651159206,540700,0.0,1.0
2005-10-03,39.2,39.2,38.83,39.12,27.4713747601227,507100,0.0,1.0
2005-09-30,39.0,39.2,38.81,39.15,27.4924417653068,726200,0.0,1.0
2005-09-29,39.79,39.79,38.93,38.98,27.3730620692634,1069100,0.0,1.0
2005-09-28,39.69,40.0,39.21,39.9,28.0191168949104,470000,0.0,1.0
2005-09-27,40.1,40.17,39.57,39.79,27.9418712092352,758600,0.0,1.0
2005-09-26,40.55,40.65,39.87,40.1,28.159563596138,701200,0.0,1.0
2005-09-23,39.8,40.78,39.75,40.66,28.5528143595754,668600,0.0,1.0
2005-09-22,39.4,39.97,39.01,39.85,27.9840052196035,736800,0.0,1.0
2005-09-21,39.9,39.91,39.04,39.44,27.6960894820869,622300,0.0,1.0
2005-09-20,40.99,41.0,38.89,40.04,28.1174295857698,2223800,0.0,1.0
2005-09-19,40.57,41.11,40.33,41.1,28.8617971022761,722500,0.0,1.0
2005-09-16,41.47,41.47,40.54,40.86,28.693261060803,892600,0.0,1.0
2005-09-15,41.79,41.94,41.27,41.51,29.1497128397928,320700,0.0,1.0
2005-09-14,42.06,42.07,41.6,41.78,29.3393158864501,385600,0.0,1.0
2005-09-13,42.43,42.45,41.7,42.06,29.5359412681687,475100,0.0,1.0
2005-09-12,41.11,42.74,40.9,42.43,29.7957676654398,930500,0.0,1.0
2005-09-09,40.58,41.03,40.4,41.02,28.8056184217851,667600,0.0,1.0
2005-09-08,40.49,40.61,40.26,40.61,28.5177026842685,399000,0.0,1.0
2005-09-07,41.0,41.0,40.36,40.54,28.4685463388388,639000,0.0,1.0
2005-09-06,40.7,41.0,40.48,40.95,28.7564620763554,704500,0.0,1.0
2005-09-02,41.85,41.97,40.6,40.65,28.545792024514,758400,0.0,1.0
2005-09-01,42.0,42.23,41.45,41.92,29.4376285773094,569400,0.0,1.0
2005-08-31,41.65,42.07,41.25,42.07,29.5429636032301,524800,0.0,1.0
2005-08-30,41.89,41.94,41.75,41.76,29.3252712163273,548400,0.0,1.0
2005-08-29,41.75,42.0,41.73,41.89,29.4165615721252,559500,0.0,1.0
2005-08-26,41.85,41.91,41.65,41.79,29.3463382215114,668900,0.0,1.0
2005-08-25,41.68,42.06,41.66,41.9,29.4235839071866,928400,0.0,1.0
2005-08-24,41.28,42.05,41.23,41.58,29.1988691852224,506900,0.0,1.0
2005-08-23,41.12,41.42,41.03,41.27,28.9811767983196,624000,0.0,1.0
2005-08-22,41.22,41.27,40.96,41.17,28.9109534477058,716800,0.0,1.0
2005-08-19,41.37,41.37,40.92,41.22,28.9460651230127,272600,0.0,1.0
2005-08-18,41.1,41.25,39.878,41.25,28.9671321281969,937300,0.0,1.0
2005-08-17,41.1,41.36,41.09,41.29,28.9952214684424,381200,0.0,1.0
2005-08-16,41.5,41.6,41.01,41.16,28.9039311126444,291000,0.0,1.0
2005-08-15,41.81,41.83,41.27,41.64,29.2410031955907,383900,0.0,1.0
2005-08-12,41.65,41.98,41.5,41.81,29.3603828916342,439200,0.0,1.0
2005-08-11,42.0,42.05,41.18,41.62,29.226958525468,542600,0.0,1.0
2005-08-10,41.85,42.9,41.68,41.91,29.430606242248,917800,0.0,1.0
2005-08-09,41.36,41.85,41.06,41.75,29.3182488812659,539800,0.0,1.0
2005-08-08,41.55,41.61,41.13,41.51,29.1497128397928,634500,0.0,1.0
2005-08-05,42.2,42.35,41.35,41.44,29.1005564943631,624000,0.0,1.0
2005-08-04,42.3,42.55,42.08,42.3,29.7044773096419,505100,0.0,1.0
2005-08-03,42.09,42.3,41.73,42.3,29.7044773096419,333900,0.0,1.0
2005-08-02,42.3,42.5,41.81,42.29,29.6974549745805,544700,0.0,1.0
2005-08-01,41.62,42.85,41.62,42.3,29.7044773096419,702800,0.0,1.0
2005-07-29,43.42,43.62,42.39,42.57,29.8940803562992,957300,0.0,1.0
2005-07-28,43.52,43.96,43.31,43.52,30.5612021871304,405200,0.0,1.0
2005-07-27,43.53,43.88,43.11,43.65,30.6524925429283,572200,0.0,1.0
2005-07-26,43.55,43.78,42.82,43.53,30.5682245221917,915600,0.0,1.0
2005-07-25,43.54,43.74,42.85,43.54,30.5752468572531,1109200,0.0,1.0
2005-07-22,43.4,44.09,43.17,43.55,30.5822691923145,908300,0.0,1.0
2005-07-21,43.01,44.26,43.01,43.38,30.462889496271,2710400,0.0,1.0
2005-07-20,43.0,43.0,42.09,42.99,30.1890184288772,1771500,0.0,1.0
2005-07-19,43.79,43.88,42.98,43.21,30.3435098002275,850600,0.0,1.0
2005-07-18,43.3,43.56,42.4,43.5,30.5471575170076,786300,0.0,1.0
2005-07-15,42.9,43.44,42.64,43.44,30.5050235066393,770500,0.0,1.0
2005-07-14,42.6,43.11,42.47,42.97,30.1749737587544,841000,0.0,1.0
2005-07-13,42.95,43.17,42.4,42.5,29.8449240108695,1074200,0.0,1.0
2005-07-12,41.75,42.95,41.28,42.91,30.1328397483861,1091500,0.0,1.0
2005-07-11,41.96,41.97,41.05,41.66,29.2550478657135,735700,0.0,1.0
2005-07-08,41.24,41.9,40.9,41.85,29.3884722318797,525800,0.0,1.0
2005-07-07,40.95,41.31,40.75,41.31,29.0092661385651,709200,0.0,1.0
2005-07-06,40.9,42.22,40.63,40.95,28.7564620763554,1331400,0.0,1.0
2005-07-05,40.65,41.2,39.81,41.0,28.7915737516623,676000,0.0,1.0
2005-07-01,40.55,41.0,40.37,41.0,28.7915737516623,674300,0.0,1.0
2005-06-30,40.75,42.0,40.45,40.56,28.4825910089616,1706300,0.0,1.0
2005-06-29,39.95,40.94,39.78,40.67,28.5598366946368,1166600,0.0,1.0
2005-06-28,39.4,40.35,39.4,40.09,28.1525412610767,881900,0.0,1.0
2005-06-27,39.94,39.95,38.55,38.94,27.3449727290178,1298300,0.0,1.0
2005-06-24,38.5,40.0,38.47,39.95,28.0542285702173,2127100,0.0,1.0
2005-06-23,39.1,39.12,38.4,38.45,27.0008783110102,950200,0.0,1.0
2005-06-22,39.25,39.5,39.01,39.13,27.4783970951841,501800,0.0,1.0
2005-06-21,39.15,39.27,38.83,39.1,27.4573300899999,495700,0.0,1.0
2005-06-20,38.95,39.36,38.61,39.0,27.3871067393861,909800,0.0,1.0
2005-06-17,39.39,39.39,38.8,39.11,27.4643524250613,1175900,0.0,1.0
2005-06-16,37.05,39.22,36.96,39.0,27.3871067393861,1631500,0.0,1.0
2005-06-15,36.83,37.04,36.47,36.84,25.8702823661278,943800,0.0,1.0
2005-06-14,37.02,37.15,36.01,36.6,25.7017463246547,1146500,0.0,1.0
2005-06-13,36.95,37.25,36.7,36.96,25.9545503868644,723800,0.0,1.0
2005-06-10,36.9,37.2,36.56,36.9,25.9124163764961,741600,0.0,1.0
2005-06-09,35.62,37.03,35.61,36.7,25.7719696752685,1905600,0.0,1.0
2005-06-08,33.01,35.92,33.01,35.61,25.0065351535779,5299700,0.0,1.0
2005-06-07,37.46,37.78,37.15,37.36,26.2354437893196,542900,0.0,1.0
2005-06-06,37.1,37.81,36.85,37.46,26.3056671399334,615500,0.0,1.0
2005-06-03,37.56,37.59,36.94,37.0,25.9826397271099,1124000,0.0,1.0
2005-06-02,37.59,37.69,37.14,37.43,26.2846001347493,794800,0.0,1.0
2005-06-01,37.64,37.73,37.05,37.6,26.4039798307928,884300,0.0,1.0
2005-05-31,37.72,37.97,37.18,37.72,26.4882478515293,1477400,0.0,1.0
2005-05-27,37.37,37.83,36.91,37.71,26.481225516468,513800,0.0,1.0
2005-05-26,38.0,38.03,37.26,37.53,26.3548234853631,919600,0.0,1.0
2005-05-25,38.5,38.5,37.83,37.85,26.5795382073273,1055900,0.0,1.0
2005-05-24,38.7,38.91,38.46,38.54,27.0640793265626,936600,0.0,1.0
2005-05-23,38.17,38.73,37.87,38.6,27.1062133369309,843300,0.0,1.0
2005-05-20,38.08,38.09,37.68,37.95,26.6497615579411,556500,0.0,1.0
2005-05-19,37.24,38.2,37.02,38.08,26.7410519137391,1103500,0.0,1.0
2005-05-18,36.53,37.31,35.5,37.15,26.0879747530306,2019600,0.0,1.0
2005-05-17,37.05,37.09,36.44,36.51,25.6385453091022,1517700,0.0,1.0
2005-05-16,36.5,37.05,36.07,37.0,25.9826397271099,2269600,0.0,1.0
2005-05-13,35.64,36.01,35.15,35.95,25.2452945456649,1265900,0.0,1.0
2005-05-12,35.4,36.0,34.59,35.43,24.8801331224731,2545200,0.0,1.0
2005-05-11,37.71,37.72,35.0,35.32,24.8028874367979,3308700,0.0,1.0
2005-05-10,38.95,38.95,37.63,37.71,26.481225516468,861500,0.0,1.0
2005-05-09,38.92,39.02,38.56,39.0,27.3871067393861,497700,0.0,1.0
2005-05-06,38.9,39.01,38.68,38.87,27.2958163835882,366400,0.0,1.0
2005-05-05,39.35,39.45,38.53,38.81,27.2536823732199,1179800,0.0,1.0
2005-05-04,39.55,39.72,39.1,39.39,27.66097780678,783400,0.0,1.0
2005-05-03,39.77,40.15,39.14,39.49,27.7312011573938,845500,0.0,1.0
2005-05-02,40.4,40.6,39.75,39.77,27.9278265391125,651200,0.0,1.0
2005-04-29,40.65,40.75,40.0,40.4,28.3702336479795,644600,0.0,1.0
2005-04-28,40.7,40.7,39.85,40.43,28.3913006531636,911700,0.0,1.0
2005-04-27,40.75,41.04,40.44,40.67,28.5598366946368,1347900,0.0,1.0
