,OXM_Open,OXM_High,OXM_Low,OXM_Close,OXM_Adj Close,OXM_Volume,OXM_Dividend Amount,OXM_Split Coefficient
2003-10-03,66.4,69.95,66.4,68.49,22.8219625487705,280400,0.0,1.0
2003-10-02,65.65,65.69,64.19,64.19,21.3891338298377,107100,0.0,1.0
2003-10-01,64.3,66.25,64.3,65.5,21.8256467651405,185100,0.0,1.0
2003-09-30,63.0,64.8,62.45,64.2,21.3924659896491,160600,0.0,1.0
2003-09-29,63.85,63.85,61.7,63.05,21.0092676113299,120100,0.0,1.0
2003-09-26,63.42,64.0,61.1,63.6,21.1925364009608,179200,0.0,1.0
2003-09-25,62.7,63.87,62.3,63.12,21.0325927300102,71500,0.0,1.0
2003-09-24,62.72,63.29,61.55,62.7,20.8926420179284,41900,0.0,1.0
2003-09-23,62.74,62.9,62.23,62.47,20.8160023422645,59300,0.0,1.0
2003-09-22,61.8,62.5,61.6,62.25,20.7426948264121,37800,0.0,1.0
2003-09-19,62.25,62.9,61.66,61.8,20.5927476348959,52600,0.0,1.0
2003-09-18,60.95,62.31,60.9,62.0,20.6593908311253,58900,0.0,1.0
2003-09-17,61.4,61.4,59.65,60.7,20.226210055634,127200,0.0,1.0
2003-09-16,60.89,61.93,60.89,61.37,20.4494647630026,57900,0.0,1.0
2003-09-15,60.75,62.3,60.42,60.69,20.2228778958225,151400,0.0,1.0
2003-09-12,59.8,61.55,59.3,60.89,20.289521092052,120800,0.0,1.0
2003-09-11,57.81,59.8,57.81,59.8,19.9263156726015,197400,0.0,1.0
2003-09-10,57.7,58.75,57.3,58.06,19.3465198654054,178400,0.0,1.0
2003-09-09,61.1,61.1,57.85,57.9,19.2932053084219,125400,0.0,1.0
2003-09-08,61.99,62.74,61.1,61.33,20.4361361237567,128100,0.0,1.0
2003-09-05,61.15,62.4,60.1,62.0,20.6593908311253,47300,0.0,1.0
2003-09-04,60.4,61.65,60.25,61.29,20.4228074845108,83500,0.0,1.0
2003-09-03,58.9,60.6,58.9,60.4,20.1262452612898,244800,0.0,1.0
2003-09-02,59.8,59.99,58.7,58.7,19.5597780933396,148900,0.0,1.0
2003-08-29,59.8,59.89,59.47,59.6,19.8596724763721,14100,0.0,1.0
2003-08-28,59.8,60.0,59.5,59.8,19.9263156726015,49000,0.0,1.0
2003-08-27,57.77,61.29,57.77,59.63,19.8696689558065,345500,0.0,1.0
2003-08-26,56.22,58.35,55.97,58.02,19.3331912261595,73000,0.0,1.0
2003-08-25,55.0,56.38,54.5,56.22,18.7334024600946,28100,0.0,1.0
2003-08-22,54.51,55.65,54.5,54.9,18.2935573649803,64600,0.0,1.0
2003-08-21,56.0,56.5,54.65,54.76,18.2469071276197,78500,0.0,1.0
2003-08-20,53.45,55.7,53.45,55.65,18.5434693508407,62600,0.0,1.0
2003-08-19,53.1,53.59,52.8,53.35,17.7770725942022,59300,0.0,1.0
2003-08-18,52.25,53.5,52.25,53.3,17.7604117951448,55600,0.0,1.0
2003-08-15,52.2,52.22,51.99,52.15,17.3772134168256,24500,0.0,1.0
2003-08-14,51.12,52.15,51.0,51.71,17.2305983851208,39000,0.21,1.0
2003-08-13,50.25,51.5,50.25,51.33,17.0347961307444,60800,0.0,1.0
2003-08-12,49.0,50.3,49.0,50.0,16.5934113878282,57700,0.0,1.0
2003-08-11,48.85,49.15,48.4,48.77,16.1852134676876,29800,0.0,1.0
2003-08-08,49.9,49.9,48.4,48.6,16.128795868969,139400,0.0,1.0
2003-08-07,49.76,50.75,49.76,49.9,16.5602245650526,81700,0.0,1.0
2003-08-06,49.36,50.01,49.33,49.51,16.4307959562275,28600,0.0,1.0
2003-08-05,49.57,50.1,48.75,49.41,16.3976091334518,123800,0.0,1.0
2003-08-04,50.1,51.0,49.88,49.88,16.5535872004974,167400,0.0,1.0
2003-08-01,47.76,49.98,47.4,49.6,16.4606640967256,240600,0.0,1.0
2003-07-31,45.83,48.36,45.83,47.56,15.7836529121022,479800,0.0,1.0
2003-07-30,45.7,46.05,45.21,45.81,15.2028835135282,37900,0.0,1.0
2003-07-29,46.45,46.45,44.8,45.6,15.1331911856993,70000,0.0,1.0
2003-07-28,46.95,46.99,46.2,46.45,15.4152791792924,24500,0.0,1.0
2003-07-25,47.05,47.1,46.55,46.75,15.5148396476194,31400,0.0,1.0
2003-07-24,47.65,47.7,46.95,46.95,15.5812132931707,33200,0.0,1.0
2003-07-23,47.38,47.75,46.63,47.59,15.7936089589349,118700,0.0,1.0
2003-07-22,47.43,48.16,47.43,47.7,15.8301144639881,84300,0.0,1.0
2003-07-21,48.5,49.6,46.77,47.63,15.8068836880452,187300,0.0,1.0
2003-07-18,46.46,49.44,46.46,49.11,16.2980486651249,365100,0.0,1.0
2003-07-17,47.6,47.88,45.5,46.45,15.4152791792924,108800,0.0,1.0
2003-07-16,47.8,47.8,46.6,47.4,15.7305539956612,43700,0.0,1.0
2003-07-15,48.45,48.5,47.65,47.65,15.8135210526003,92700,0.0,1.0
2003-07-14,49.47,50.1,47.8,48.2,15.9960485778664,80900,0.0,1.0
2003-07-11,47.7,49.5,47.7,49.22,16.3345541701781,72400,0.0,1.0
2003-07-10,47.8,48.41,47.64,48.0,15.9296749323151,38100,0.0,1.0
2003-07-09,47.45,48.29,47.0,48.28,16.0225980360869,110100,0.0,1.0
2003-07-08,46.45,48.11,46.1,47.53,15.7736968652695,138100,0.0,1.0
2003-07-07,42.31,46.49,42.31,46.33,15.3754549919616,330600,0.0,1.0
2003-07-03,42.56,42.56,42.25,42.31,14.0413447163802,87500,0.0,1.0
2003-07-02,41.51,42.67,41.3,42.56,14.1243117733194,76900,0.0,1.0
2003-07-01,41.0,42.0,40.9,41.51,13.775850134175,110000,0.0,1.0
2003-06-30,39.4,41.6,39.04,41.52,13.7791688164526,157100,0.0,1.0
2003-06-27,41.65,41.65,39.57,39.6,13.14198181916,76600,0.0,1.0
2003-06-26,42.0,42.66,41.75,41.75,13.8554985088366,64000,0.0,1.0
2003-06-25,40.66,41.81,40.4,41.76,13.8588171911141,44700,0.0,1.0
2003-06-24,40.8,40.94,40.28,40.65,13.4904434583043,34900,0.0,1.0
2003-06-23,42.4,42.46,40.61,40.99,13.6032786557416,54400,0.0,1.0
2003-06-20,42.15,42.26,41.7,42.26,14.0247513049924,49800,0.0,1.0
2003-06-19,42.2,42.55,42.1,42.2,14.004839211327,95600,0.0,1.0
2003-06-18,41.75,42.65,41.72,42.36,14.0579381277681,67200,0.0,1.0
2003-06-17,42.73,42.74,41.64,41.72,13.8455424620039,138100,0.0,1.0
2003-06-16,42.0,42.8,41.87,42.73,14.180729372038,85200,0.0,1.0
2003-06-13,41.56,42.2,41.47,42.0,13.9384655657757,66300,0.0,1.0
2003-06-12,40.75,41.7,40.75,41.56,13.7924435455628,47500,0.0,1.0
2003-06-11,40.65,40.8,39.74,40.75,13.52363028108,78200,0.0,1.0
2003-06-10,40.97,41.2,40.43,40.61,13.4771687291941,39300,0.0,1.0
2003-06-09,40.97,41.39,40.54,41.03,13.6165533848518,40500,0.0,1.0
2003-06-06,41.3,42.8,41.3,41.67,13.828949050616,146200,0.0,1.0
2003-06-05,41.7,41.74,41.2,41.49,13.7692127696199,76100,0.0,1.0
2003-06-04,40.9,41.88,40.9,41.75,13.8554985088366,89200,0.0,1.0
2003-06-03,41.2,41.2,40.75,40.81,13.5435423747454,80200,0.0,1.0
2003-06-02,40.8,41.3,40.6,41.2,13.6729709835705,117700,0.0,1.0
2003-05-30,38.81,40.9,38.8,40.8,13.5402236924678,156700,0.0,1.0
2003-05-29,37.65,38.96,37.65,38.8,12.8764872369547,125700,0.0,1.0
2003-05-28,37.79,37.79,37.4,37.63,12.4882014104795,90100,0.0,1.0
2003-05-27,36.85,37.85,36.65,37.79,12.5413003269206,31300,0.0,1.0
2003-05-23,36.95,36.96,36.76,36.95,12.2625310156051,17500,0.0,1.0
2003-05-22,37.2,37.85,36.87,37.14,12.3255859788788,60900,0.0,1.0
2003-05-21,36.51,37.27,36.4,37.2,12.3454980725442,91600,0.0,1.0
2003-05-20,36.6,36.61,36.1,36.51,12.1165089953922,35900,0.0,1.0
2003-05-19,37.0,37.3,35.95,36.61,12.1496958181678,291700,0.0,1.0
2003-05-16,38.05,38.55,36.9,36.9,12.2459376042172,69200,0.0,1.0
2003-05-15,38.8,38.87,37.9,38.28,12.7039157585213,103200,0.0,1.0
2003-05-14,38.9,39.11,38.03,38.9,12.9096740597304,73500,0.0,1.0
2003-05-13,38.0,39.32,37.9,38.81,12.8798059192323,116800,0.21,1.0
2003-05-12,36.69,38.5,36.69,38.2,12.6091385472751,185400,0.0,1.0
2003-05-09,35.2,36.75,34.87,36.66,12.100812019453,121900,0.0,1.0
2003-05-08,35.8,35.8,34.83,35.32,11.6585019238156,53600,0.0,1.0
2003-05-07,35.65,36.28,35.46,35.9,11.8499495771512,40200,0.0,1.0
2003-05-06,35.2,36.0,34.77,35.8,11.8169413610588,109300,0.0,1.0
2003-05-05,36.35,37.3,34.25,35.39,11.6816076750802,188300,0.0,1.0
2003-05-02,35.9,36.8,35.2,36.35,11.9984865495667,121200,0.0,1.0
2003-05-01,33.25,37.25,33.15,36.15,11.932470117382,287300,0.0,1.0
2003-04-30,32.91,34.75,31.9,33.5,11.0577523909349,315100,0.0,1.0
2003-04-29,28.42,35.25,28.42,32.9,10.8597030943809,459800,0.0,1.0
2003-04-28,26.1,28.26,26.1,28.17,9.29841447321304,55600,0.0,1.0
2003-04-25,25.85,25.88,25.59,25.68,8.4765098925137,12500,0.0,1.0
2003-04-24,26.0,26.0,25.75,25.75,8.49961564377834,3800,0.0,1.0
2003-04-23,26.0,26.12,26.0,26.02,8.58873782722767,9300,0.0,1.0
2003-04-22,25.91,26.17,25.86,25.9,8.54912796791685,7200,0.0,1.0
2003-04-21,25.7,25.95,25.61,25.95,8.56563207596303,11100,0.0,1.0
2003-04-17,25.65,25.7,25.56,25.7,8.48311153573217,9000,0.0,1.0
2003-04-16,25.55,25.74,25.55,25.55,8.43359921159365,4900,0.0,1.0
2003-04-15,25.65,25.79,25.6,25.61,8.45340414124906,3400,0.0,1.0
2003-04-14,25.51,25.65,25.5,25.65,8.466607427686,2300,0.0,1.0
2003-04-11,25.63,25.64,25.53,25.56,8.43690003320289,4300,0.0,1.0
2003-04-10,25.95,25.95,25.62,25.7,8.48311153573217,5200,0.0,1.0
2003-04-09,26.01,26.2,25.82,25.84,8.52932303826145,11800,0.0,1.0
2003-04-08,26.15,26.15,25.99,26.05,8.59864029205537,12800,0.0,1.0
2003-04-07,25.85,26.06,25.85,26.02,8.58873782722767,8700,0.0,1.0
2003-04-04,25.75,26.0,25.75,25.77,8.50621728699681,9100,0.0,1.0
2003-04-03,25.57,25.79,25.38,25.39,8.38078606584591,10100,0.0,1.0
2003-04-02,25.5,25.5,25.2,25.32,8.35768031458126,9800,0.0,1.0
2003-04-01,24.59,25.63,24.58,25.4,8.38408688745514,13100,0.0,1.0
2003-03-31,24.6,25.0,24.55,24.65,8.13652526676256,6700,0.0,1.0
2003-03-28,24.37,24.5,24.27,24.5,8.08701294262405,5400,0.0,1.0
2003-03-27,24.6,24.6,24.24,24.37,8.044102261704,3300,0.0,1.0
2003-03-26,24.9,24.9,24.45,24.45,8.07050883457788,4800,0.0,1.0
2003-03-25,24.92,25.15,24.9,25.0,8.25205402308577,1900,0.0,1.0
2003-03-24,24.7,25.15,24.52,24.96,8.23885073664883,6400,0.0,1.0
2003-03-21,25.16,25.16,24.6,24.65,8.13652526676256,14000,0.0,1.0
2003-03-20,25.0,25.19,24.84,25.16,8.30486716883352,7200,0.0,1.0
2003-03-19,25.31,25.31,24.93,25.1,8.28506223917811,13300,0.0,1.0
2003-03-18,25.4,25.62,25.36,25.38,8.37748524423667,7100,0.0,1.0
2003-03-17,23.95,25.5,23.95,25.4,8.38408688745514,20900,0.0,1.0
2003-03-14,23.47,24.18,23.47,23.95,7.90546775411616,7900,0.0,1.0
2003-03-13,23.7,23.82,23.4,23.4,7.72392256560828,13100,0.0,1.0
2003-03-12,23.9,24.23,23.74,23.75,7.83945132193148,10400,0.0,1.0
2003-03-11,23.8,23.97,23.76,23.97,7.91206939733463,8400,0.0,1.0
2003-03-10,23.3,23.5,23.15,23.45,7.74042667365445,3300,0.0,1.0
2003-03-07,23.34,23.55,23.15,23.35,7.70741845756211,15400,0.0,1.0
2003-03-06,23.4,23.54,23.4,23.47,7.74702831687292,4200,0.0,1.0
2003-03-05,23.23,23.23,23.05,23.15,7.64140202537742,1600,0.0,1.0
2003-03-04,23.18,23.24,23.09,23.2,7.65790613342359,4400,0.0,1.0
2003-03-03,23.14,23.21,23.03,23.08,7.61829627411278,13300,0.0,1.0
2003-02-28,23.2,23.25,23.04,23.05,7.60839380928508,3600,0.0,1.0
2003-02-27,23.09,23.16,23.03,23.15,7.64140202537742,5500,0.0,1.0
2003-02-26,23.15,23.15,23.05,23.05,7.60839380928508,1100,0.0,1.0
2003-02-25,23.12,23.2,22.94,23.2,7.65790613342359,2200,0.0,1.0
2003-02-24,23.47,23.47,23.0,23.0,7.59188970123891,5500,0.0,1.0
2003-02-21,23.15,23.5,23.03,23.44,7.73712585204521,4400,0.0,1.0
2003-02-20,23.3,23.3,23.15,23.17,7.64800366859589,1900,0.0,1.0
2003-02-19,23.35,23.45,23.2,23.2,7.65790613342359,3200,0.0,1.0
2003-02-18,22.93,23.32,22.93,23.32,7.6975159927344,11900,0.0,1.0
2003-02-14,23.1,23.27,22.9,22.9,7.55888148514656,6300,0.0,1.0
2003-02-13,22.39,23.16,22.38,23.0,7.59188970123891,8800,0.0,1.0
2003-02-12,22.01,22.28,22.01,22.28,7.35423054537404,8600,0.21,1.0
2003-02-11,22.65,22.65,22.08,22.12,7.23324053640167,13800,0.0,1.0
2003-02-10,22.55,22.72,22.55,22.69,7.41963055022396,17900,0.0,1.0
2003-02-07,23.02,23.03,22.61,22.61,7.39347054828399,6500,0.0,1.0
2003-02-06,23.06,23.13,23.01,23.01,7.52427055798384,3300,0.0,1.0
2003-02-05,23.42,23.44,23.08,23.09,7.55043055992381,8900,0.0,1.0
2003-02-04,24.02,24.03,23.4,23.4,7.65180056744119,13500,0.0,1.0
2003-02-03,23.97,24.1,23.9,24.02,7.85454058247596,6400,0.0,1.0
2003-01-31,23.9,24.0,23.8,24.0,7.84800058199097,9200,0.0,1.0
2003-01-30,24.35,24.51,23.85,23.85,7.79895057835352,9100,0.0,1.0
2003-01-29,24.44,24.44,24.29,24.29,7.94283058902336,3200,0.0,1.0
2003-01-28,24.5,24.59,24.45,24.54,8.02458059508576,8900,0.0,1.0
2003-01-27,25.22,25.22,24.43,24.5,8.01150059411578,15400,0.0,1.0
2003-01-24,25.31,25.31,25.08,25.12,8.21424060915055,5200,0.0,1.0
2003-01-23,25.31,25.47,25.3,25.32,8.27964061400047,5400,0.0,1.0
2003-01-22,25.31,25.32,25.25,25.3,8.27310061351548,5300,0.0,1.0
2003-01-21,25.29,25.8,25.18,25.3,8.27310061351548,25300,0.0,1.0
2003-01-17,25.56,25.57,25.29,25.29,8.26983061327298,11000,0.0,1.0
2003-01-16,25.52,25.56,25.5,25.55,8.35485061957788,6700,0.0,1.0
2003-01-15,25.6,25.6,25.45,25.5,8.3385006183654,13400,0.0,1.0
2003-01-14,25.75,25.8,25.47,25.54,8.35158061933539,4800,0.0,1.0
2003-01-13,25.94,26.0,25.73,25.75,8.42025062442781,3500,0.0,1.0
2003-01-10,26.2,26.26,25.9,25.94,8.48238062903524,8200,0.0,1.0
2003-01-09,26.25,26.38,26.07,26.1,8.53470063291518,11300,0.0,1.0
2003-01-08,26.3,26.35,26.15,26.15,8.55105063412766,5400,0.0,1.0
2003-01-07,26.12,26.4,25.92,26.4,8.63280064019006,7600,0.0,1.0
2003-01-06,26.12,26.33,26.12,26.18,8.56086063485515,5200,0.0,1.0
2003-01-03,26.1,26.11,25.8,25.87,8.45949062733776,9100,0.0,1.0
2003-01-02,25.7,26.05,25.69,26.04,8.5150806314602,6200,0.0,1.0
2002-12-31,25.9,26.08,25.65,25.65,8.38755062200284,8500,0.0,1.0
2002-12-30,25.75,25.94,25.75,25.88,8.46276062758026,4800,0.0,1.0
2002-12-27,25.63,25.81,25.55,25.76,8.4235206246703,10500,0.0,1.0
2002-12-26,25.65,25.95,25.55,25.55,8.35485061957788,10200,0.0,1.0
2002-12-24,25.65,25.7,25.62,25.63,8.38101062151785,1800,0.0,1.0
2002-12-23,25.55,25.73,25.5,25.6,8.37120062079036,16700,0.0,1.0
2002-12-20,26.35,26.35,25.5,25.65,8.38755062200284,33000,0.0,1.0
2002-12-19,26.07,26.34,25.94,26.27,8.59029063703761,12400,0.0,1.0
2002-12-18,25.6,26.03,25.52,26.03,8.5118106312177,11900,0.0,1.0
2002-12-17,26.26,26.26,25.45,25.49,8.3352306181229,14000,0.0,1.0
2002-12-16,26.3,26.35,26.15,26.26,8.58702063679512,5800,0.0,1.0
2002-12-13,26.5,26.5,26.34,26.35,8.61645063897758,3000,0.0,1.0
2002-12-12,26.02,26.53,26.02,26.4,8.63280064019006,32400,0.0,1.0
2002-12-11,25.99,26.2,25.98,26.0,8.50200063049021,8200,0.0,1.0
2002-12-10,25.9,26.07,25.88,25.95,8.48565062927773,9300,0.0,1.0
2002-12-09,26.2,26.24,25.94,25.94,8.48238062903524,10900,0.0,1.0
2002-12-06,25.96,26.23,25.96,26.15,8.55105063412766,7100,0.0,1.0
2002-12-05,26.1,26.1,25.96,26.03,8.5118106312177,8900,0.0,1.0
2002-12-04,26.01,26.21,25.95,26.1,8.53470063291518,3800,0.0,1.0
2002-12-03,26.15,26.18,26.0,26.1,8.53470063291518,1800,0.0,1.0
2002-12-02,25.99,26.22,25.99,26.2,8.56740063534014,7000,0.0,1.0
2002-11-29,26.25,26.25,25.8,25.9,8.46930062806525,6600,0.0,1.0
2002-11-27,25.8,26.17,25.8,26.17,8.55759063461265,5400,0.0,1.0
2002-11-26,25.8,25.94,25.75,25.9,8.46930062806525,2500,0.0,1.0
2002-11-25,26.2,26.2,25.72,25.9,8.46930062806525,4300,0.0,1.0
2002-11-22,25.9,26.13,25.8,26.13,8.54451063364266,2700,0.0,1.0
2002-11-21,25.83,26.06,25.8,25.8,8.43660062564029,5500,0.0,1.0
2002-11-20,25.05,25.8,25.05,25.8,8.43660062564029,7300,0.0,1.0
2002-11-19,24.6,25.08,24.6,24.95,8.15865060502811,3400,0.0,1.0
2002-11-18,24.9,25.12,24.74,24.74,8.08998059993569,10700,0.0,1.0
2002-11-15,24.25,25.02,24.22,24.87,8.13249060308814,13400,0.0,1.0
2002-11-14,24.3,24.35,24.03,24.35,7.96245059047834,6500,0.0,1.0
2002-11-13,24.35,24.47,24.2,24.2,7.91340058684089,19600,0.21,1.0
2002-11-12,24.49,24.75,24.41,24.57,7.96527048007705,5300,0.0,1.0
2002-11-11,24.51,24.67,24.44,24.44,7.92312619182267,2700,0.0,1.0
2002-11-08,24.84,24.84,24.58,24.6,7.97499608505883,3300,0.0,1.0
2002-11-07,25.7,25.7,24.74,24.81,8.04307531993128,13400,0.0,1.0
2002-11-06,25.3,25.72,25.3,25.7,8.33160160105739,5800,0.0,1.0
2002-11-05,25.0,25.25,25.0,25.25,8.18571752633071,8000,0.0,1.0
2002-11-04,24.4,25.0,24.4,25.0,8.10467081814921,4100,0.0,1.0
2002-11-01,23.76,24.38,23.76,24.38,7.90367498185911,6000,0.0,1.0
2002-10-31,23.75,23.88,23.61,23.7,7.68322793560545,11700,0.0,1.0
2002-10-30,24.05,24.05,23.57,23.64,7.6637767256419,6800,0.0,1.0
2002-10-29,23.25,23.95,23.25,23.95,7.76427464378695,4800,0.0,1.0
2002-10-28,23.2,23.4,23.1,23.12,7.49519957262439,6400,0.0,1.0
2002-10-25,22.87,23.2,22.72,23.2,7.52113451924247,6000,0.0,1.0
2002-10-24,22.94,23.0,22.79,22.9,7.42387846942468,4900,0.0,1.0
2002-10-23,22.85,22.94,22.65,22.94,7.43684594273372,5100,0.0,1.0
2002-10-22,22.65,22.95,22.65,22.85,7.40766912778838,5100,0.0,1.0
2002-10-21,22.03,22.57,22.03,22.57,7.31689681462511,6400,0.0,1.0
2002-10-18,21.8,22.15,21.75,22.05,7.14831966160761,8400,0.0,1.0
2002-10-17,21.4,21.72,21.4,21.67,7.02512866517174,6000,0.0,1.0
2002-10-16,21.75,21.75,21.3,21.31,6.90842140539039,6600,0.0,1.0
2002-10-15,21.21,21.86,21.21,21.71,7.03809613848078,12100,0.0,1.0
2002-10-14,20.91,21.21,20.9,21.2,6.87276085379053,4600,0.0,1.0
2002-10-11,20.9,21.22,20.85,20.9,6.77550480397274,8600,0.0,1.0
2002-10-10,21.05,21.05,20.72,20.85,6.75929546233644,9900,0.0,1.0
2002-10-09,21.6,21.72,21.09,21.09,6.83710030219068,7000,0.0,1.0
2002-10-08,21.7,21.85,21.55,21.66,7.02188679684448,6200,0.0,1.0
2002-10-07,21.86,22.0,21.75,21.76,7.05430548011708,3400,0.0,1.0
2002-10-04,21.97,21.97,21.8,21.85,7.08348229506241,3800,0.0,1.0
2002-10-03,22.04,22.06,21.97,21.97,7.12238471498953,7000,0.0,1.0
2002-10-02,21.95,22.16,21.9,22.05,7.14831966160761,5200,0.0,1.0
2002-10-01,21.85,21.85,21.67,21.85,7.08348229506241,9000,0.0,1.0
2002-09-30,22.25,22.28,21.83,21.9,7.09969163669871,12700,0.0,1.0
2002-09-27,22.65,22.65,22.26,22.26,7.21639889648006,8000,0.0,1.0
2002-09-26,22.3,22.75,22.25,22.75,7.37525044451578,10500,0.0,1.0
2002-09-25,20.85,21.8,20.85,21.8,7.06727295342611,14800,0.0,1.0
2002-09-24,20.0,21.0,20.0,20.73,6.72039304240933,49500,0.0,1.0
2002-09-23,20.2,20.2,20.0,20.0,6.48373665451937,5700,0.0,1.0
2002-09-20,20.3,20.34,20.27,20.27,6.57126709935538,10300,0.0,1.0
2002-09-19,20.8,21.03,20.14,20.15,6.53236467942827,16400,0.0,1.0
2002-09-18,19.99,20.6,19.99,20.55,6.66203941251865,13800,0.0,1.0
2002-09-17,19.8,20.16,19.8,19.99,6.48049478619211,17200,0.0,1.0
2002-09-16,19.75,19.8,19.65,19.77,6.4091736829924,5600,0.0,1.0
2002-09-13,20.02,20.02,19.8,19.8,6.41889928797418,6400,0.0,1.0
2002-09-12,20.5,20.5,19.93,20.02,6.49022039117389,6300,0.0,1.0
2002-09-11,20.13,20.44,20.13,20.44,6.6263788609188,2600,0.0,1.0
2002-09-10,19.75,20.13,19.75,20.13,6.52588094277375,7000,0.0,1.0
2002-09-09,19.85,19.85,19.5,19.71,6.38972247302884,64600,0.0,1.0
2002-09-06,20.4,20.6,19.7,19.8,6.41889928797418,47500,0.0,1.0
2002-09-05,21.6,21.64,20.65,20.65,6.69445809579125,38800,0.0,1.0
2002-09-04,20.89,21.5,20.89,21.5,6.97001690360832,7700,0.0,1.0
2002-09-03,21.2,21.2,20.85,20.85,6.75929546233644,3100,0.0,1.0
2002-08-30,21.0,21.4,21.0,21.26,6.89221206375409,10700,0.0,1.0
2002-08-29,21.25,21.55,21.0,21.05,6.82413282888164,35800,0.0,1.0
2002-08-28,21.0,21.23,21.0,21.2,6.87276085379053,23600,0.0,1.0
2002-08-27,22.1,22.1,20.6,21.0,6.80792348724534,34200,0.0,1.0
2002-08-26,23.01,23.01,21.8,22.09,7.16128713491664,32800,0.0,1.0
2002-08-23,23.7,23.75,23.06,23.06,7.47574836266083,8800,0.0,1.0
2002-08-22,24.15,24.15,23.7,23.76,7.70267914556901,7000,0.0,1.0
2002-08-21,24.23,24.25,24.0,24.25,7.86153069360474,6000,0.0,1.0
2002-08-20,23.8,24.25,23.8,24.19,7.84207948364118,3600,0.0,1.0
2002-08-19,23.49,23.95,23.49,23.9,7.74806530215065,7400,0.0,1.0
2002-08-16,23.5,23.74,23.4,23.54,7.6313580423693,5700,0.0,1.0
2002-08-15,23.6,23.6,23.15,23.55,7.63459991069656,10600,0.0,1.0
2002-08-14,23.31,23.6,23.1,23.6,7.65080925233286,8900,0.0,1.0
2002-08-13,23.85,23.85,23.27,23.27,7.54382759753329,10600,0.21,1.0
2002-08-12,24.05,24.05,23.85,23.85,7.66270392679595,1800,0.0,1.0
2002-08-09,24.0,24.17,23.9,24.1,7.74302577089234,3000,0.0,1.0
2002-08-08,23.55,23.95,23.54,23.95,7.69483266443451,2500,0.0,1.0
2002-08-07,23.16,23.44,23.0,23.44,7.53097610247786,3500,0.0,1.0
2002-08-06,22.66,23.41,22.65,23.15,7.43780276332605,11800,0.0,1.0
2002-08-05,22.6,22.93,22.5,22.6,7.26109470631398,7200,0.0,1.0
2002-08-02,23.15,23.2,22.61,22.61,7.26430758007784,4900,0.0,1.0
2002-08-01,23.18,23.2,23.1,23.15,7.43780276332605,6800,0.0,1.0
2002-07-31,23.36,23.42,23.1,23.1,7.42173839450677,16900,0.0,1.0
2002-07-30,22.85,23.5,22.85,23.44,7.53097610247786,11600,0.0,1.0
2002-07-29,22.1,22.9,22.1,22.9,7.35748091922965,19200,0.0,1.0
2002-07-26,21.15,22.2,21.15,22.2,7.13257975575975,7300,0.0,1.0
2002-07-25,21.47,21.49,20.99,21.04,6.75988639915248,10900,0.0,1.0
2002-07-24,21.5,21.55,21.29,21.47,6.89803997099828,23300,0.0,1.0
2002-07-23,22.55,22.55,21.69,21.69,6.96872319380311,8700,0.0,1.0
2002-07-22,22.7,22.8,22.3,22.7,7.29322344395254,10300,0.0,1.0
2002-07-19,22.85,22.85,22.64,22.7,7.29322344395254,7100,0.0,1.0
2002-07-18,23.23,23.6,23.1,23.1,7.42173839450677,9100,0.0,1.0
2002-07-17,22.8,23.23,22.75,23.23,7.46350575343689,11800,0.0,1.0
2002-07-16,23.5,23.6,22.72,22.72,7.29964919148025,12200,0.0,1.0
2002-07-15,23.65,23.65,23.25,23.44,7.53097610247786,6100,0.0,1.0
2002-07-12,24.1,24.2,23.65,23.7,7.61451082033811,6500,0.0,1.0
2002-07-11,23.6,24.5,23.0,24.13,7.75266439218391,23100,0.0,1.0
2002-07-10,25.45,25.45,22.99,23.64,7.59523357775498,49500,0.0,1.0
2002-07-09,25.5,25.65,25.2,25.45,8.17676372901287,27700,0.0,1.0
2002-07-08,26.58,26.58,26.33,26.33,8.45949662023217,6600,0.0,1.0
2002-07-05,26.61,26.63,26.55,26.6,8.54624421185628,1900,0.0,1.0
2002-07-03,27.19,27.19,26.5,26.6,8.54624421185628,4400,0.0,1.0
2002-07-02,27.53,27.53,27.13,27.22,8.74544238521533,5300,0.0,1.0
2002-07-01,28.0,28.0,27.55,27.56,8.85468009318643,6800,0.0,1.0
2002-06-28,27.95,28.06,27.85,28.0,8.99604653879608,60700,0.0,1.0
2002-06-27,28.05,28.05,27.85,27.89,8.96070492739367,11000,0.0,1.0
2002-06-26,27.8,27.96,27.7,27.9,8.96391780115752,8800,0.0,1.0
2002-06-25,27.85,28.1,27.85,27.9,8.96391780115752,16700,0.0,1.0
2002-06-24,27.3,27.75,27.26,27.75,8.91572469469969,13100,0.0,1.0
2002-06-21,27.15,27.3,26.96,27.3,8.77114537532618,16100,0.0,1.0
2002-06-20,26.75,27.45,26.58,27.07,8.6972492787575,9400,0.0,1.0
2002-06-19,26.24,27.0,26.24,26.85,8.62656605595267,19700,0.0,1.0
2002-06-18,25.8,26.35,25.8,26.25,8.43379363012133,25400,0.0,1.0
2002-06-17,24.6,25.7,24.6,25.7,8.25708557310926,11400,0.0,1.0
2002-06-14,25.45,25.45,24.3,24.6,7.90366945908513,33800,0.0,1.0
2002-06-13,25.22,26.08,25.22,25.45,8.17676372901287,16400,0.0,1.0
