,NEU_Open,NEU_High,NEU_Low,NEU_Close,NEU_Adj Close,NEU_Volume,NEU_Dividend Amount,NEU_Split Coefficient
2005-01-19,19.2,19.54,19.1,19.11,12.7622300247692,51500,0.0,1.0
2005-01-18,18.95,19.25,18.85,19.2,12.8223347187634,42400,0.0,1.0
2005-01-14,19.0,19.3,19.0,19.0,12.6887687321096,28300,0.0,1.0
2005-01-13,19.35,19.5,18.85,19.0,12.6887687321096,28800,0.0,1.0
2005-01-12,19.32,19.4,19.18,19.4,12.9559007054171,39200,0.0,1.0
2005-01-11,19.45,19.45,19.22,19.35,12.9225092087537,52000,0.0,1.0
2005-01-10,18.65,19.61,18.62,19.5,13.022683698744,45800,0.0,1.0
2005-01-07,19.0,19.08,18.65,18.7,12.4884197521289,39800,0.0,1.0
2005-01-06,19.4,19.4,19.1,19.19,12.8156564194307,41000,0.0,1.0
2005-01-05,19.64,19.7,19.3,19.46,12.9959705014133,51700,0.0,1.0
2005-01-04,19.58,19.8,19.43,19.64,13.1161798894017,68400,0.0,1.0
2005-01-03,19.85,19.98,19.42,19.48,13.0093271000787,54100,0.0,1.0
2004-12-31,19.95,20.19,19.8,19.9,13.2898156720516,36900,0.0,1.0
2004-12-30,19.8,20.09,19.75,19.87,13.2697807740535,21100,0.0,1.0
2004-12-29,19.3,19.84,19.3,19.79,13.216354379392,28700,0.0,1.0
2004-12-28,19.3,19.5,19.25,19.47,13.002648800746,45200,0.0,1.0
2004-12-27,19.2,19.8,19.2,19.4,12.9559007054171,33200,0.0,1.0
2004-12-23,19.35,19.57,19.26,19.3,12.8891177120903,32600,0.0,1.0
2004-12-22,19.15,19.56,19.15,19.37,12.9358658074191,44000,0.0,1.0
2004-12-21,18.72,19.25,18.72,19.1,12.7555517254365,59400,0.0,1.0
2004-12-20,18.43,18.9,18.4,18.72,12.5017763507943,88800,0.0,1.0
2004-12-17,18.1,18.58,18.1,18.47,12.334818867477,48000,0.0,1.0
2004-12-16,19.15,19.25,18.0,18.05,12.0543302955041,229400,0.0,1.0
2004-12-15,18.65,19.3,18.62,19.11,12.7622300247692,86300,0.0,1.0
2004-12-14,18.7,18.75,18.26,18.6,12.421636758802,76300,0.0,1.0
2004-12-13,18.75,18.75,18.39,18.7,12.4884197521289,41500,0.0,1.0
2004-12-10,18.89,18.95,18.68,18.77,12.5351678474577,30300,0.0,1.0
2004-12-09,18.55,18.92,18.5,18.89,12.61530743945,43000,0.0,1.0
2004-12-08,18.5,18.79,18.4,18.48,12.3414971668097,50900,0.0,1.0
2004-12-07,19.5,19.5,18.5,18.52,12.3682103641405,61100,0.0,1.0
2004-12-06,19.3,19.6,19.21,19.47,13.002648800746,80700,0.0,1.0
2004-12-03,19.4,19.58,19.03,19.36,12.9291875080864,43100,0.0,1.0
2004-12-02,19.58,19.7,19.4,19.5,13.022683698744,67200,0.0,1.0
2004-12-01,19.25,19.93,19.25,19.62,13.1028232907363,75200,0.0,1.0
2004-11-30,19.45,19.7,19.19,19.19,12.8156564194307,38300,0.0,1.0
2004-11-29,19.42,19.47,18.88,19.44,12.9826139027479,48500,0.0,1.0
2004-11-26,19.26,19.4,19.2,19.36,12.9291875080864,10600,0.0,1.0
2004-11-24,18.52,19.43,18.52,19.26,12.8624045147595,45000,0.0,1.0
2004-11-23,18.45,18.87,18.45,18.7,12.4884197521289,39100,0.0,1.0
2004-11-22,18.0,18.52,17.98,18.4,12.2880707721482,56700,0.0,1.0
2004-11-19,18.1,18.4,18.05,18.09,12.0810434928349,29600,0.0,1.0
2004-11-18,18.36,18.45,18.16,18.3,12.2212877788213,16600,0.0,1.0
2004-11-17,18.16,18.58,18.11,18.45,12.3214622688117,75300,0.0,1.0
2004-11-16,18.75,18.79,18.07,18.1,12.0877217921675,48200,0.0,1.0
2004-11-15,18.79,18.89,18.6,18.75,12.5218112487923,43900,0.0,1.0
2004-11-12,18.6,18.95,18.53,18.79,12.5485244461231,33700,0.0,1.0
2004-11-11,18.95,18.95,18.5,18.63,12.4416716568001,57100,0.0,1.0
2004-11-10,19.04,19.1,18.85,18.9,12.6219857387827,44000,0.0,1.0
2004-11-09,19.1,19.25,18.92,19.04,12.7154819294403,63000,0.0,1.0
2004-11-08,19.25,19.32,18.99,19.06,12.7288385281057,74600,0.0,1.0
2004-11-05,19.94,20.11,19.2,19.41,12.9625790047498,48700,0.0,1.0
2004-11-04,20.15,20.4,19.95,19.95,13.3232071687151,35400,0.0,1.0
2004-11-03,19.95,20.27,19.85,20.25,13.5235561486957,47300,0.0,1.0
2004-11-02,21.0,21.01,19.6,19.98,13.3432420667131,94100,0.0,1.0
2004-11-01,22.21,22.21,21.0,21.15,14.1246030886378,42400,0.0,1.0
2004-10-29,22.7,22.9,22.41,22.41,14.9660688045566,28700,0.0,1.0
2004-10-28,22.62,22.78,22.57,22.75,15.193130981868,35800,0.0,1.0
2004-10-27,21.5,22.98,21.5,22.72,15.17309608387,45000,0.0,1.0
2004-10-26,21.22,21.57,21.16,21.57,14.4050916606107,16400,0.0,1.0
2004-10-25,21.05,21.74,21.02,21.3,14.2247775786281,39300,0.0,1.0
2004-10-22,21.3,21.63,21.09,21.09,14.0845332926416,27900,0.0,1.0
2004-10-21,20.7,21.5,20.5,21.4,14.291560571955,23700,0.0,1.0
2004-10-20,20.05,20.7,19.86,20.7,13.8240796186668,20200,0.0,1.0
2004-10-19,20.4,20.67,19.9,20.05,13.389990162042,23300,0.0,1.0
2004-10-18,20.2,20.37,19.96,20.3,13.5569476453592,16500,0.0,1.0
2004-10-15,19.61,20.4,19.61,20.3,13.5569476453592,27400,0.0,1.0
2004-10-14,20.0,20.0,19.61,19.61,13.0961449914036,25000,0.0,1.0
2004-10-13,21.15,21.2,19.98,20.0,13.3565986653785,30000,0.0,1.0
2004-10-12,21.1,21.35,21.04,21.22,14.1713511839666,20900,0.0,1.0
2004-10-11,21.29,21.3,21.1,21.2,14.1579945853012,16200,0.0,1.0
2004-10-08,21.1,21.69,21.06,21.39,14.2848822726223,28600,0.0,1.0
2004-10-07,21.4,21.4,21.02,21.22,14.1713511839666,29900,0.0,1.0
2004-10-06,21.47,21.64,21.45,21.54,14.3850567626126,24100,0.0,1.0
2004-10-05,21.8,21.8,21.3,21.46,14.3316303679511,13600,0.0,1.0
2004-10-04,21.4,21.77,21.35,21.77,14.5386576472645,58800,0.0,1.0
2004-10-01,20.9,21.5,20.9,21.5,14.3583435652819,43800,0.0,1.0
2004-09-30,20.7,21.1,20.3,20.88,13.9442890066552,49300,0.0,1.0
2004-09-29,19.7,20.6,19.41,20.6,13.7572966253399,36900,0.0,1.0
2004-09-28,19.33,19.7,19.25,19.7,13.1562496853978,20900,0.0,1.0
2004-09-27,19.66,19.66,19.3,19.35,12.9225092087537,17800,0.0,1.0
2004-09-24,19.5,19.83,19.5,19.65,13.1228581887344,4700,0.0,1.0
2004-09-23,19.65,19.67,19.42,19.43,12.9759356034152,56400,0.0,1.0
2004-09-22,19.75,19.87,19.59,19.81,13.2297109780574,24600,0.0,1.0
2004-09-21,20.32,20.4,19.81,19.85,13.2564241753882,25200,0.0,1.0
2004-09-20,20.5,20.56,20.31,20.4,13.6237306386861,30400,0.0,1.0
2004-09-17,20.73,20.73,20.48,20.57,13.7372617273418,27000,0.0,1.0
2004-09-16,20.85,21.07,20.7,20.73,13.8441145166648,16100,0.0,1.0
2004-09-15,20.78,21.04,20.6,20.93,13.9776805033186,14200,0.0,1.0
2004-09-14,20.7,20.8,20.5,20.69,13.8174013193341,10900,0.0,1.0
2004-09-13,21.15,21.25,20.71,20.76,13.8641494146629,20800,0.0,1.0
2004-09-10,21.5,21.5,21.05,21.25,14.1913860819647,14400,0.0,1.0
2004-09-09,20.89,21.52,20.83,21.51,14.3650218646146,30000,0.0,1.0
2004-09-08,20.93,21.29,20.9,20.91,13.9643239046532,12900,0.0,1.0
2004-09-07,20.68,20.93,20.47,20.93,13.9776805033186,15700,0.0,1.0
2004-09-03,20.89,21.0,20.75,20.88,13.9442890066552,16400,0.0,1.0
2004-09-02,20.3,20.79,20.3,20.74,13.8507928159975,23800,0.0,1.0
2004-09-01,20.6,20.85,20.42,20.66,13.797366421336,17700,0.0,1.0
2004-08-31,20.67,20.75,20.47,20.69,13.8174013193341,12400,0.0,1.0
2004-08-30,20.8,20.82,20.56,20.65,13.7906881220033,23800,0.0,1.0
2004-08-27,20.6,20.87,20.6,20.8,13.8908626119936,21700,0.0,1.0
2004-08-26,20.32,20.7,20.32,20.59,13.7506183260072,21200,0.0,1.0
2004-08-25,19.94,20.54,19.94,20.5,13.690513632013,17300,0.0,1.0
2004-08-24,19.85,20.38,19.85,19.94,13.3165288693824,16900,0.0,1.0
2004-08-23,20.1,20.18,19.82,19.98,13.3432420667131,17900,0.0,1.0
2004-08-20,20.33,20.77,20.17,20.18,13.4768080533669,41600,0.0,1.0
2004-08-19,19.75,20.44,19.75,20.43,13.6437655366841,21100,0.0,1.0
2004-08-18,20.1,20.1,19.55,19.82,13.2363892773901,24600,0.0,1.0
2004-08-17,20.1,20.23,20.0,20.2,13.4901646520323,11500,0.0,1.0
2004-08-16,19.68,20.45,19.65,20.25,13.5235561486957,21200,0.0,1.0
2004-08-13,19.73,19.85,19.55,19.69,13.1495713860651,9900,0.0,1.0
2004-08-12,20.15,20.15,19.63,19.63,13.109501590069,21000,0.0,1.0
2004-08-11,20.0,20.34,19.96,20.23,13.5101995500304,22100,0.0,1.0
2004-08-10,19.25,20.44,19.25,20.18,13.4768080533669,30500,0.0,1.0
2004-08-09,19.6,19.69,19.18,19.18,12.808978120098,15300,0.0,1.0
2004-08-06,19.61,20.0,19.44,19.44,12.9826139027479,35800,0.0,1.0
2004-08-05,19.9,19.99,19.6,19.61,13.0961449914036,19300,0.0,1.0
2004-08-04,19.5,19.95,19.07,19.8,13.2230326787247,28700,0.0,1.0
2004-08-03,20.59,20.59,19.61,19.61,13.0961449914036,26500,0.0,1.0
2004-08-02,19.63,20.7,19.55,20.69,13.8174013193341,26900,0.0,1.0
2004-07-30,21.0,21.0,19.8,19.81,13.2297109780574,59600,0.0,1.0
2004-07-29,19.4,20.46,19.26,20.16,13.4634514547015,46700,0.0,1.0
2004-07-28,19.44,19.65,19.24,19.34,12.915830909421,27200,0.0,1.0
2004-07-27,18.45,19.29,18.36,19.24,12.8490479160941,32200,0.0,1.0
2004-07-26,19.15,19.25,18.34,18.55,12.3882452621386,38600,0.0,1.0
2004-07-23,19.5,19.8,19.1,19.45,12.9892922020806,27500,0.0,1.0
2004-07-22,20.1,20.13,19.54,19.63,13.109501590069,25700,0.0,1.0
2004-07-21,21.04,21.04,20.3,20.3,13.5569476453592,26300,0.0,1.0
2004-07-20,20.5,21.08,20.41,21.0,14.0244285986474,21600,0.0,1.0
2004-07-19,20.75,20.77,20.35,20.6,13.7572966253399,46100,0.0,1.0
2004-07-16,20.6,21.32,20.52,20.87,13.9376107073225,44900,0.0,1.0
2004-07-15,20.1,20.89,20.02,20.47,13.6704787340149,43500,0.0,1.0
2004-07-14,20.15,20.5,19.93,20.2,13.4901646520323,24800,0.0,1.0
2004-07-13,20.11,20.55,20.0,20.4,13.6237306386861,18600,0.0,1.0
2004-07-12,20.07,20.25,19.73,20.21,13.496842951365,47200,0.0,1.0
2004-07-09,20.25,20.34,19.95,20.18,13.4768080533669,37000,0.0,1.0
2004-07-08,20.7,20.85,20.25,20.35,13.5903391420226,45400,0.0,1.0
2004-07-07,20.2,21.37,19.95,20.87,13.9376107073225,56100,0.0,1.0
2004-07-06,20.8,20.83,20.3,20.45,13.6571221353495,42000,0.0,1.0
2004-07-02,21.14,21.14,20.5,20.85,13.9242541086571,32600,0.0,1.0
2004-07-01,21.44,21.55,20.91,21.2,14.1579945853012,55500,0.0,1.0
2004-06-30,21.15,21.9,21.15,21.47,14.3383086672838,26300,0.0,1.0
2004-06-29,20.52,21.79,20.52,21.27,14.20474268063,93300,0.0,1.0
2004-06-28,20.95,21.0,20.43,20.75,13.8574711153302,54200,0.0,1.0
2004-06-25,18.62,20.75,18.62,20.73,13.8441145166648,117000,0.0,1.0
2004-06-24,19.98,21.0,18.1,18.35,12.2546792754848,113900,0.0,1.0
2004-06-23,20.75,20.85,20.12,20.14,13.4500948560362,69500,0.0,1.0
2004-06-22,21.2,21.2,20.56,20.93,13.9776805033186,79600,0.0,1.0
2004-06-21,20.42,21.05,20.42,21.0,14.0244285986474,25100,0.0,1.0
2004-06-18,19.46,20.65,19.46,20.42,13.6370872373515,57600,0.0,1.0
2004-06-17,19.78,19.78,19.3,19.46,12.9959705014133,53200,0.0,1.0
2004-06-16,19.5,19.85,19.06,19.78,13.2096760800593,40300,0.0,1.0
2004-06-15,19.52,19.84,19.3,19.35,12.9225092087537,52900,0.0,1.0
2004-06-14,19.95,20.05,18.85,19.35,12.9225092087537,78400,0.0,1.0
2004-06-10,20.2,20.29,19.9,20.06,13.3966684613746,53700,0.0,1.0
2004-06-09,20.55,20.65,20.07,20.32,13.5703042440246,20700,0.0,1.0
2004-06-08,20.15,20.42,20.01,20.42,13.6370872373515,16900,0.0,1.0
2004-06-07,19.9,20.53,19.75,20.29,13.5502693460265,51900,0.0,1.0
2004-06-04,19.95,20.29,19.65,20.0,13.3565986653785,17500,0.0,1.0
2004-06-03,20.6,20.6,19.65,19.83,13.2430675767228,38300,0.0,1.0
2004-06-02,21.18,21.18,20.15,20.45,13.6571221353495,48000,0.0,1.0
2004-06-01,19.97,21.26,19.45,21.21,14.1646728846339,65900,0.0,1.0
2004-05-28,20.84,20.84,19.92,20.07,13.4033467607073,39700,0.0,1.0
2004-05-27,20.45,20.95,19.75,20.84,13.9175758093244,69200,0.0,1.0
2004-05-26,20.95,20.96,20.1,20.41,13.6304089380188,40300,0.0,1.0
2004-05-25,19.25,21.03,19.16,20.93,13.9776805033186,58400,0.0,1.0
2004-05-24,19.12,19.38,19.0,19.16,12.7956215214326,27700,0.0,1.0
2004-05-21,19.1,19.23,18.67,19.22,12.8356913174287,22200,0.0,1.0
2004-05-20,19.05,19.13,18.5,19.11,12.7622300247692,20800,0.0,1.0
2004-05-19,18.93,19.49,18.83,18.94,12.6486989361134,36500,0.0,1.0
2004-05-18,18.5,18.9,18.37,18.73,12.508454650127,32200,0.0,1.0
2004-05-17,19.3,19.3,18.4,18.4,12.2880707721482,57100,0.0,1.0
2004-05-14,19.45,19.45,18.94,19.1,12.7555517254365,37300,0.0,1.0
2004-05-13,19.07,19.75,19.05,19.6,13.0894666920709,35300,0.0,1.0
2004-05-12,18.95,19.2,18.4,19.17,12.8022998207653,28900,0.0,1.0
2004-05-11,18.41,19.22,18.21,19.14,12.7822649227672,26500,0.0,1.0
2004-05-10,19.0,19.1,18.15,18.26,12.1945745814906,34000,0.0,1.0
2004-05-07,19.1,19.43,18.95,19.16,12.7956215214326,49700,0.0,1.0
2004-05-06,19.05,19.5,18.8,19.21,12.8290130180961,51600,0.0,1.0
2004-05-05,18.95,19.33,18.9,19.28,12.8757611134249,41200,0.0,1.0
2004-05-04,18.55,19.13,18.25,18.84,12.5819159427866,35000,0.0,1.0
2004-05-03,18.52,18.92,18.1,18.48,12.3414971668097,44700,0.0,1.0
2004-04-30,17.95,19.22,17.95,18.62,12.4349933574674,73900,0.0,1.0
2004-04-29,18.05,18.3,17.35,17.35,11.5868493422159,45100,0.0,1.0
2004-04-28,18.5,18.5,17.9,17.98,12.0075822001753,33400,0.0,1.0
2004-04-27,18.37,18.7,18.25,18.7,12.4884197521289,16300,0.0,1.0
2004-04-26,18.7,18.85,18.35,18.37,12.2680358741502,10500,0.0,1.0
2004-04-23,19.35,19.4,18.59,18.77,12.5351678474577,18900,0.0,1.0
2004-04-22,18.81,19.25,18.81,19.18,12.808978120098,56600,0.0,1.0
2004-04-21,18.48,18.96,18.09,18.81,12.5618810447885,19600,0.0,1.0
2004-04-20,18.95,19.17,18.27,18.28,12.207931180156,19600,0.0,1.0
2004-04-19,18.65,18.87,18.19,18.8,12.5552027454558,25900,0.0,1.0
2004-04-16,19.12,19.22,18.55,18.87,12.6019508407846,38400,0.0,1.0
2004-04-15,18.73,19.1,18.4,19.02,12.702125330775,18500,0.0,1.0
2004-04-14,18.82,19.15,18.4,18.67,12.4683848541308,22600,0.0,1.0
2004-04-13,20.0,20.0,18.71,18.82,12.5685593441212,28000,0.0,1.0
2004-04-12,19.35,19.95,19.35,19.9,13.2898156720516,12500,0.0,1.0
2004-04-08,19.8,20.07,19.35,19.35,12.9225092087537,27100,0.0,1.0
2004-04-07,19.5,19.74,19.26,19.62,13.1028232907363,20600,0.0,1.0
2004-04-06,20.0,20.0,19.63,19.67,13.1362147873998,21700,0.0,1.0
2004-04-05,19.95,20.1,19.86,20.07,13.4033467607073,18200,0.0,1.0
2004-04-02,19.45,20.1,19.43,20.1,13.4233816587054,35100,0.0,1.0
2004-04-01,19.95,20.1,19.2,19.24,12.8490479160941,57000,0.0,1.0
2004-03-31,19.15,19.82,19.0,19.81,13.2297109780574,47700,0.0,1.0
2004-03-30,19.5,19.59,19.11,19.27,12.8690828140922,25900,0.0,1.0
2004-03-29,18.85,19.57,18.83,19.57,13.0694317940729,44900,0.0,1.0
2004-03-26,18.5,18.95,18.31,18.78,12.5418461467904,56200,0.0,1.0
2004-03-25,17.4,18.6,17.4,18.35,12.2546792754848,38400,0.0,1.0
2004-03-24,17.75,18.18,17.37,17.42,11.6335974375447,57200,0.0,1.0
2004-03-23,18.41,18.41,17.75,17.9,11.9541558055138,39800,0.0,1.0
2004-03-22,18.5,18.68,18.2,18.41,12.2947490714809,60800,0.0,1.0
2004-03-19,18.4,19.04,18.19,18.73,12.508454650127,56100,0.0,1.0
2004-03-18,18.65,18.66,17.98,18.2,12.1545047854944,25000,0.0,1.0
2004-03-17,18.53,18.69,18.19,18.64,12.4483499561328,36000,0.0,1.0
2004-03-16,18.0,18.59,17.4,18.5,12.3548537654751,43800,0.0,1.0
2004-03-15,18.82,18.99,17.6,17.8,11.8873728121869,57600,0.0,1.0
2004-03-12,18.3,19.03,18.1,19.03,12.7088036301076,45300,0.0,1.0
2004-03-11,18.0,18.42,17.4,18.1,12.0877217921675,68100,0.0,1.0
2004-03-10,18.5,18.68,18.02,18.04,12.0476519961714,64800,0.0,1.0
2004-03-09,19.15,19.16,18.22,18.6,12.421636758802,57700,0.0,1.0
2004-03-08,19.85,19.85,18.86,19.25,12.8557262154268,64600,0.0,1.0
2004-03-05,20.15,20.15,19.25,19.71,13.1629279847305,56900,0.0,1.0
2004-03-04,19.78,20.38,19.7,20.38,13.6103740400207,37200,0.0,1.0
2004-03-03,18.84,19.81,18.65,19.65,13.1228581887344,56700,0.0,1.0
2004-03-02,19.95,19.95,18.51,18.74,12.5151329494597,157600,0.0,1.0
2004-03-01,20.22,20.4,19.85,20.1,13.4233816587054,51300,0.0,1.0
2004-02-27,20.49,20.85,19.55,20.38,13.6103740400207,53900,0.0,1.0
2004-02-26,20.29,20.63,20.0,20.56,13.7305834280091,24500,0.0,1.0
2004-02-25,19.9,20.29,19.75,20.29,13.5502693460265,18500,0.0,1.0
2004-02-24,19.9,20.35,19.8,20.09,13.4167033593727,30900,0.0,1.0
2004-02-23,19.8,20.0,19.26,19.75,13.1896411820613,38800,0.0,1.0
2004-02-20,19.9,20.0,19.1,20.0,13.3565986653785,49100,0.0,1.0
2004-02-19,21.65,21.82,19.55,19.84,13.2497458760555,43900,0.0,1.0
2004-02-18,21.6,21.74,21.25,21.58,14.4117699599434,41000,0.0,1.0
2004-02-17,20.58,21.53,20.58,21.46,14.3316303679511,46700,0.0,1.0
2004-02-13,21.1,21.6,20.5,20.5,13.690513632013,76300,0.0,1.0
2004-02-12,20.75,21.57,20.75,21.15,14.1246030886378,91800,0.0,1.0
2004-02-11,19.95,21.12,19.91,20.83,13.9108975099917,110600,0.0,1.0
2004-02-10,19.5,19.8,19.33,19.77,13.2029977807267,50100,0.0,1.0
2004-02-09,19.7,19.7,18.74,19.25,12.8557262154268,71500,0.0,1.0
2004-02-06,20.0,20.25,18.81,19.47,13.002648800746,110900,0.0,1.0
2004-02-05,18.55,19.91,18.41,19.79,13.216354379392,128800,0.0,1.0
2004-02-04,19.15,19.15,17.86,18.75,12.5218112487923,254700,0.0,1.0
2004-02-03,23.89,23.9,19.3,19.94,13.3165288693824,232800,0.0,1.0
2004-02-02,24.02,24.15,23.5,23.9,15.9611354051273,54100,0.0,1.0
2004-01-30,24.25,24.4,24.02,24.15,16.1280928884445,61300,0.0,1.0
2004-01-29,24.75,24.75,24.12,24.35,16.2616588750983,76800,0.0,1.0
2004-01-28,24.9,24.99,24.6,24.85,16.5955738417328,53200,0.0,1.0
2004-01-27,24.9,25.0,24.7,24.9,16.6289653383962,41000,0.0,1.0
2004-01-26,25.05,25.16,25.05,25.1,16.76253132505,56400,0.0,1.0
2004-01-23,25.17,25.17,24.86,24.9,16.6289653383962,36600,0.0,1.0
2004-01-22,25.53,25.57,25.07,25.17,16.8092794203789,102700,0.0,1.0
2004-01-21,24.5,25.55,24.45,25.33,16.9161322097019,160200,0.0,1.0
2004-01-20,24.34,24.5,24.22,24.5,16.3618333650887,90500,0.0,1.0
2004-01-16,24.2,24.39,24.1,24.34,16.2549805757656,49300,0.0,1.0
2004-01-15,24.1,24.59,23.94,24.21,16.1681626844407,58800,0.0,1.0
2004-01-14,23.55,24.72,23.55,24.12,16.1080579904465,85100,0.0,1.0
2004-01-13,22.94,23.79,22.91,23.59,15.7541081258139,96700,0.0,1.0
2004-01-12,22.61,22.95,22.51,22.87,15.2732705738603,68600,0.0,1.0
2004-01-09,22.55,22.7,22.45,22.63,15.1129913898758,66500,0.0,1.0
2004-01-08,21.98,22.55,21.98,22.55,15.0595649952143,92400,0.0,1.0
2004-01-07,21.61,21.85,21.56,21.85,14.592084041926,66800,0.0,1.0
2004-01-06,22.2,22.39,21.25,21.55,14.3917350619453,81900,0.0,1.0
2004-01-05,21.99,22.7,21.96,22.12,14.7723981239086,68900,0.0,1.0
2004-01-02,21.85,22.2,21.81,21.99,14.6855802325837,37900,0.0,1.0
2003-12-31,22.27,22.3,21.8,21.87,14.6054406405914,39000,0.0,1.0
2003-12-30,22.01,22.29,21.81,22.19,14.8191462192375,64800,0.0,1.0
2003-12-29,21.73,22.0,21.71,22.0,14.6922585319164,63900,0.0,1.0
2003-12-26,21.8,21.85,21.68,21.72,14.5052661506011,5400,0.0,1.0
2003-12-24,21.85,21.85,21.76,21.77,14.5386576472645,6900,0.0,1.0
2003-12-23,21.69,21.86,21.65,21.85,14.592084041926,48400,0.0,1.0
2003-12-22,21.4,21.65,21.39,21.65,14.4585180552722,76200,0.0,1.0
2003-12-19,21.36,21.4,21.12,21.4,14.291560571955,35700,0.0,1.0
2003-12-18,21.25,21.42,21.23,21.36,14.2648473746242,59400,0.0,1.0
2003-12-17,21.29,21.5,21.21,21.35,14.2581690752916,52600,0.0,1.0
2003-12-16,21.35,21.38,21.0,21.34,14.2514907759589,121000,0.0,1.0
2003-12-15,21.35,21.65,21.34,21.4,14.291560571955,104400,0.0,1.0
2003-12-12,20.95,21.33,20.9,21.28,14.2114209799627,110400,0.0,1.0
2003-12-11,21.05,21.2,20.89,20.95,13.991037101984,43500,0.0,1.0
2003-12-10,21.18,21.2,20.56,21.0,14.0244285986474,60400,0.0,1.0
2003-12-09,21.2,21.24,20.9,21.21,14.1646728846339,63900,0.0,1.0
2003-12-08,20.71,21.2,20.65,21.2,14.1579945853012,49800,0.0,1.0
2003-12-05,20.86,21.05,20.57,20.66,13.797366421336,20700,0.0,1.0
2003-12-04,20.75,21.15,20.52,21.06,14.0644983946436,52900,0.0,1.0
2003-12-03,21.29,21.4,20.71,20.85,13.9242541086571,61000,0.0,1.0
2003-12-02,21.15,21.49,21.02,21.06,14.0644983946436,48200,0.0,1.0
2003-12-01,20.7,21.18,20.66,21.05,14.0578200953109,70100,0.0,1.0
2003-11-28,20.1,20.43,20.1,20.4,13.6237306386861,14900,0.0,1.0
2003-11-26,19.99,20.35,19.8,20.11,13.4300599580381,54500,0.0,1.0
2003-11-25,19.23,20.0,19.23,19.99,13.3499203660458,66800,0.0,1.0
2003-11-24,18.8,19.33,18.8,19.33,12.9091526100883,45100,0.0,1.0
2003-11-21,18.4,18.8,18.38,18.67,12.4683848541308,33300,0.0,1.0
2003-11-20,18.69,18.89,18.53,18.53,12.3748886634732,35200,0.0,1.0
2003-11-19,18.4,18.85,18.4,18.81,12.5618810447885,45900,0.0,1.0
2003-11-18,18.27,19.01,18.27,18.41,12.2947490714809,49700,0.0,1.0
2003-11-17,18.76,18.76,18.07,18.2,12.1545047854944,79400,0.0,1.0
2003-11-14,19.05,19.39,18.75,18.88,12.6086291401173,51000,0.0,1.0
2003-11-13,19.2,19.75,18.5,18.92,12.6353423374481,60300,0.0,1.0
2003-11-12,18.26,19.19,18.2,19.19,12.8156564194307,58500,0.0,1.0
2003-11-11,19.17,19.4,18.0,18.26,12.1945745814906,52000,0.0,1.0
2003-11-10,19.02,19.39,18.83,19.17,12.8022998207653,90900,0.0,1.0
2003-11-07,19.21,19.5,17.85,18.75,12.5218112487923,80400,0.0,1.0
2003-11-06,18.49,19.5,18.3,19.12,12.7689083241019,86800,0.0,1.0
2003-11-05,17.53,18.4,17.47,18.34,12.2480009761521,66500,0.0,1.0
2003-11-04,17.41,17.54,17.0,17.45,11.6536323355427,75800,0.0,1.0
2003-11-03,16.25,17.5,16.25,17.42,11.6335974375447,68600,0.0,1.0
2003-10-31,15.31,16.75,15.31,16.1,10.7520619256297,87700,0.0,1.0
2003-10-30,13.71,15.38,13.71,15.26,10.1910847816838,75400,0.0,1.0
2003-10-29,13.8,13.95,13.77,13.85,9.24944457577461,29100,0.0,1.0
2003-10-28,13.25,13.82,13.22,13.82,9.22940967777655,18000,0.0,1.0
2003-10-27,12.93,13.31,12.9,13.31,8.8888164118094,10100,0.0,1.0
2003-10-24,13.11,13.11,12.79,12.88,8.60164954050376,28400,0.0,1.0
2003-10-23,13.18,13.51,13.16,13.21,8.8220334184825,18100,0.0,1.0
2003-10-22,13.55,13.62,13.23,13.23,8.83539001714788,29600,0.0,1.0
2003-10-21,13.55,13.7,13.54,13.62,9.09584369112276,13400,0.0,1.0
2003-10-20,13.64,13.74,13.6,13.64,9.10920028978814,16500,0.0,1.0
2003-10-17,13.75,13.8,13.66,13.66,9.12255688845352,23600,0.0,1.0
2003-10-16,13.6,13.72,13.55,13.72,9.16262668444965,8400,0.0,1.0
2003-10-15,13.35,13.66,13.26,13.62,9.09584369112276,60000,0.0,1.0
2003-10-14,13.4,13.45,13.26,13.32,8.89549471114209,20400,0.0,1.0
2003-10-13,13.0,13.4,13.0,13.32,8.89549471114209,12100,0.0,1.0
2003-10-10,13.1,13.12,12.95,13.0,8.68178913249603,20300,0.0,1.0
2003-10-09,13.03,13.5,13.03,13.08,8.73521552715754,13600,0.0,1.0
2003-10-08,13.09,13.14,13.0,13.06,8.72185892849216,11800,0.0,1.0
2003-10-07,13.2,13.23,13.1,13.12,8.7619287244883,24700,0.0,1.0
2003-10-06,13.4,13.6,13.2,13.22,8.82871171781519,16700,0.0,1.0
2003-10-03,13.48,13.53,13.3,13.35,8.91552960914015,20200,0.0,1.0
2003-10-02,13.05,13.39,13.03,13.35,8.91552960914015,24200,0.0,1.0
2003-10-01,12.6,13.12,12.6,13.12,8.7619287244883,22000,0.0,1.0
2003-09-30,12.99,13.0,12.55,12.58,8.40130056052308,21800,0.0,1.0
2003-09-29,12.65,12.99,12.62,12.99,8.67511083316334,23600,0.0,1.0
2003-09-26,12.85,12.92,12.6,12.6,8.41465715918846,14900,0.0,1.0
2003-09-25,12.57,13.1,12.57,12.9,8.61500613916914,43500,0.0,1.0
