,HSKA_Open,HSKA_High,HSKA_Low,HSKA_Close,HSKA_Adj Close,HSKA_Volume,HSKA_Dividend Amount,HSKA_Split Coefficient
2002-09-04,0.401,0.419,0.381,0.419,4.07090950710638,1000,0.0,1.0
2002-09-03,0.4,0.429,0.37,0.425,4.12920415398619,6000,0.0,1.0
2002-08-30,0.371,0.449,0.37,0.449,4.36238274150541,3000,0.0,1.0
2002-08-29,0.44,0.44,0.42,0.42,4.08062528158635,5000,0.0,1.0
2002-08-28,0.4,0.48,0.37,0.46,4.46925626078505,32000,0.0,1.0
2002-08-27,0.42,0.46,0.415,0.46,4.46925626078505,18000,0.0,1.0
2002-08-26,0.391,0.43,0.391,0.43,4.17778302638603,4000,0.0,1.0
2002-08-23,0.4,0.479,0.395,0.42,4.08062528158635,17000,0.0,1.0
2002-08-22,0.4,0.4,0.36,0.37,3.59483655758798,29000,0.0,1.0
2002-08-21,0.39,0.48,0.385,0.4,3.886309791987,31000,0.0,1.0
2002-08-20,0.42,0.42,0.389,0.389,3.77943627270736,1000,0.0,1.0
2002-08-19,0.4,0.48,0.395,0.42,4.08062528158635,33000,0.0,1.0
2002-08-16,0.44,0.44,0.391,0.4,3.886309791987,23000,0.0,1.0
2002-08-15,0.501,0.51,0.41,0.44,4.2749407711857,22000,0.0,1.0
2002-08-14,0.469,0.469,0.41,0.415,4.03204640918651,11000,0.0,1.0
2002-08-13,0.45,0.45,0.43,0.43,4.17778302638603,63000,0.0,1.0
2002-08-12,0.51,0.55,0.48,0.5,4.85788723998375,9000,0.0,1.0
2002-08-09,0.5,0.54,0.48,0.519,5.04248695510314,10000,0.0,1.0
2002-08-08,0.49,0.51,0.47,0.499,4.84817146550378,3000,0.0,1.0
2002-08-07,0.53,0.549,0.45,0.475,4.61499287798456,15000,0.0,1.0
2002-08-06,0.56,0.56,0.45,0.559,5.43111793430184,24000,0.0,1.0
2002-08-05,0.41,0.63,0.36,0.5655,5.49427046842162,140000,0.0,1.0
2002-08-02,0.43,0.47,0.3,0.35,3.40052106798863,80000,0.0,1.0
2002-08-01,0.38,0.45,0.375,0.42,4.08062528158635,101000,0.0,1.0
2002-07-31,0.4,0.4,0.27,0.38,3.69199430238765,296000,0.0,1.0
2002-07-30,0.361,0.5,0.361,0.38,3.69199430238765,9000,0.0,1.0
2002-07-29,0.4,0.4,0.37,0.37,3.59483655758798,27000,0.0,1.0
2002-07-26,0.49,0.52,0.39,0.46,4.46925626078505,38000,0.0,1.0
2002-07-25,0.5,0.55,0.5,0.55,5.34367596398213,1000,0.0,1.0
2002-07-24,0.4,0.41,0.391,0.391,3.79886782166729,22000,0.0,1.0
2002-07-23,0.401,0.401,0.401,0.401,3.89602556646697,200,0.0,1.0
2002-07-22,0.41,0.43,0.41,0.43,4.17778302638603,17000,0.0,1.0
2002-07-19,0.45,0.45,0.42,0.42,4.08062528158635,1000,0.0,1.0
2002-07-18,0.45,0.49,0.43,0.45,4.37209851598538,6000,0.0,1.0
2002-07-17,0.381,0.51,0.38,0.38,3.69199430238765,10000,0.0,1.0
2002-07-16,0.4,0.4,0.38,0.4,3.886309791987,1000,0.0,1.0
2002-07-15,0.425,0.45,0.401,0.41,3.98346753678668,13000,0.0,1.0
2002-07-12,0.44,0.5,0.42,0.42,4.08062528158635,11000,0.0,1.0
2002-07-11,0.389,0.42,0.389,0.42,4.08062528158635,7000,0.0,1.0
2002-07-10,0.42,0.43,0.381,0.389,3.77943627270736,25000,0.0,1.0
2002-07-09,0.44,0.451,0.43,0.451,4.38181429046534,3000,0.0,1.0
2002-07-08,0.44,0.47,0.431,0.47,4.56641400558473,8000,0.0,1.0
2002-07-05,0.47,0.47,0.445,0.449,4.36238274150541,3000,0.0,1.0
2002-07-03,0.47,0.47,0.36,0.43,4.17778302638603,10000,0.0,1.0
2002-07-02,0.489,0.489,0.46,0.46,4.46925626078505,4000,0.0,1.0
2002-07-01,0.56,0.59,0.35,0.45,4.37209851598538,22000,0.0,1.0
2002-06-28,0.475,0.53,0.45,0.4904,4.76461580497606,7000,0.0,1.0
2002-06-27,0.439,0.7,0.351,0.6,5.8294646879805,26000,0.0,1.0
2002-06-26,0.39,0.44,0.34,0.42,4.08062528158635,58000,0.0,1.0
2002-06-25,0.4,0.46,0.28,0.34,3.30336332318895,102000,0.0,1.0
2002-06-24,0.72,0.72,0.32,0.64,6.2180956671792,62000,0.0,1.0
2002-06-21,0.5,0.5,0.39,0.399,3.87659401750703,26000,0.0,1.0
2002-06-20,0.53,0.56,0.27,0.56,5.4408337087818,56000,0.0,1.0
2002-06-19,0.659,0.659,0.47,0.5,4.85788723998375,68000,0.0,1.0
2002-06-18,0.629,0.63,0.629,0.63,6.12093792237953,3000,0.0,1.0
2002-06-17,0.68,0.68,0.68,0.68,6.6067266463779,0,0.0,1.0
2002-06-14,0.65,0.689,0.6,0.689,6.69416861669761,16000,0.0,1.0
2002-06-13,0.65,0.65,0.65,0.65,6.31525341197888,3000,0.0,1.0
2002-06-12,0.6,0.76,0.6,0.631,6.1306536968595,1000,0.0,1.0
2002-06-11,0.79,0.79,0.79,0.79,7.67546183917433,0,0.0,1.0
2002-06-10,0.75,0.79,0.75,0.79,7.67546183917433,600,0.0,1.0
2002-06-07,0.74,0.81,0.6,0.679,6.59701087189794,13000,0.0,1.0
2002-06-06,0.6,0.73,0.55,0.64,6.2180956671792,12000,0.0,1.0
2002-06-05,0.68,0.68,0.68,0.68,6.6067266463779,0,0.0,1.0
2002-06-04,0.69,0.69,0.63,0.689,6.69416861669761,5000,0.0,1.0
2002-06-03,0.725,0.739,0.725,0.739,7.17995734069599,7000,0.0,1.0
2002-05-31,0.74,0.74,0.62,0.699,6.79132636149729,14000,0.0,1.0
2002-05-30,0.675,0.74,0.675,0.74,7.18967311517595,14000,0.0,1.0
2002-05-29,0.69,0.74,0.68,0.68,6.6067266463779,10000,0.0,1.0
2002-05-28,0.65,0.75,0.62,0.7,6.80104213597725,12000,0.0,1.0
2002-05-24,0.68,0.68,0.65,0.679,6.59701087189794,10000,0.0,1.0
2002-05-23,0.69,0.69,0.69,0.69,6.70388439117758,1000,0.0,1.0
2002-05-22,0.69,0.69,0.69,0.69,6.70388439117758,500,0.0,1.0
2002-05-21,0.691,0.6926,0.69,0.691,6.71360016565755,2000,0.0,1.0
2002-05-20,0.7,0.7,0.7,0.7,6.80104213597725,500,0.0,1.0
2002-05-17,0.7,0.71,0.69,0.71,6.89819988077693,7000,0.0,1.0
2002-05-16,0.7,0.7,0.695,0.695,6.75246326357742,3000,0.0,1.0
2002-05-15,0.69,0.729,0.69,0.69,6.70388439117758,23000,0.0,1.0
2002-05-14,0.75,0.75,0.72,0.72,6.9953576255766,14000,0.0,1.0
2002-05-13,0.75,0.76,0.749,0.749,7.27711508549566,17000,0.0,1.0
2002-05-10,0.75,0.78,0.72,0.721,7.00507340005657,14000,0.0,1.0
2002-05-09,0.711,0.711,0.711,0.711,6.9079156552569,200,0.0,1.0
2002-05-08,0.665,0.85,0.665,0.71,6.89819988077693,25000,0.0,1.0
2002-05-07,0.77,0.78,0.68,0.78,7.57830409437465,20000,0.0,1.0
2002-05-06,0.775,0.79,0.7,0.7,6.80104213597725,17000,0.0,1.0
2002-05-03,0.82,0.97,0.779,0.779,7.56858831989469,18000,0.0,1.0
2002-05-02,0.679,0.8,0.67,0.79,7.67546183917433,51000,0.0,1.0
2002-05-01,0.61,0.639,0.58,0.6,5.8294646879805,22000,0.0,1.0
2002-04-30,0.839,0.839,0.58,0.649,6.30553763749891,38000,0.0,1.0
2002-04-29,0.76,0.8,0.685,0.7,6.80104213597725,102000,0.0,1.0
2002-04-26,0.809,0.83,0.73,0.76,7.3839886047753,27000,0.0,1.0
2002-04-25,0.88,0.9,0.84,0.841,8.17096633765267,12000,0.0,1.0
2002-04-24,0.89,0.89,0.88,0.881,8.55959731685137,6000,0.0,1.0
2002-04-23,0.94,0.94,0.84,0.87,8.45272379757173,4000,0.0,1.0
2002-04-22,0.89,0.9,0.841,0.841,8.17096633765267,7000,0.0,1.0
2002-04-19,0.901,0.901,0.89,0.899,8.73448125749079,3000,0.0,1.0
2002-04-18,0.93,0.93,0.9,0.9,8.74419703197075,2000,0.0,1.0
2002-04-17,0.915,0.939,0.915,0.939,9.12311223668949,1000,0.0,1.0
2002-04-16,0.93,0.981,0.93,0.98,9.52145899036815,4000,0.0,1.0
2002-04-15,0.99,0.99,0.95,0.95,9.22998575596913,6000,0.0,1.0
2002-04-12,1.0,1.0,0.99,0.99,9.61861673516783,3000,0.0,1.0
2002-04-11,0.95,1.01,0.95,0.95,9.22998575596913,1000,0.0,1.0
2002-04-10,0.96,1.089,0.96,1.01,9.81293222476718,2000,0.0,1.0
2002-04-09,0.93,1.11,0.891,1.0,9.71577447996751,27000,0.0,1.0
2002-04-08,1.01,1.01,0.9,0.901,8.75391280645072,10000,0.0,1.0
2002-04-05,0.93,1.02,0.78,0.999,9.70605870548754,54000,0.0,1.0
2002-04-04,1.09,1.09,0.9,0.929,9.02595449188981,31000,0.0,1.0
2002-04-03,1.14,1.14,1.06,1.081,10.5027522128449,24000,0.0,1.0
2002-04-02,1.07,1.15,1.07,1.15,11.1731406519626,3000,0.0,1.0
2002-04-01,1.1,1.1,1.07,1.07,10.3958786935652,13000,0.0,1.0
2002-03-28,1.07,1.079,1.07,1.079,10.4833206638849,5000,0.0,1.0
2002-03-27,1.1,1.1,1.07,1.07,10.3958786935652,5000,0.0,1.0
2002-03-26,1.06,1.1,1.06,1.1,10.6873519279643,5000,0.0,1.0
2002-03-25,1.1,1.1,1.06,1.07,10.3958786935652,26000,0.0,1.0
2002-03-22,1.1,1.11,1.1,1.1,10.6873519279643,13000,0.0,1.0
2002-03-21,1.13,1.13,1.12,1.13,10.9788251623633,5000,0.0,1.0
2002-03-20,1.12,1.129,1.12,1.12,10.8816674175636,2000,0.0,1.0
2002-03-19,1.12,1.18,1.12,1.12,10.8816674175636,17000,0.0,1.0
2002-03-18,1.12,1.121,1.12,1.121,10.8913831920436,3000,0.0,1.0
2002-03-15,1.11,1.15,1.109,1.12,10.8816674175636,16000,0.0,1.0
2002-03-14,1.14,1.14,1.11,1.11,10.7845096727639,600,0.0,1.0
2002-03-13,1.11,1.15,1.11,1.15,11.1731406519626,14000,0.0,1.0
2002-03-12,1.15,1.16,1.1,1.1,10.6873519279643,12000,0.0,1.0
2002-03-11,1.14,1.18,1.14,1.15,11.1731406519626,12000,0.0,1.0
2002-03-08,1.18,1.18,1.18,1.18,11.4646138863617,1000,0.0,1.0
2002-03-07,1.2,1.2,1.1,1.18,11.4646138863617,18000,0.0,1.0
2002-03-06,1.11,1.16,1.1,1.16,11.2702983967623,5000,0.0,1.0
2002-03-05,1.17,1.17,1.16,1.16,11.2702983967623,2000,0.0,1.0
2002-03-04,1.16,1.169,1.16,1.16,11.2702983967623,2000,0.0,1.0
2002-03-01,1.16,1.16,1.16,1.16,11.2702983967623,3000,0.0,1.0
2002-02-28,1.23,1.23,1.16,1.23,11.95040261036,12000,0.0,1.0
2002-02-27,1.139,1.2,1.139,1.16,11.2702983967623,25000,0.0,1.0
2002-02-26,1.099,1.11,1.06,1.11,10.7845096727639,11000,0.0,1.0
2002-02-25,1.11,1.11,1.1,1.1,10.6873519279643,1000,0.0,1.0
2002-02-22,1.073,1.073,1.073,1.073,10.4250260170051,100,0.0,1.0
2002-02-21,1.14,1.14,1.071,1.071,10.4055944680452,6000,0.0,1.0
2002-02-20,1.15,1.15,1.1,1.149,11.1634248774827,5000,0.0,1.0
2002-02-19,1.24,1.24,1.06,1.101,10.6970677024442,7000,0.0,1.0
2002-02-15,1.1,1.2,1.06,1.179,11.4548981118817,8000,0.0,1.0
2002-02-14,1.163,1.2,1.06,1.109,10.774793898284,3000,0.0,1.0
2002-02-13,1.19,1.2,1.16,1.16,11.2702983967623,9000,0.0,1.0
2002-02-12,1.15,1.15,1.08,1.1,10.6873519279643,4000,0.0,1.0
2002-02-11,1.15,1.15,1.15,1.15,11.1731406519626,4000,0.0,1.0
2002-02-08,1.06,1.15,1.06,1.15,11.1731406519626,18000,0.0,1.0
2002-02-07,1.09,1.09,1.06,1.06,10.2987209487656,15000,0.0,1.0
2002-02-06,1.07,1.119,1.05,1.06,10.2987209487656,19000,0.0,1.0
2002-02-05,1.18,1.19,1.06,1.06,10.2987209487656,20000,0.0,1.0
2002-02-04,1.11,1.13,1.06,1.06,10.2987209487656,12000,0.0,1.0
2002-02-01,1.2,1.2,1.111,1.111,10.7942254472439,21000,0.0,1.0
2002-01-31,1.2,1.25,1.16,1.2,11.658929375961,15000,0.0,1.0
2002-01-30,1.17,1.199,1.16,1.199,11.649213601481,6000,0.0,1.0
2002-01-29,1.16,1.2,1.16,1.16,11.2702983967623,16000,0.0,1.0
2002-01-28,1.15,1.16,1.15,1.16,11.2702983967623,1000,0.0,1.0
2002-01-25,1.18,1.18,1.15,1.15,11.1731406519626,2000,0.0,1.0
2002-01-24,1.15,1.2,1.15,1.155,11.2217195243625,9000,0.0,1.0
2002-01-23,1.219,1.219,1.15,1.15,11.1731406519626,9000,0.0,1.0
2002-01-22,1.11,1.2,1.11,1.2,11.658929375961,5000,0.0,1.0
2002-01-18,1.175,1.18,1.139,1.151,11.1828564264426,10000,0.0,1.0
2002-01-17,1.17,1.27,1.17,1.25,12.1447180999594,12000,0.0,1.0
2002-01-16,1.29,1.29,1.12,1.12,10.8816674175636,13000,0.0,1.0
2002-01-15,1.25,1.27,1.15,1.259,12.2321600702791,16000,0.0,1.0
2002-01-14,1.15,1.259,1.15,1.16,11.2702983967623,2000,0.0,1.0
2002-01-11,1.35,1.35,1.12,1.21,11.7560871207607,26000,0.0,1.0
2002-01-10,1.3,1.3,1.23,1.26,12.2418758447591,16000,0.0,1.0
2002-01-09,1.18,1.389,1.18,1.2,11.658929375961,23000,0.0,1.0
2002-01-08,1.22,1.35,1.2,1.26,12.2418758447591,31000,0.0,1.0
2002-01-07,1.36,1.37,1.13,1.2,11.658929375961,40000,0.0,1.0
2002-01-04,1.25,1.47,1.15,1.35,13.1162955479561,92000,0.0,1.0
2002-01-03,1.2,1.2,1.06,1.17,11.367456141562,26000,0.0,1.0
2002-01-02,1.02,1.109,1.019,1.1,10.6873519279643,63000,0.0,1.0
2001-12-31,0.9,1.03,0.9,1.0,9.71577447996751,115000,0.0,1.0
2001-12-28,0.82,0.88,0.81,0.88,8.5498815423714,51000,0.0,1.0
2001-12-27,0.83,0.87,0.78,0.82,7.96693507357335,45000,0.0,1.0
2001-12-26,0.81,0.89,0.81,0.83,8.06409281837303,15000,0.0,1.0
2001-12-24,0.81,0.85,0.81,0.81,7.86977732877368,7000,0.0,1.0
2001-12-21,0.86,0.95,0.76,0.8898,8.64509613227509,66000,0.0,1.0
2001-12-20,0.84,0.94,0.84,0.89,8.64703928717108,40000,0.0,1.0
2001-12-19,0.76,0.85,0.75,0.83,8.06409281837303,48000,0.0,1.0
2001-12-18,0.83,0.86,0.8,0.81,7.86977732877368,66000,0.0,1.0
2001-12-17,0.8,0.821,0.8,0.82,7.96693507357335,19000,0.0,1.0
2001-12-14,0.819,0.84,0.8,0.8,7.772619583974,24000,0.0,1.0
2001-12-13,0.77,0.8,0.75,0.76,7.3839886047753,6000,0.0,1.0
2001-12-12,0.82,0.82,0.77,0.82,7.96693507357335,28000,0.0,1.0
2001-12-11,0.8,0.84,0.79,0.7903,7.67837657151832,20000,0.0,1.0
2001-12-10,0.82,0.84,0.8,0.8,7.772619583974,13000,0.0,1.0
2001-12-07,0.9,0.9,0.81,0.821,7.97665084805332,32000,0.0,1.0
2001-12-06,0.87,0.87,0.84,0.8401,8.1622221406207,35000,0.0,1.0
2001-12-05,0.85,0.909,0.84,0.879,8.54016576789144,29000,0.0,1.0
2001-12-04,0.84,0.91,0.81,0.899,8.73448125749079,20000,0.0,1.0
2001-12-03,0.95,0.95,0.81,0.85,8.25840830797238,34000,0.0,1.0
2001-11-30,0.86,0.94,0.86,0.94,9.13282801116945,14000,0.0,1.0
2001-11-29,0.97,0.99,0.9,0.95,9.22998575596913,16000,0.0,1.0
2001-11-28,1.0,1.0,0.91,0.97,9.42430124556848,6000,0.0,1.0
2001-11-27,0.92,0.979,0.91,0.911,8.8510705512504,23000,0.0,1.0
2001-11-26,0.97,0.97,0.81,0.93,9.03567026636978,28000,0.0,1.0
2001-11-23,0.94,0.94,0.93,0.9325,9.0599597025697,3000,0.0,1.0
2001-11-21,0.95,1.0,0.8,0.8,7.772619583974,23000,0.0,1.0
2001-11-20,0.99,1.0,0.77,0.95,9.22998575596913,54000,0.0,1.0
2001-11-19,0.84,0.96,0.8,0.96,9.3271435007688,40000,0.0,1.0
2001-11-16,0.82,0.88,0.82,0.84,8.1612505631727,19000,0.0,1.0
2001-11-15,0.77,0.83,0.77,0.82,7.96693507357335,6000,0.0,1.0
2001-11-14,0.71,0.93,0.69,0.751,7.2965466344556,5000,0.0,1.0
2001-11-13,0.67,0.88,0.65,0.74,7.18967311517595,67000,0.0,1.0
2001-11-12,0.69,0.71,0.65,0.7,6.80104213597725,20000,0.0,1.0
2001-11-09,0.67,0.7,0.66,0.68,6.6067266463779,8000,0.0,1.0
2001-11-08,0.61,0.67,0.6,0.66,6.41241115677855,239000,0.0,1.0
2001-11-07,0.6704,0.6704,0.58,0.63,6.12093792237953,24000,0.0,1.0
2001-11-06,0.62,0.67,0.56,0.571,5.54770722806144,12000,0.0,1.0
2001-11-05,0.51,0.64,0.51,0.561,5.45054948326177,23000,0.0,1.0
2001-11-02,0.6,0.63,0.51,0.63,6.12093792237953,33000,0.0,1.0
2001-11-01,0.6,0.67,0.59,0.67,6.50956890157823,26000,0.0,1.0
2001-10-31,0.6,0.6,0.57,0.571,5.54770722806144,36000,0.0,1.0
2001-10-30,0.6,0.6,0.51,0.57,5.53799145358148,14000,0.0,1.0
2001-10-29,0.57,0.59,0.5,0.57,5.53799145358148,43000,0.0,1.0
2001-10-26,0.62,0.63,0.51,0.57,5.53799145358148,86000,0.0,1.0
2001-10-25,0.62,0.63,0.52,0.53,5.14936047438278,28000,0.0,1.0
2001-10-24,0.68,0.68,0.58,0.63,6.12093792237953,33000,0.0,1.0
2001-10-23,0.665,0.6797,0.61,0.6797,6.60381191403391,11000,0.0,1.0
2001-10-22,0.7,0.7,0.62,0.651,6.32496918645885,9000,0.0,1.0
2001-10-19,0.7,0.7,0.7,0.7,6.80104213597725,0,0.0,1.0
2001-10-18,0.7,0.7,0.65,0.7,6.80104213597725,13000,0.0,1.0
2001-10-17,0.64,0.7,0.62,0.7,6.80104213597725,26000,0.0,1.0
2001-10-16,0.7,0.75,0.6,0.62,6.02378017757985,183000,0.0,1.0
2001-10-15,0.65,0.8,0.62,0.62,6.02378017757985,51000,0.0,1.0
2001-10-12,0.7,0.79,0.7,0.789,7.66574606469436,10000,0.0,1.0
2001-10-11,0.79,0.8,0.7,0.789,7.66574606469436,5000,0.0,1.0
2001-10-10,0.77,0.8,0.7,0.8,7.772619583974,9000,0.0,1.0
2001-10-09,0.9,0.9,0.61,0.8,7.772619583974,86000,0.0,1.0
2001-10-08,1.04,1.04,0.88,0.891,8.65675506165105,18000,0.0,1.0
2001-10-05,1.0,1.0,0.85,0.85,8.25840830797238,21000,0.0,1.0
2001-10-04,1.1,1.1,0.72,0.95,9.22998575596913,53000,0.0,1.0
2001-10-03,0.849,0.849,0.59,0.76,7.3839886047753,52000,0.0,1.0
2001-10-02,0.6,0.65,0.55,0.62,6.02378017757985,44000,0.0,1.0
2001-10-01,0.75,0.75,0.58,0.689,6.69416861669761,12000,0.0,1.0
2001-09-28,0.8,0.8,0.5,0.69,6.70388439117758,23000,0.0,1.0
2001-09-27,0.9,0.9,0.74,0.819,7.95721929909339,22000,0.0,1.0
2001-09-26,0.87,0.93,0.85,0.85,8.25840830797238,4000,0.0,1.0
2001-09-25,0.84,0.85,0.65,0.84,8.1612505631727,8000,0.0,1.0
2001-09-24,0.77,0.83,0.77,0.83,8.06409281837303,13000,0.0,1.0
2001-09-21,0.79,0.79,0.76,0.79,7.67546183917433,1000,0.0,1.0
2001-09-20,0.8,0.8,0.72,0.8,7.772619583974,5000,0.0,1.0
2001-09-19,0.81,0.81,0.75,0.789,7.66574606469436,10000,0.0,1.0
2001-09-18,0.949,0.949,0.76,0.83,8.06409281837303,18000,0.0,1.0
2001-09-17,0.935,1.09,0.75,0.9,8.74419703197075,23000,0.0,1.0
2001-09-10,0.9,0.949,0.75,0.949,9.22026998148916,11000,0.0,1.0
2001-09-07,0.92,0.92,0.919,0.92,8.93851252157011,5000,0.0,1.0
2001-09-06,0.93,1.039,0.92,1.039,10.0946896846862,3000,0.0,1.0
2001-09-05,0.98,1.09,0.92,1.09,10.5901941831646,14000,0.0,1.0
2001-09-04,0.86,0.919,0.84,0.919,8.92879674709014,1000,0.0,1.0
2001-08-31,0.9,0.94,0.841,0.929,9.02595449188981,7000,0.0,1.0
2001-08-30,0.98,0.98,0.9,0.939,9.12311223668949,5000,0.0,1.0
2001-08-29,0.95,0.979,0.95,0.979,9.51174321588819,2000,0.0,1.0
2001-08-28,0.91,0.949,0.9,0.949,9.22026998148916,1000,0.0,1.0
2001-08-27,0.88,0.94,0.88,0.94,9.13282801116945,6000,0.0,1.0
2001-08-24,0.9,0.94,0.9,0.94,9.13282801116945,2000,0.0,1.0
2001-08-23,0.799,0.899,0.771,0.899,8.73448125749079,9000,0.0,1.0
2001-08-22,0.999,1.0,0.75,0.849,8.24869253349241,44000,0.0,1.0
2001-08-21,1.0,1.0,0.9,0.999,9.70605870548754,9000,0.0,1.0
2001-08-20,1.04,1.05,0.93,1.0,9.71577447996751,8000,0.0,1.0
2001-08-17,1.02,1.021,1.0,1.021,9.91980574404682,2000,0.0,1.0
2001-08-16,1.05,1.05,1.0,1.0,9.71577447996751,1000,0.0,1.0
2001-08-15,1.06,1.06,1.0,1.01,9.81293222476718,13000,0.0,1.0
2001-08-14,1.0,1.05,0.92,1.03,10.0072477143665,26000,0.0,1.0
2001-08-13,1.0,1.089,1.0,1.089,10.5804784086846,1000,0.0,1.0
2001-08-10,1.0,1.099,1.0,1.099,10.6776361534843,2000,0.0,1.0
2001-08-09,0.971,1.099,0.971,1.099,10.6776361534843,700,0.0,1.0
2001-08-08,1.1,1.1,1.1,1.1,10.6873519279643,0,0.0,1.0
2001-08-07,1.09,1.1,0.88,1.1,10.6873519279643,28000,0.0,1.0
2001-08-06,1.121,1.121,1.091,1.091,10.5999099576445,7000,0.0,1.0
2001-08-03,1.21,1.21,1.15,1.15,11.1731406519626,5000,0.0,1.0
2001-08-02,1.21,1.21,1.2,1.2,11.658929375961,1000,0.0,1.0
2001-08-01,1.29,1.31,1.2,1.2,11.658929375961,33000,0.0,1.0
2001-07-31,1.21,1.3,1.21,1.25,12.1447180999594,34000,0.0,1.0
2001-07-30,1.1,1.2,1.08,1.151,11.1828564264426,25000,0.0,1.0
2001-07-27,1.139,1.14,1.1,1.129,10.9691093878833,10000,0.0,1.0
2001-07-26,1.06,1.14,1.0,1.1,10.6873519279643,13000,0.0,1.0
2001-07-25,1.12,1.15,1.071,1.1,10.6873519279643,28000,0.0,1.0
2001-07-24,1.12,1.12,1.0,1.119,10.8719516430836,6000,0.0,1.0
2001-07-23,1.0,1.12,1.0,1.01,9.81293222476718,24000,0.0,1.0
2001-07-20,1.01,1.011,1.01,1.01,9.81293222476718,1000,0.0,1.0
2001-07-19,1.04,1.04,1.0,1.039,10.0946896846862,6000,0.0,1.0
2001-07-18,1.03,1.05,1.03,1.049,10.1918474294859,6000,0.0,1.0
2001-07-17,1.02,1.02,1.0,1.01,9.81293222476718,13000,0.0,1.0
2001-07-16,1.02,1.05,1.01,1.05,10.2015632039659,8000,0.0,1.0
2001-07-13,1.02,1.02,1.02,1.02,9.91008996956685,2000,0.0,1.0
2001-07-12,1.04,1.12,1.02,1.02,9.91008996956685,11000,0.0,1.0
2001-07-11,1.03,1.03,1.03,1.03,10.0072477143665,1000,0.0,1.0
2001-07-10,1.07,1.12,1.03,1.03,10.0072477143665,5000,0.0,1.0
2001-07-09,1.03,1.07,1.03,1.07,10.3958786935652,800,0.0,1.0
2001-07-06,1.07,1.07,1.03,1.03,10.0072477143665,20000,0.0,1.0
2001-07-05,1.11,1.11,1.06,1.06,10.2987209487656,0,0.0,1.0
2001-07-03,1.11,1.11,1.11,1.11,10.7845096727639,0,0.0,1.0
2001-07-02,1.1,1.15,1.07,1.11,10.7845096727639,11000,0.0,1.0
2001-06-29,1.07,1.1,1.07,1.07,10.3958786935652,1000,0.0,1.0
2001-06-28,1.09,1.09,1.052,1.052,10.2209947529258,1000,0.0,1.0
2001-06-27,1.025,1.09,1.02,1.09,10.5901941831646,2000,0.0,1.0
2001-06-26,1.12,1.12,1.04,1.04,10.1044054591662,22000,0.0,1.0
2001-06-25,1.08,1.08,1.08,1.08,10.4930364383649,2000,0.0,1.0
2001-06-22,1.2,1.2,1.08,1.15,11.1731406519626,4000,0.0,1.0
2001-06-21,1.13,1.17,1.13,1.14,11.075982907163,4000,0.0,1.0
2001-06-20,1.09,1.1,1.08,1.08,10.4930364383649,16000,0.0,1.0
2001-06-19,1.11,1.11,1.11,1.11,10.7845096727639,800,0.0,1.0
2001-06-18,1.1,1.19,1.1,1.11,10.7845096727639,2000,0.0,1.0
2001-06-15,1.1,1.2,1.08,1.08,10.4930364383649,4000,0.0,1.0
2001-06-14,1.14,1.15,1.1,1.101,10.6970677024442,21000,0.0,1.0
2001-06-13,1.15,1.2,1.14,1.2,11.658929375961,800,0.0,1.0
2001-06-12,1.16,1.16,1.15,1.16,11.2702983967623,16000,0.0,1.0
2001-06-11,1.2,1.2,1.15,1.2,11.658929375961,27000,0.0,1.0
2001-06-08,1.18,1.19,1.16,1.16,11.2702983967623,3000,0.0,1.0
2001-06-07,1.23,1.25,1.16,1.23,11.95040261036,7000,0.0,1.0
2001-06-06,1.25,1.25,1.15,1.24,12.0475603551597,4000,0.0,1.0
2001-06-05,1.13,1.25,1.13,1.17,11.367456141562,12000,0.0,1.0
2001-06-04,1.18,1.25,1.1,1.25,12.1447180999594,18000,0.0,1.0
2001-06-01,1.25,1.25,1.2,1.2,11.658929375961,7000,0.0,1.0
2001-05-31,1.24,1.25,1.18,1.18,11.4646138863617,2000,0.0,1.0
2001-05-30,1.2,1.26,1.14,1.24,12.0475603551597,73000,0.0,1.0
2001-05-29,1.25,1.27,1.22,1.22,11.8532448655604,6000,0.0,1.0
2001-05-25,1.365,1.4,1.25,1.25,12.1447180999594,45000,0.0,1.0
2001-05-24,1.2,1.39,0.95,1.29,12.5333490791581,2615000,0.0,1.0
2001-05-23,1.28,1.3,1.15,1.15,11.1731406519626,123000,0.0,1.0
2001-05-22,1.24,1.28,1.24,1.28,12.4361913343584,4000,0.0,1.0
2001-05-21,1.22,1.3,1.2,1.23,11.95040261036,123000,0.0,1.0
2001-05-18,1.3,1.3,1.21,1.22,11.8532448655604,11000,0.0,1.0
2001-05-17,1.21,1.3,1.2,1.3,12.6305068239578,53000,0.0,1.0
2001-05-16,1.28,1.3,1.22,1.22,11.8532448655604,20000,0.0,1.0
2001-05-15,1.27,1.32,1.27,1.32,12.8248223135571,3000,0.0,1.0
2001-05-14,1.33,1.33,1.21,1.28,12.4361913343584,33000,0.0,1.0
2001-05-11,1.32,1.35,1.32,1.34,13.0191378031565,69000,0.0,1.0
2001-05-10,1.36,1.37,1.31,1.35,13.1162955479561,24000,0.0,1.0
2001-05-09,1.4,1.44,1.32,1.32,12.8248223135571,121000,0.0,1.0
2001-05-08,1.33,1.39,1.33,1.38,13.4077687823552,7000,0.0,1.0
2001-05-07,1.32,1.35,1.32,1.34,13.0191378031565,17000,0.0,1.0
