,JLL_Open,JLL_High,JLL_Low,JLL_Close,JLL_Adj Close,JLL_Volume,JLL_Dividend Amount,JLL_Split Coefficient
2001-08-21,15.25,15.25,15.01,15.02,13.7209891995951,17000,0.0,1.0
2001-08-20,14.8,14.8,14.8,14.8,13.5200159889486,283200,0.0,1.0
2001-08-17,14.75,14.9,14.75,14.8,13.5200159889486,30600,0.0,1.0
2001-08-16,14.64,14.85,14.5,14.85,13.565691718641,60100,0.0,1.0
2001-08-15,14.7,14.76,14.5,14.65,13.3829887998714,60000,0.0,1.0
2001-08-14,14.5,14.78,14.5,14.72,13.4469348214408,20300,0.0,1.0
2001-08-13,14.53,14.7,14.53,14.55,13.2916373404866,45200,0.0,1.0
2001-08-10,14.65,14.8,14.51,14.63,13.3647185079944,12000,0.0,1.0
2001-08-09,14.45,14.8,14.45,14.6,13.337313070179,254900,0.0,1.0
2001-08-08,14.85,14.9,14.26,14.38,13.1363398595325,16200,0.0,1.0
2001-08-07,15.0,15.0,14.9,14.9,13.6113674483334,91500,0.0,1.0
2001-08-06,14.7,15.11,14.65,15.11,13.8032055130414,54900,0.0,1.0
2001-08-03,14.7,14.9,14.55,14.8,13.5200159889486,136600,0.0,1.0
2001-08-02,14.62,14.75,14.56,14.7,13.4286645295638,52900,0.0,1.0
2001-08-01,14.1,14.72,13.96,14.72,13.4469348214408,39200,0.0,1.0
2001-07-31,14.7,14.72,14.05,14.35,13.108934421717,208900,0.0,1.0
2001-07-30,15.0,15.04,14.55,14.7,13.4286645295638,143100,0.0,1.0
2001-07-27,14.92,15.5,14.92,15.25,13.9310975561801,313200,0.0,1.0
2001-07-26,13.7,14.99,13.66,14.82,13.5382862808255,294500,0.0,1.0
2001-07-25,13.43,14.09,13.43,14.09,12.8714206273166,329400,0.0,1.0
2001-07-24,13.1,13.43,13.1,13.38,12.2228252656846,26900,0.0,1.0
2001-07-23,13.15,13.31,13.0,13.3,12.1497440981768,92700,0.0,1.0
2001-07-20,13.0,13.25,13.0,13.07,11.9396357415918,41100,0.0,1.0
2001-07-19,12.98,13.0,12.87,13.0,11.8756897200224,42200,0.0,1.0
2001-07-18,13.0,13.0,12.9,12.96,11.8391491362685,10400,0.0,1.0
2001-07-17,12.81,13.0,12.8,13.0,11.8756897200224,29200,0.0,1.0
2001-07-16,12.95,12.99,12.8,12.8,11.6929868012528,17000,0.0,1.0
2001-07-13,12.97,13.0,12.8,12.9,11.7843382606376,16700,0.0,1.0
2001-07-12,12.95,12.99,12.75,12.97,11.848284282207,62600,0.0,1.0
2001-07-11,12.7,12.89,12.65,12.85,11.7386625309452,83900,0.0,1.0
2001-07-10,12.88,13.0,12.65,12.65,11.5559596121756,12300,0.0,1.0
2001-07-09,12.51,13.0,12.51,12.98,11.8574194281454,16900,0.0,1.0
2001-07-06,12.75,12.75,12.5,12.51,11.4280675690369,16800,0.0,1.0
2001-07-05,12.77,12.99,12.65,12.8,11.6929868012528,69200,0.0,1.0
2001-07-03,12.85,12.85,12.75,12.77,11.6655813634374,11900,0.0,1.0
2001-07-02,13.2,13.25,12.82,12.85,11.7386625309452,24800,0.0,1.0
2001-06-29,12.9,13.2,12.9,13.2,12.058392638792,166100,0.0,1.0
2001-06-28,12.93,13.0,12.76,12.9,11.7843382606376,29900,0.0,1.0
2001-06-27,12.75,12.98,12.75,12.98,11.8574194281454,35500,0.0,1.0
2001-06-26,13.03,13.05,12.99,13.0,11.8756897200224,41400,0.0,1.0
2001-06-25,13.0,13.05,12.9,12.95,11.83001399033,26500,0.0,1.0
2001-06-22,13.05,13.1,13.0,13.0,11.8756897200224,72600,0.0,1.0
2001-06-21,13.1,13.15,13.0,13.05,11.9213654497148,25500,0.0,1.0
2001-06-20,12.93,13.25,12.9,13.2,12.058392638792,25100,0.0,1.0
2001-06-19,12.93,13.05,12.91,12.92,11.8026085525146,21200,0.0,1.0
2001-06-18,13.02,13.07,13.0,13.0,11.8756897200224,18200,0.0,1.0
2001-06-15,13.02,13.15,13.02,13.06,11.9305005956533,25000,0.0,1.0
2001-06-14,13.26,13.3,13.05,13.1,11.9670411794072,22600,0.0,1.0
2001-06-13,13.45,13.45,13.25,13.32,12.1680143900537,7100,0.0,1.0
2001-06-12,13.2,13.5,13.13,13.45,12.2867712872539,16600,0.0,1.0
2001-06-11,13.3,13.3,13.15,13.25,12.1040683684844,34100,0.0,1.0
2001-06-08,13.5,13.5,13.3,13.3,12.1497440981768,21600,0.0,1.0
2001-06-07,13.62,13.77,13.35,13.48,12.3141767250694,46300,0.0,1.0
2001-06-06,13.9,13.9,13.55,13.55,12.3781227466387,13300,0.0,1.0
2001-06-05,13.25,14.0,13.24,13.9,12.6978528544855,68100,0.0,1.0
2001-06-04,13.15,13.27,13.0,13.27,12.1223386603613,9400,0.0,1.0
2001-06-01,12.95,13.2,12.72,13.2,12.058392638792,28900,0.0,1.0
2001-05-31,13.0,13.0,12.5,12.55,11.4646081527909,21800,0.0,1.0
2001-05-30,13.0,13.1,12.95,13.1,11.9670411794072,7200,0.0,1.0
2001-05-29,13.2,13.2,13.0,13.0,11.8756897200224,10100,0.0,1.0
2001-05-25,13.4,13.55,13.25,13.27,12.1223386603613,30200,0.0,1.0
2001-05-24,13.5,13.52,13.17,13.4,12.2410955575616,36200,0.0,1.0
2001-05-23,13.7,13.7,13.35,13.44,12.2776361413155,12500,0.0,1.0
2001-05-22,13.4,13.77,13.27,13.62,12.4420687682081,69000,0.0,1.0
2001-05-21,13.24,13.48,13.16,13.48,12.3141767250694,20100,0.0,1.0
2001-05-18,13.28,13.39,13.22,13.25,12.1040683684844,37500,0.0,1.0
2001-05-17,13.17,13.48,13.17,13.3,12.1497440981768,62500,0.0,1.0
2001-05-16,13.3,13.37,13.15,13.15,12.0127169090996,25500,0.0,1.0
2001-05-15,13.12,13.25,12.95,13.25,12.1040683684844,13600,0.0,1.0
2001-05-14,13.0,13.15,13.0,13.12,11.9853114712841,6500,0.0,1.0
2001-05-11,13.16,13.16,13.0,13.0,11.8756897200224,3000,0.0,1.0
2001-05-10,13.85,13.85,13.16,13.16,12.0218520550381,35200,0.0,1.0
2001-05-09,14.0,14.05,13.8,13.81,12.6156365410392,78000,0.0,1.0
2001-05-08,13.65,13.94,13.56,13.91,12.706988000424,188200,0.0,1.0
2001-05-07,12.36,13.65,12.36,13.65,12.4694742060235,49700,0.0,1.0
2001-05-04,12.25,12.35,12.25,12.26,11.199688920575,77600,0.0,1.0
2001-05-03,12.5,12.5,12.4,12.45,11.3732566934061,16700,0.0,1.0
2001-05-02,12.65,12.65,12.4,12.49,11.40979727716,14900,0.0,1.0
2001-05-01,12.85,12.85,12.5,12.59,11.5011487365448,10800,0.0,1.0
2001-04-30,12.95,12.99,12.8,12.8,11.6929868012528,14700,0.0,1.0
2001-04-27,12.8,12.95,12.8,12.95,11.83001399033,6000,0.0,1.0
2001-04-26,13.0,13.0,12.75,12.78,11.6747165093759,12500,0.0,1.0
2001-04-25,12.86,13.04,12.86,13.0,11.8756897200224,12300,0.0,1.0
2001-04-24,12.8,13.05,12.8,12.85,11.7386625309452,20300,0.0,1.0
2001-04-23,12.98,12.98,12.7,12.8,11.6929868012528,32200,0.0,1.0
2001-04-20,13.0,13.0,12.85,12.99,11.8665545740839,19500,0.0,1.0
2001-04-19,13.0,13.0,12.9,13.0,11.8756897200224,6300,0.0,1.0
2001-04-18,13.3,13.3,12.85,12.94,11.8208788443915,52700,0.0,1.0
2001-04-17,13.65,13.65,13.2,13.3,12.1497440981768,47100,0.0,1.0
2001-04-16,13.64,13.64,13.5,13.59,12.4146633303927,15900,0.0,1.0
2001-04-12,13.6,13.65,13.4,13.65,12.4694742060235,20700,0.0,1.0
2001-04-11,13.5,13.6,13.5,13.59,12.4146633303927,28500,0.0,1.0
2001-04-10,12.9,13.5,12.9,13.5,12.3324470169463,42800,0.0,1.0
2001-04-09,12.81,12.85,12.81,12.85,11.7386625309452,2900,0.0,1.0
2001-04-06,12.8,12.81,12.75,12.8,11.6929868012528,9900,0.0,1.0
2001-04-05,12.75,12.8,12.65,12.8,11.6929868012528,20000,0.0,1.0
2001-04-04,12.9,12.9,12.7,12.75,11.6473110715604,29100,0.0,1.0
2001-04-03,12.65,13.0,12.5,13.0,11.8756897200224,17900,0.0,1.0
2001-04-02,12.81,12.82,12.6,12.65,11.5559596121756,18500,0.0,1.0
2001-03-30,12.25,12.85,12.25,12.85,11.7386625309452,39600,0.0,1.0
2001-03-29,12.25,12.25,12.2,12.25,11.1905537746365,280200,0.0,1.0
2001-03-28,12.5,12.5,12.28,12.28,11.2179592124519,37800,0.0,1.0
2001-03-27,12.6,12.69,12.6,12.69,11.5925001959296,28500,0.0,1.0
2001-03-26,12.95,12.95,12.8,12.8,11.6929868012528,6600,0.0,1.0
2001-03-23,12.95,12.98,12.85,12.95,11.83001399033,18800,0.0,1.0
2001-03-22,12.61,12.95,12.27,12.95,11.83001399033,64100,0.0,1.0
2001-03-21,13.1,13.1,12.6,12.61,11.5194190284217,42400,0.0,1.0
2001-03-20,13.4,13.4,13.3,13.3,12.1497440981768,18800,0.0,1.0
2001-03-19,13.4,13.42,13.33,13.42,12.2593658494385,97500,0.0,1.0
2001-03-16,13.88,13.88,13.4,13.5,12.3324470169463,44300,0.0,1.0
2001-03-15,14.02,14.14,13.86,13.87,12.6704474166701,12600,0.0,1.0
2001-03-14,14.14,14.15,14.02,14.02,12.8074746057472,7000,0.0,1.0
2001-03-13,14.12,14.22,14.05,14.14,12.917096357009,64000,0.0,1.0
2001-03-12,14.33,14.33,13.9,14.15,12.9262315029475,157500,0.0,1.0
2001-03-09,13.35,14.34,13.09,14.33,13.0906641298401,59600,0.0,1.0
2001-03-08,13.55,13.55,13.4,13.44,12.2776361413155,4200,0.0,1.0
2001-03-07,13.39,13.64,13.39,13.6,12.4237984763311,14300,0.0,1.0
2001-03-06,13.67,13.68,13.2,13.4,12.2410955575616,16700,0.0,1.0
2001-03-05,13.9,13.91,13.64,13.65,12.4694742060235,11600,0.0,1.0
2001-03-02,13.95,14.0,13.94,14.0,12.7892043138703,7400,0.0,1.0
2001-03-01,14.0,14.05,13.94,13.94,12.7343934382394,5300,0.0,1.0
2001-02-28,13.7,14.12,13.65,14.1,12.8805557732551,45900,0.0,1.0
2001-02-27,13.55,13.7,13.55,13.65,12.4694742060235,27500,0.0,1.0
2001-02-26,12.74,13.5,12.74,13.5,12.3324470169463,158700,0.0,1.0
2001-02-23,12.5,12.68,12.28,12.68,11.5833650499911,21000,0.0,1.0
2001-02-22,12.7,12.7,12.5,12.57,11.4828784446678,62900,0.0,1.0
2001-02-21,13.2,13.45,13.2,13.29,12.1406089522383,14200,0.0,1.0
2001-02-20,13.4,13.4,13.19,13.19,12.0492574928535,26300,0.0,1.0
2001-02-16,14.0,14.0,13.8,13.97,12.7617988760548,25400,0.0,1.0
2001-02-15,14.5,14.5,14.45,14.47,13.2185561729788,31500,0.0,1.0
2001-02-14,14.55,14.55,14.48,14.5,13.2459616107942,18700,0.0,1.0
2001-02-13,14.74,14.74,14.65,14.65,13.3829887998714,33800,0.0,1.0
2001-02-12,14.78,14.8,14.71,14.74,13.4652051133177,43300,0.0,1.0
2001-02-09,14.75,14.8,14.6,14.77,13.4926105511331,17300,0.0,1.0
2001-02-08,14.95,14.99,14.75,14.75,13.4743402592562,16500,0.0,1.0
2001-02-07,14.7,14.99,14.7,14.99,13.6935837617797,45400,0.0,1.0
2001-02-06,15.51,15.51,15.33,15.33,14.004178723688,23100,0.0,1.0
2001-02-05,15.5,15.68,15.5,15.51,14.1686113505806,54600,0.0,1.0
2001-02-02,16.24,16.24,15.9,16.0,14.616233501566,77800,0.0,1.0
2001-02-01,15.25,16.23,15.09,16.15,14.7532606906432,209400,0.0,1.0
2001-01-31,14.95,15.15,14.88,15.0,13.7027189077182,47300,0.0,1.0
2001-01-30,14.85,15.0,14.85,15.0,13.7027189077182,17900,0.0,1.0
2001-01-29,14.52,14.75,14.36,14.75,13.4743402592562,15000,0.0,1.0
2001-01-26,14.5,14.63,14.44,14.63,13.3647185079944,21100,0.0,1.0
2001-01-25,14.69,14.69,14.5,14.5,13.2459616107942,9700,0.0,1.0
2001-01-24,14.63,14.69,14.5,14.69,13.4195293836253,19300,0.0,1.0
2001-01-23,14.5,14.75,14.44,14.75,13.4743402592562,41900,0.0,1.0
2001-01-22,14.5,14.69,14.5,14.69,13.4195293836253,11400,0.0,1.0
2001-01-19,14.88,14.94,14.5,14.5,13.2459616107942,13300,0.0,1.0
2001-01-18,14.94,15.0,14.88,15.0,13.7027189077182,66300,0.0,1.0
2001-01-17,14.81,14.94,14.75,14.94,13.6479080320873,23200,0.0,1.0
2001-01-16,14.88,15.0,14.63,14.75,13.4743402592562,203700,0.0,1.0
2001-01-12,14.69,14.94,14.69,14.88,13.5930971564564,43300,0.0,1.0
2001-01-11,14.63,14.88,14.63,14.81,13.5291511348871,13500,0.0,1.0
2001-01-10,14.31,14.69,14.25,14.63,13.3647185079944,50500,0.0,1.0
2001-01-09,14.13,14.31,14.13,14.31,13.0723938379631,10400,0.0,1.0
2001-01-08,13.88,14.19,13.88,14.13,12.9079612110705,79800,0.0,1.0
2001-01-05,14.25,14.25,13.81,13.94,12.7343934382394,50200,0.0,1.0
2001-01-04,13.75,14.31,13.75,14.31,13.0723938379631,72800,0.0,1.0
2001-01-03,13.5,13.88,13.44,13.88,12.6795825626085,67400,0.0,1.0
2001-01-02,13.81,13.81,13.38,13.5,12.3324470169463,23000,0.0,1.0
2000-12-29,13.88,13.94,13.69,13.88,12.6795825626085,23900,0.0,1.0
2000-12-28,13.88,13.94,13.81,13.94,12.7343934382394,15300,0.0,1.0
2000-12-27,13.69,13.88,13.5,13.88,12.6795825626085,8300,0.0,1.0
2000-12-26,13.62,13.69,13.5,13.69,12.5060147897774,11900,0.0,1.0
2000-12-22,13.5,13.69,13.5,13.69,12.5060147897774,25000,0.0,1.0
2000-12-21,13.63,13.69,13.5,13.63,12.4512039141466,13500,0.0,1.0
2000-12-20,13.63,13.63,13.63,13.63,12.4512039141466,8200,0.0,1.0
2000-12-19,13.63,13.75,13.63,13.69,12.5060147897774,29100,0.0,1.0
2000-12-18,13.63,13.69,13.63,13.69,12.5060147897774,13500,0.0,1.0
2000-12-15,13.75,13.88,13.63,13.88,12.6795825626085,32900,0.0,1.0
2000-12-14,13.69,13.75,13.63,13.75,12.5608256654083,7500,0.0,1.0
2000-12-13,13.63,13.69,13.63,13.69,12.5060147897774,27100,0.0,1.0
2000-12-12,13.5,13.69,13.5,13.63,12.4512039141466,17600,0.0,1.0
2000-12-11,13.5,13.94,13.5,13.88,12.6795825626085,39100,0.0,1.0
2000-12-08,13.0,13.44,13.0,13.44,12.2776361413155,23500,0.0,1.0
2000-12-07,13.25,13.25,13.13,13.13,11.9944466172226,28900,0.0,1.0
2000-12-06,13.13,13.25,13.06,13.13,11.9944466172226,52800,0.0,1.0
2000-12-05,13.25,13.38,13.19,13.25,12.1040683684844,12500,0.0,1.0
2000-12-04,13.69,13.69,13.19,13.19,12.0492574928535,13000,0.0,1.0
2000-12-01,13.88,13.88,13.56,13.81,12.6156365410392,10400,0.0,1.0
2000-11-30,14.0,14.0,13.75,13.94,12.7343934382394,10700,0.0,1.0
2000-11-29,13.5,14.0,13.5,13.94,12.7343934382394,80300,0.0,1.0
2000-11-28,13.5,13.5,13.44,13.5,12.3324470169463,80900,0.0,1.0
2000-11-27,13.38,13.5,13.38,13.44,12.2776361413155,80200,0.0,1.0
2000-11-24,13.0,13.25,13.0,13.25,12.1040683684844,18700,0.0,1.0
2000-11-22,12.63,13.0,12.63,13.0,11.8756897200224,130000,0.0,1.0
2000-11-21,12.63,12.75,12.5,12.63,11.5376893202987,26500,0.0,1.0
2000-11-20,13.0,13.0,12.5,12.5,11.4189324230985,21700,0.0,1.0
2000-11-17,13.31,13.31,13.06,13.06,11.9305005956533,7900,0.0,1.0
2000-11-16,13.38,13.38,13.19,13.19,12.0492574928535,10000,0.0,1.0
2000-11-15,13.31,13.38,13.31,13.31,12.1588792441152,5300,0.0,1.0
2000-11-14,12.94,13.5,12.94,13.31,12.1588792441152,31500,0.0,1.0
2000-11-13,13.0,13.0,12.88,13.0,11.8756897200224,12000,0.0,1.0
2000-11-10,13.06,13.06,13.0,13.0,11.8756897200224,4500,0.0,1.0
2000-11-09,13.0,13.13,12.88,13.13,11.9944466172226,11600,0.0,1.0
2000-11-08,12.75,13.0,12.75,13.0,11.8756897200224,15600,0.0,1.0
2000-11-07,12.56,12.75,12.56,12.75,11.6473110715604,5400,0.0,1.0
2000-11-06,12.69,12.75,12.63,12.63,11.5376893202987,1300,0.0,1.0
2000-11-03,12.69,12.75,12.69,12.75,11.6473110715604,1700,0.0,1.0
2000-11-02,12.69,12.75,12.56,12.75,11.6473110715604,13500,0.0,1.0
2000-11-01,12.88,12.94,12.56,12.56,11.4737432987293,13000,0.0,1.0
2000-10-31,12.69,12.75,12.63,12.75,11.6473110715604,25800,0.0,1.0
2000-10-30,12.75,12.81,12.63,12.63,11.5376893202987,14200,0.0,1.0
2000-10-27,12.5,12.75,12.5,12.75,11.6473110715604,7800,0.0,1.0
2000-10-26,12.56,12.63,12.5,12.5,11.4189324230985,8700,0.0,1.0
2000-10-25,12.81,12.88,12.69,12.69,11.5925001959296,16700,0.0,1.0
2000-10-24,13.0,13.0,12.88,12.94,11.8208788443915,4400,0.0,1.0
2000-10-23,12.94,12.94,12.94,12.94,11.8208788443915,300,0.0,1.0
2000-10-20,13.0,13.0,12.94,12.94,11.8208788443915,4100,0.0,1.0
2000-10-19,12.44,13.0,12.44,13.0,11.8756897200224,10700,0.0,1.0
2000-10-18,12.31,12.5,12.31,12.5,11.4189324230985,8500,0.0,1.0
2000-10-17,12.63,12.63,12.31,12.38,11.3093106718367,40600,0.0,1.0
2000-10-16,12.25,12.63,12.25,12.63,11.5376893202987,38100,0.0,1.0
2000-10-13,12.25,12.56,12.25,12.5,11.4189324230985,59700,0.0,1.0
2000-10-12,12.63,12.63,12.31,12.31,11.2453646502674,9000,0.0,1.0
2000-10-11,12.94,13.0,12.63,12.63,11.5376893202987,16000,0.0,1.0
2000-10-10,13.0,13.0,12.94,13.0,11.8756897200224,900,0.0,1.0
2000-10-09,13.0,13.0,12.88,13.0,11.8756897200224,2700,0.0,1.0
2000-10-06,13.06,13.06,12.94,13.0,11.8756897200224,168100,0.0,1.0
2000-10-05,13.06,13.19,13.0,13.06,11.9305005956533,7700,0.0,1.0
2000-10-04,13.0,13.0,13.0,13.0,11.8756897200224,0,0.0,1.0
2000-10-03,13.0,13.0,13.0,13.0,11.8756897200224,3800,0.0,1.0
2000-10-02,13.0,13.06,12.94,13.0,11.8756897200224,26100,0.0,1.0
2000-09-29,13.06,13.06,13.0,13.0,11.8756897200224,11900,0.0,1.0
2000-09-28,13.0,13.19,12.94,13.19,12.0492574928535,9600,0.0,1.0
2000-09-27,13.06,13.06,13.06,13.06,11.9305005956533,6300,0.0,1.0
2000-09-26,12.75,13.13,12.75,13.06,11.9305005956533,30400,0.0,1.0
2000-09-25,12.88,12.88,12.5,12.69,11.5925001959296,9300,0.0,1.0
2000-09-22,13.0,13.0,12.94,13.0,11.8756897200224,13100,0.0,1.0
2000-09-21,12.94,13.19,12.88,13.19,12.0492574928535,14700,0.0,1.0
2000-09-20,13.19,13.19,12.94,13.0,11.8756897200224,15800,0.0,1.0
2000-09-19,13.0,13.25,12.94,13.25,12.1040683684844,19700,0.0,1.0
2000-09-18,13.38,13.44,13.31,13.31,12.1588792441152,3000,0.0,1.0
2000-09-15,13.63,13.69,13.44,13.44,12.2776361413155,12300,0.0,1.0
2000-09-14,13.94,13.94,13.88,13.94,12.7343934382394,18600,0.0,1.0
2000-09-13,13.94,14.0,13.94,13.94,12.7343934382394,11500,0.0,1.0
2000-09-12,13.88,14.0,13.88,13.94,12.7343934382394,4100,0.0,1.0
2000-09-11,14.0,14.0,13.94,14.0,12.7892043138703,11300,0.0,1.0
2000-09-08,14.31,14.31,14.25,14.25,13.0175829623323,7000,0.0,1.0
2000-09-07,14.44,14.44,14.38,14.44,13.1911507351633,800,0.0,1.0
2000-09-06,14.44,14.44,14.38,14.44,13.1911507351633,7200,0.0,1.0
2000-09-05,14.63,14.63,14.44,14.44,13.1911507351633,15200,0.0,1.0
2000-09-01,14.5,14.56,14.5,14.56,13.3007724864251,10000,0.0,1.0
2000-08-31,14.44,14.56,14.44,14.56,13.3007724864251,2300,0.0,1.0
2000-08-30,14.5,14.5,14.38,14.44,13.1911507351633,11100,0.0,1.0
2000-08-29,14.69,14.69,14.44,14.5,13.2459616107942,27700,0.0,1.0
2000-08-28,14.56,14.69,14.5,14.63,13.3647185079944,40600,0.0,1.0
2000-08-25,14.63,14.69,14.56,14.69,13.4195293836253,8600,0.0,1.0
2000-08-24,14.56,14.63,14.56,14.63,13.3647185079944,4900,0.0,1.0
2000-08-23,14.56,14.63,14.5,14.63,13.3647185079944,2100,0.0,1.0
2000-08-22,14.63,14.63,14.56,14.56,13.3007724864251,4300,0.0,1.0
2000-08-21,14.69,14.69,14.63,14.63,13.3647185079944,3900,0.0,1.0
2000-08-18,14.69,14.69,14.69,14.69,13.4195293836253,800,0.0,1.0
2000-08-17,14.69,14.75,14.69,14.69,13.4195293836253,3800,0.0,1.0
2000-08-16,14.69,14.75,14.69,14.69,13.4195293836253,5300,0.0,1.0
2000-08-15,14.81,14.81,14.69,14.75,13.4743402592562,7400,0.0,1.0
2000-08-14,14.81,14.88,14.75,14.81,13.5291511348871,4700,0.0,1.0
2000-08-11,14.88,14.88,14.81,14.81,13.5291511348871,9300,0.0,1.0
2000-08-10,14.94,14.94,14.88,14.88,13.5930971564564,6600,0.0,1.0
2000-08-09,15.0,15.06,14.81,14.94,13.6479080320873,10100,0.0,1.0
2000-08-08,14.81,15.06,14.81,15.06,13.757529783349,40200,0.0,1.0
2000-08-07,15.0,15.06,14.88,14.94,13.6479080320873,32000,0.0,1.0
2000-08-04,15.06,15.06,14.94,15.0,13.7027189077182,10700,0.0,1.0
2000-08-03,15.06,15.06,15.0,15.0,13.7027189077182,23200,0.0,1.0
2000-08-02,14.94,15.13,14.88,15.13,13.8214758049184,32100,0.0,1.0
2000-08-01,13.81,15.13,13.81,15.0,13.7027189077182,72700,0.0,1.0
2000-07-31,12.88,13.69,12.75,13.69,12.5060147897774,14600,0.0,1.0
2000-07-28,12.44,12.94,12.38,12.94,11.8208788443915,28800,0.0,1.0
2000-07-27,12.13,12.44,12.13,12.38,11.3093106718367,12100,0.0,1.0
2000-07-26,11.75,12.13,11.75,12.13,11.0809320233748,22600,0.0,1.0
2000-07-25,11.69,11.69,11.63,11.69,10.6789856020817,1700,0.0,1.0
2000-07-24,11.81,11.81,11.63,11.75,10.7337964777126,11900,0.0,1.0
2000-07-21,11.81,11.81,11.75,11.75,10.7337964777126,2100,0.0,1.0
2000-07-20,11.75,11.75,11.69,11.75,10.7337964777126,4900,0.0,1.0
2000-07-19,11.81,11.81,11.69,11.69,10.6789856020817,2800,0.0,1.0
2000-07-18,11.75,11.81,11.75,11.81,10.7886073533434,5600,0.0,1.0
2000-07-17,12.25,12.25,11.75,11.75,10.7337964777126,18100,0.0,1.0
2000-07-14,12.0,12.13,12.0,12.06,11.0169860018054,3100,0.0,1.0
2000-07-13,12.13,12.13,11.88,11.94,10.9073642505437,17900,0.0,1.0
2000-07-12,12.31,12.31,11.88,12.13,11.0809320233748,10900,0.0,1.0
2000-07-11,13.13,13.13,12.19,12.25,11.1905537746365,11400,0.0,1.0
2000-07-10,13.88,13.88,13.13,13.13,11.9944466172226,16700,0.0,1.0
2000-07-07,13.88,13.88,13.75,13.88,12.6795825626085,24500,0.0,1.0
2000-07-06,13.88,13.88,13.75,13.88,12.6795825626085,7000,0.0,1.0
2000-07-05,13.63,13.88,13.63,13.88,12.6795825626085,11700,0.0,1.0
2000-07-03,13.31,13.56,13.31,13.56,12.3872578925772,3500,0.0,1.0
2000-06-30,14.13,14.13,13.38,13.38,12.2228252656846,32300,0.0,1.0
2000-06-29,14.38,14.44,14.19,14.19,12.9627720867014,17400,0.0,1.0
2000-06-28,14.5,14.5,14.38,14.38,13.1363398595325,6300,0.0,1.0
2000-06-27,14.5,14.75,14.5,14.63,13.3647185079944,3400,0.0,1.0
2000-06-26,14.38,14.5,14.13,14.5,13.2459616107942,11800,0.0,1.0
2000-06-23,14.94,14.94,14.31,14.44,13.1911507351633,17900,0.0,1.0
2000-06-22,15.06,15.19,14.94,14.94,13.6479080320873,25700,0.0,1.0
2000-06-21,15.13,15.31,15.0,15.13,13.8214758049184,16200,0.0,1.0
2000-06-20,15.0,15.19,14.81,15.19,13.8762866805493,10300,0.0,1.0
2000-06-19,15.06,15.06,15.0,15.0,13.7027189077182,3400,0.0,1.0
2000-06-16,15.19,15.19,15.0,15.13,13.8214758049184,29800,0.0,1.0
2000-06-15,15.06,15.19,15.06,15.13,13.8214758049184,7400,0.0,1.0
2000-06-14,14.94,15.19,14.94,15.06,13.757529783349,8000,0.0,1.0
2000-06-13,14.88,15.13,14.88,15.0,13.7027189077182,9300,0.0,1.0
2000-06-12,15.06,15.13,14.81,14.81,13.5291511348871,24900,0.0,1.0
2000-06-09,15.0,15.13,14.88,15.0,13.7027189077182,81300,0.0,1.0
2000-06-08,15.0,15.19,15.0,15.19,13.8762866805493,24100,0.0,1.0
2000-06-07,15.0,15.0,15.0,15.0,13.7027189077182,13400,0.0,1.0
2000-06-06,15.25,15.31,14.94,15.0,13.7027189077182,70100,0.0,1.0
2000-06-05,15.5,15.5,15.31,15.31,13.985908431811,5200,0.0,1.0
2000-06-02,15.25,15.56,15.25,15.5,14.1594762046421,244900,0.0,1.0
2000-06-01,15.38,15.44,15.25,15.31,13.985908431811,6400,0.0,1.0
2000-05-31,15.06,15.13,15.06,15.13,13.8214758049184,34000,0.0,1.0
2000-05-30,15.13,15.25,15.13,15.13,13.8214758049184,51300,0.0,1.0
2000-05-26,15.06,15.06,15.0,15.06,13.757529783349,13000,0.0,1.0
2000-05-25,15.0,15.13,14.88,15.13,13.8214758049184,15000,0.0,1.0
2000-05-24,15.0,15.19,14.75,15.0,13.7027189077182,87800,0.0,1.0
2000-05-23,15.0,15.06,15.0,15.0,13.7027189077182,38800,0.0,1.0
2000-05-22,15.06,15.06,15.0,15.06,13.757529783349,68100,0.0,1.0
2000-05-19,14.88,15.13,14.88,15.13,13.8214758049184,22600,0.0,1.0
2000-05-18,15.0,15.0,15.0,15.0,13.7027189077182,15200,0.0,1.0
2000-05-17,15.06,15.06,15.0,15.06,13.757529783349,8000,0.0,1.0
2000-05-16,15.19,15.25,15.06,15.19,13.8762866805493,13700,0.0,1.0
2000-05-15,15.0,15.38,15.0,15.38,14.0498544533804,24300,0.0,1.0
2000-05-12,15.06,15.19,15.06,15.13,13.8214758049184,6100,0.0,1.0
2000-05-11,14.88,15.13,14.88,15.06,13.757529783349,36900,0.0,1.0
2000-05-10,15.0,15.06,14.88,15.0,13.7027189077182,23800,0.0,1.0
2000-05-09,15.06,15.06,14.94,15.0,13.7027189077182,17300,0.0,1.0
2000-05-08,15.13,15.13,15.0,15.0,13.7027189077182,23700,0.0,1.0
2000-05-05,15.06,15.31,15.0,15.25,13.9310975561801,6500,0.0,1.0
2000-05-04,15.19,15.19,15.0,15.0,13.7027189077182,30100,0.0,1.0
2000-05-03,15.25,15.31,15.06,15.19,13.8762866805493,9700,0.0,1.0
2000-05-02,15.25,15.38,15.25,15.31,13.985908431811,10700,0.0,1.0
2000-05-01,15.94,16.0,15.75,15.75,14.3878548531041,41400,0.0,1.0
2000-04-28,15.0,15.94,15.0,15.94,14.5614226259352,62200,0.0,1.0
