,PVH_Open,PVH_High,PVH_Low,PVH_Close,PVH_Adj Close,PVH_Volume,PVH_Dividend Amount,PVH_Split Coefficient
2001-05-14,17.65,17.85,17.02,17.75,16.3481489428385,73200,0.0,1.0
2001-05-11,17.25,17.55,17.15,17.4,16.02579107636,49600,0.0,1.0
2001-05-10,17.25,17.3,16.55,17.3,15.9336888287947,194200,0.0,1.0
2001-05-09,17.0,17.45,16.95,17.3,15.9336888287947,58900,0.0,1.0
2001-05-08,17.15,17.2,16.95,17.1,15.7494843336641,42700,0.0,1.0
2001-05-07,16.48,17.45,16.25,17.22,15.8600070307424,189800,0.0,1.0
2001-05-04,16.1,16.48,15.92,16.48,15.1784503987593,69500,0.0,1.0
2001-05-03,16.5,16.8,16.02,16.16,14.8837232065504,50400,0.0,1.0
2001-05-02,16.75,16.98,15.08,16.5,15.1968708482724,180700,0.0,1.0
2001-05-01,15.4,17.0,15.25,17.0,15.6573820860988,465000,0.0,1.0
2001-04-30,15.15,16.18,15.0,15.0,13.8153371347931,201400,0.0,1.0
2001-04-27,14.72,15.15,14.7,15.15,13.953490506141,31300,0.0,1.0
2001-04-26,14.95,15.1,14.8,14.82,13.6495530891755,62800,0.0,1.0
2001-04-25,15.09,15.09,14.8,14.85,13.6771837634451,52000,0.0,1.0
2001-04-24,14.9,15.09,14.83,15.09,13.8982291576018,30600,0.0,1.0
2001-04-23,14.6,14.8,14.0,14.8,13.6311326396625,119400,0.0,1.0
2001-04-20,15.25,15.25,14.57,14.7,13.5390303920972,105300,0.0,1.0
2001-04-19,15.75,15.94,15.25,15.4,14.1837461250542,72300,0.0,1.0
2001-04-18,15.3,15.9,15.1,15.75,14.5061039915327,228400,0.0,1.0
2001-04-17,15.15,15.2,15.1,15.1,13.9074393823583,60700,0.0,1.0
2001-04-16,15.1,15.25,15.1,15.11,13.9166496071149,71200,0.0,1.0
2001-04-12,15.4,15.4,14.72,15.1,13.9074393823583,68600,0.0,1.0
2001-04-11,15.7,15.7,15.25,15.44,14.2205870240803,38900,0.0,1.0
2001-04-10,15.8,15.8,15.36,15.65,14.4140017439674,89100,0.0,1.0
2001-04-09,15.3,15.9,15.3,15.8,14.5521551153154,76700,0.0,1.0
2001-04-06,15.5,15.5,15.25,15.3,14.0916438774889,58000,0.0,1.0
2001-04-05,15.47,15.75,15.4,15.5,14.2758483726195,103800,0.0,1.0
2001-04-04,15.24,15.45,14.8,15.3,14.0916438774889,97200,0.0,1.0
2001-04-03,15.45,15.48,15.08,15.24,14.0363825289498,128300,0.0,1.0
2001-04-02,15.2,15.45,14.85,15.35,14.1376950012716,105700,0.0,1.0
2001-03-30,14.15,15.24,14.15,15.08,13.8890189328453,96100,0.0,1.0
2001-03-29,14.4,14.76,14.05,14.05,12.9403657829228,77800,0.0,1.0
2001-03-28,15.05,15.05,14.28,14.3,13.1706214018361,87200,0.0,1.0
2001-03-27,13.93,15.1,13.91,15.1,13.9074393823583,73700,0.0,1.0
2001-03-26,13.3,14.2,13.3,14.03,12.9219453334098,90000,0.0,1.0
2001-03-23,13.9,14.45,12.7,13.4,12.3417011737485,124700,0.0,1.0
2001-03-22,14.6,14.67,13.5,13.8,12.7101101640096,58500,0.0,1.0
2001-03-21,14.84,14.91,14.51,14.6,13.4469281445319,28100,0.0,1.0
2001-03-20,14.5,15.1,14.5,14.74,13.5758712911233,75900,0.0,1.0
2001-03-19,14.05,15.35,14.05,14.95,13.7692860110104,173200,0.0,1.0
2001-03-16,14.47,14.47,14.0,14.15,13.0324680304881,73900,0.0,1.0
2001-03-15,14.61,15.14,14.47,14.48,13.3364054474536,80100,0.0375,1.0
2001-03-14,15.4,15.6,14.7,14.75,13.5499900361591,85600,0.0,1.0
2001-03-13,15.25,15.97,15.25,15.51,14.2481590142934,77400,0.0,1.0
2001-03-12,16.38,16.38,15.0,15.25,14.0093117323001,92400,0.0,1.0
2001-03-09,16.17,16.39,16.01,16.3,14.9738872941962,47800,0.0,1.0
2001-03-08,16.21,16.21,15.75,16.17,14.8544636531995,95200,0.0,1.0
2001-03-07,16.05,16.4,16.05,16.21,14.8912093888908,310900,0.0,1.0
2001-03-06,15.25,16.45,15.15,15.96,14.6615485408203,242400,0.0,1.0
2001-03-05,15.0,15.3,14.7,15.25,14.0093117323001,98300,0.0,1.0
2001-03-02,14.9,15.2,14.71,15.0,13.7796508842296,138800,0.0,1.0
2001-03-01,14.99,14.99,14.0,14.8,13.5959222057732,58600,0.0,1.0
2001-02-28,14.95,15.05,14.45,14.9,13.6877865450014,85100,0.0,1.0
2001-02-27,15.05,15.1,14.75,14.95,13.7337187146155,69900,0.0,1.0
2001-02-26,15.29,15.29,14.93,15.25,14.0093117323001,42000,0.0,1.0
2001-02-23,15.02,15.25,14.91,15.25,14.0093117323001,64900,0.0,1.0
2001-02-22,15.01,15.32,14.9,15.04,13.8163966199209,53200,0.0,1.0
2001-02-21,15.07,15.35,15.0,15.01,13.7888373181524,84800,0.0,1.0
2001-02-20,14.88,15.25,14.88,15.07,13.8439559216894,196800,0.0,1.0
2001-02-16,14.76,15.1,14.7,14.78,13.5775493379276,66800,0.0,1.0
2001-02-15,15.04,15.09,14.74,14.86,13.6510408093101,82300,0.0,1.0
2001-02-14,15.09,15.1,14.76,14.94,13.7245322806927,97800,0.0,1.0
2001-02-13,15.08,15.1,14.99,15.05,13.8255830538437,99800,0.0,1.0
2001-02-12,15.83,15.84,14.88,15.06,13.8347694877665,137100,0.0,1.0
2001-02-09,15.25,15.7,15.25,15.7,14.422701258827,179600,0.0,1.0
2001-02-08,15.25,15.32,15.25,15.25,14.0093117323001,32600,0.0,1.0
2001-02-07,15.26,15.75,14.9,15.26,14.0184981662229,163000,0.0,1.0
2001-02-06,15.0,15.48,14.91,15.25,14.0093117323001,239100,0.0,1.0
2001-02-05,14.01,15.0,14.0,14.9,13.6877865450014,125600,0.0,1.0
2001-02-02,14.05,14.07,13.8,14.05,12.9069396615617,73800,0.0,1.0
2001-02-01,13.3,14.0,13.3,13.8,12.6772788134913,92700,0.0,1.0
2001-01-31,13.36,13.47,12.82,12.91,11.8596861943603,71600,0.0,1.0
2001-01-30,12.55,13.44,12.55,13.26,12.181211381659,120600,0.0,1.0
2001-01-29,13.09,13.1,12.1,12.18,11.1890765179945,79800,0.0,1.0
2001-01-26,13.0,13.19,13.0,13.06,11.9974827032026,54400,0.0,1.0
2001-01-25,13.06,13.13,12.81,13.0,11.9423640996657,75900,0.0,1.0
2001-01-24,12.88,13.44,12.88,13.0,11.9423640996657,73500,0.0,1.0
2001-01-23,12.88,13.06,12.69,12.88,11.8321268925918,340100,0.0,1.0
2001-01-22,12.13,12.31,12.0,12.25,11.2533815554542,242600,0.0,1.0
2001-01-19,11.88,11.94,11.69,11.81,10.8491784628501,24600,0.0,1.0
2001-01-18,11.94,11.94,11.88,11.94,10.9686021038468,19300,0.0,1.0
2001-01-17,12.06,12.06,11.69,12.0,11.0237207073837,56900,0.0,1.0
2001-01-16,11.94,12.19,11.81,12.06,11.0788393109206,270600,0.0,1.0
2001-01-12,11.44,11.94,11.0,11.94,10.9686021038468,79300,0.0,1.0
2001-01-11,11.63,11.63,11.25,11.44,10.5092804077058,48000,0.0,1.0
2001-01-10,12.0,12.0,11.5,11.63,10.6838226522394,107400,0.0,1.0
2001-01-09,11.31,12.0,11.31,12.0,11.0237207073837,118500,0.0,1.0
2001-01-08,11.69,11.81,11.19,11.31,10.3898567667091,118600,0.0,1.0
2001-01-05,11.63,11.81,11.56,11.56,10.6195176147796,57200,0.0,1.0
2001-01-04,12.13,12.13,11.44,11.63,10.6838226522394,249700,0.0,1.0
2001-01-03,11.44,12.38,11.25,12.19,11.1982629519173,107900,0.0,1.0
2001-01-02,12.94,12.94,11.5,11.56,10.6195176147796,80200,0.0,1.0
2000-12-29,13.0,13.0,12.88,13.0,11.9423640996657,63100,0.0,1.0
2000-12-28,12.81,13.0,12.75,12.94,11.8872454961288,58200,0.0,1.0
2000-12-27,12.0,12.75,12.0,12.75,11.7127032515952,33500,0.0,1.0
2000-12-26,11.94,12.06,11.81,11.94,10.9686021038468,98800,0.0,1.0
2000-12-22,12.19,12.25,12.13,12.19,11.1982629519173,108900,0.0,1.0
2000-12-21,12.47,12.47,12.13,12.25,11.2533815554542,128000,0.0,1.0
2000-12-20,12.38,12.88,12.31,12.5,11.4830424035247,98000,0.0,1.0
2000-12-19,12.31,12.5,12.31,12.5,11.4830424035247,37100,0.0,1.0
2000-12-18,13.12,13.12,12.25,12.31,11.3085001589911,187400,0.0,1.0
2000-12-15,13.63,13.69,13.31,13.38,12.2914485887328,72900,0.0,1.0
2000-12-14,13.56,13.63,13.13,13.63,12.5211094368033,122800,0.0,1.0
2000-12-13,13.38,13.88,13.38,13.75,12.6313466438772,259600,0.0,1.0
2000-12-12,13.38,13.81,13.38,13.5,12.4016857958067,45100,0.0,1.0
2000-12-11,13.13,13.5,13.0,13.5,12.4016857958067,90200,0.0,1.0
2000-12-08,13.0,13.31,12.94,13.25,12.1720249477362,43900,0.0,1.0
2000-12-07,13.06,13.13,12.88,12.88,11.8321268925918,153200,0.0,1.0
2000-12-06,13.5,13.75,13.06,13.19,12.1169063441992,39000,0.0,1.0
2000-12-05,13.56,13.63,13.25,13.63,12.5211094368033,247300,0.0,1.0
2000-12-04,13.31,13.63,13.31,13.63,12.5211094368033,107100,0.0,1.0
2000-12-01,12.88,13.25,12.88,13.19,12.1169063441992,208900,0.0,1.0
2000-11-30,13.25,13.25,12.88,12.88,11.8321268925918,52900,0.0,1.0
2000-11-29,13.88,13.88,13.25,13.25,12.1720249477362,25100,0.0,1.0
2000-11-28,13.38,13.88,13.38,13.81,12.6864652474141,161600,0.0,1.0
2000-11-27,12.75,13.25,12.75,13.25,12.1720249477362,63700,0.0,1.0
2000-11-24,12.75,12.88,12.75,12.81,11.7678218551321,14800,0.0,1.0
2000-11-22,13.0,13.0,12.75,12.75,11.7127032515952,19100,0.0,1.0
2000-11-21,12.75,13.06,12.69,12.94,11.8872454961288,146300,0.0,1.0
2000-11-20,12.69,12.81,12.69,12.69,11.6575846480583,51100,0.0,1.0
2000-11-17,12.75,13.0,12.5,12.63,11.6024660445213,106500,0.0,1.0
2000-11-16,12.0,13.0,12.0,12.81,11.7678218551321,514200,0.0,1.0
2000-11-15,11.63,11.81,11.63,11.75,10.7940598593132,56000,0.0375,1.0
2000-11-14,12.06,12.06,11.63,11.81,10.8146635790871,90400,0.0,1.0
2000-11-13,11.81,12.0,11.69,12.0,10.9886505460665,10300,0.0,1.0
2000-11-10,12.06,12.06,11.69,11.94,10.9337072933361,27800,0.0,1.0
2000-11-09,12.63,12.63,11.88,12.19,11.1626375130459,17500,0.0,1.0
2000-11-08,12.31,12.5,12.31,12.5,11.4465109854859,43300,0.0,1.0
2000-11-07,11.94,12.25,11.88,12.25,11.2175807657762,55000,0.0,1.0
2000-11-06,11.81,12.0,11.81,12.0,10.9886505460665,114400,0.0,1.0
2000-11-03,11.5,11.75,11.44,11.75,10.7597203263567,379500,0.0,1.0
2000-11-02,11.56,11.56,11.25,11.38,10.4209036011864,148900,0.0,1.0
2000-11-01,11.88,11.88,11.38,11.5,10.530790106647,24600,0.0,1.0
2000-10-31,11.63,11.88,11.5,11.88,10.8787640406058,126000,0.0,1.0
2000-10-30,11.5,11.75,11.5,11.5,10.530790106647,242800,0.0,1.0
2000-10-27,11.25,11.63,11.25,11.63,10.6498338208961,131600,0.0,1.0
2000-10-26,11.06,11.19,11.06,11.13,10.1919733814766,126300,0.0,1.0
2000-10-25,11.06,11.19,11.0,11.13,10.1919733814766,235800,0.0,1.0
2000-10-24,10.94,11.0,10.88,10.88,9.96304316176693,29500,0.0,1.0
2000-10-23,10.75,10.94,10.75,10.94,10.0179864144973,24300,0.0,1.0
2000-10-20,10.75,10.81,10.69,10.81,9.89894270024821,16700,0.0,1.0
2000-10-19,10.63,10.75,10.5,10.75,9.84399944751788,51800,0.0,1.0
2000-10-18,10.63,10.63,10.5,10.63,9.73411294205721,38400,0.0,1.0
2000-10-17,10.75,10.75,10.63,10.69,9.78905619478754,13300,0.0,1.0
2000-10-16,10.5,10.81,10.5,10.81,9.89894270024821,38300,0.0,1.0
2000-10-13,10.5,10.56,10.38,10.56,9.67001248053849,121300,0.0,1.0
2000-10-12,10.81,10.81,10.5,10.56,9.67001248053849,32800,0.0,1.0
2000-10-11,11.34,11.34,11.0,11.0,10.0729296672276,84000,0.0,1.0
2000-10-10,11.31,11.5,11.31,11.38,10.4209036011864,48600,0.0,1.0
2000-10-09,11.25,11.44,11.19,11.44,10.4758468539167,43900,0.0,1.0
2000-10-06,11.0,11.38,10.81,11.38,10.4209036011864,113600,0.0,1.0
2000-10-05,11.19,11.25,11.0,11.06,10.1278729199579,47300,0.0,1.0
2000-10-04,11.31,11.31,11.13,11.19,10.246916634207,67200,0.0,1.0
2000-10-03,11.5,11.75,11.25,11.31,10.3568031396676,24900,0.0,1.0
2000-10-02,10.56,11.63,10.56,11.5,10.530790106647,203900,0.0,1.0
2000-09-29,10.63,10.81,10.31,10.31,9.44108226082877,43500,0.0,1.0
2000-09-28,10.94,11.13,10.63,10.88,9.96304316176693,352500,0.0,1.0
2000-09-27,11.38,11.38,10.94,10.94,10.0179864144973,56100,0.0,1.0
2000-09-26,10.75,11.31,10.75,11.31,10.3568031396676,368800,0.0,1.0
2000-09-25,11.13,11.13,10.69,10.81,9.89894270024821,28400,0.0,1.0
2000-09-22,11.19,11.31,11.19,11.19,10.246916634207,64700,0.0,1.0
2000-09-21,11.63,11.63,11.25,11.31,10.3568031396676,21300,0.0,1.0
2000-09-20,11.5,11.69,11.5,11.56,10.5857333593774,53500,0.0,1.0
2000-09-19,11.0,11.5,11.0,11.5,10.530790106647,111000,0.0,1.0
2000-09-18,11.56,11.56,11.0,11.0,10.0729296672276,39500,0.0,1.0
2000-09-15,11.5,11.69,11.5,11.56,10.5857333593774,124400,0.0,1.0
2000-09-14,11.13,12.25,11.13,11.56,10.5857333593774,122400,0.0,1.0
2000-09-13,10.19,11.06,10.19,11.06,10.1278729199579,344800,0.0,1.0
2000-09-12,10.0,10.25,10.0,10.19,9.33119575536811,81600,0.0,1.0
2000-09-11,10.25,10.31,9.875,9.938,9.10043409390071,315400,0.0,1.0
2000-09-08,9.75,10.06,9.75,10.06,9.21215204111905,89300,0.0,1.0
2000-09-07,9.188,9.75,9.125,9.75,8.928278568679,68900,0.0,1.0
2000-09-06,9.0,9.313,8.875,9.188,8.41364343477156,43800,0.0,1.0
2000-09-05,9.0,9.0,8.875,8.938,8.18471321506184,36800,0.0,1.0
2000-09-01,9.0,9.125,9.0,9.0,8.24148790954985,110100,0.0,1.0
2000-08-31,9.375,9.563,9.0,9.125,8.35595301940471,39200,0.0,1.0
2000-08-30,9.063,9.5,9.063,9.375,8.58488323911443,37600,0.0,1.0
2000-08-29,9.063,9.188,8.875,9.063,8.2991783249167,21600,0.0,1.0
2000-08-28,8.938,9.5,8.938,8.938,8.18471321506184,34100,0.0,1.0
2000-08-25,8.438,8.875,8.438,8.875,8.12702279969499,12400,0.0,1.0
2000-08-24,8.375,8.5,8.375,8.438,7.7268527756424,54000,0.0,1.0
2000-08-23,8.625,8.688,8.438,8.438,7.7268527756424,130200,0.0375,1.0
2000-08-22,8.625,8.75,8.625,8.688,7.9205824924525,11300,0.0,1.0
2000-08-21,8.688,8.813,8.688,8.688,7.9205824924525,20900,0.0,1.0
2000-08-18,8.75,8.813,8.688,8.688,7.9205824924525,36200,0.0,1.0
2000-08-17,8.938,9.125,8.813,8.813,8.03454114939962,138700,0.0,1.0
2000-08-16,8.75,8.813,8.625,8.75,7.97710598629827,27700,0.0,1.0
2000-08-15,8.813,8.875,8.688,8.688,7.9205824924525,33100,0.0,1.0
2000-08-14,9.0,9.063,8.813,8.813,8.03454114939962,57900,0.0,1.0
2000-08-11,8.75,8.938,8.75,8.938,8.14849980634674,27000,0.0,1.0
2000-08-10,8.875,8.938,8.75,8.75,7.97710598629827,100000,0.0,1.0
2000-08-09,9.0,9.125,8.875,8.938,8.14849980634674,27000,0.0,1.0
2000-08-08,9.063,9.188,9.0,9.0,8.20502330019251,13300,0.0,1.0
2000-08-07,9.063,9.313,9.063,9.125,8.31898195713963,36300,0.0,1.0
2000-08-04,9.063,9.188,8.875,9.125,8.31898195713963,30900,0.0,1.0
2000-08-03,9.188,9.438,8.938,9.0,8.20502330019251,125300,0.0,1.0
2000-08-02,9.25,9.313,9.25,9.313,8.4903757771881,12600,0.0,1.0
2000-08-01,9.063,9.25,9.063,9.25,8.43294061408675,25400,0.0,1.0
2000-07-31,9.125,9.188,8.938,9.0,8.20502330019251,21700,0.0,1.0
2000-07-28,9.188,9.313,9.125,9.188,8.37641712024098,25100,0.0,1.0
2000-07-27,9.5,9.5,9.25,9.25,8.43294061408675,12600,0.0,1.0
2000-07-26,9.313,9.688,9.25,9.563,8.71829309108233,57800,0.0,1.0
2000-07-25,9.313,9.375,9.25,9.313,8.4903757771881,71500,0.0,1.0
2000-07-24,9.25,9.313,9.125,9.25,8.43294061408675,78800,0.0,1.0
2000-07-21,9.0,9.125,8.75,9.125,8.31898195713963,350500,0.0,1.0
2000-07-20,9.25,9.25,8.875,9.0,8.20502330019251,69700,0.0,1.0
2000-07-19,9.313,9.375,9.0,9.313,8.4903757771881,87900,0.0,1.0
2000-07-18,9.438,9.438,9.25,9.438,8.60433443413521,95000,0.0,1.0
2000-07-17,9.5,9.5,9.375,9.5,8.66085792798098,73700,0.0,1.0
2000-07-14,9.625,9.75,9.375,9.438,8.60433443413521,84200,0.0,1.0
2000-07-13,9.938,10.13,9.563,9.688,8.83225174802945,103400,0.0,1.0
2000-07-12,9.5,9.875,9.5,9.875,9.00273389882234,186100,0.0,1.0
2000-07-11,9.5,9.5,9.375,9.5,8.66085792798098,87200,0.0,1.0
2000-07-10,8.938,9.563,8.875,9.563,8.71829309108233,103000,0.0,1.0
2000-07-07,9.25,9.25,8.813,8.813,8.03454114939962,76000,0.0,1.0
2000-07-06,9.0,9.25,8.938,9.25,8.43294061408675,35300,0.0,1.0
2000-07-05,9.438,9.5,8.938,9.0,8.20502330019251,135700,0.0,1.0
2000-07-03,9.438,9.5,9.375,9.438,8.60433443413521,88800,0.0,1.0
2000-06-30,9.063,9.5,9.063,9.5,8.66085792798098,187700,0.0,1.0
2000-06-29,8.938,9.125,8.875,9.125,8.31898195713963,158200,0.0,1.0
2000-06-28,9.063,9.063,8.875,9.0,8.20502330019251,54000,0.0,1.0
2000-06-27,9.188,9.25,9.063,9.125,8.31898195713963,117000,0.0,1.0
2000-06-26,9.125,9.313,9.125,9.188,8.37641712024098,81200,0.0,1.0
2000-06-23,9.25,9.438,8.125,9.188,8.37641712024098,144700,0.0,1.0
2000-06-22,9.625,9.625,9.25,9.25,8.43294061408675,55600,0.0,1.0
2000-06-21,9.688,9.813,9.5,9.563,8.71829309108233,168000,0.0,1.0
2000-06-20,9.75,9.813,9.625,9.75,8.88877524187522,219200,0.0,1.0
2000-06-19,10.13,10.13,9.813,9.938,9.06016906192369,60100,0.0,1.0
2000-06-16,10.31,10.5,10.06,10.13,9.23520955899446,120700,0.0,1.0
2000-06-15,9.875,10.38,9.75,10.38,9.4631268728887,154500,0.0,1.0
2000-06-14,9.625,9.875,9.625,9.75,8.88877524187522,283000,0.0,1.0
2000-06-13,9.438,9.625,9.25,9.625,8.7748165849281,45900,0.0,1.0
2000-06-12,9.438,9.563,9.313,9.375,8.54689927103387,38200,0.0,1.0
2000-06-09,9.313,9.375,9.25,9.313,8.4903757771881,13600,0.0,1.0
2000-06-08,9.75,9.75,9.25,9.375,8.54689927103387,100800,0.0,1.0
2000-06-07,9.125,9.875,9.125,9.625,8.7748165849281,120300,0.0,1.0
2000-06-06,9.125,9.125,9.0,9.125,8.31898195713963,31400,0.0,1.0
2000-06-05,8.813,9.125,8.813,9.063,8.26245846329386,83600,0.0,1.0
2000-06-02,8.75,8.938,8.688,8.938,8.14849980634674,76200,0.0,1.0
2000-06-01,8.625,8.813,8.625,8.75,7.97710598629827,34900,0.0,1.0
2000-05-31,8.313,8.438,8.313,8.438,7.69266517855827,61600,0.0375,1.0
2000-05-30,8.188,8.438,8.063,8.313,7.54517440025425,40200,0.0,1.0
2000-05-26,8.125,8.375,8.063,8.125,7.37453891520098,49700,0.0,1.0
2000-05-25,7.938,8.625,7.938,8.188,7.431719955405,62600,0.0,1.0
2000-05-24,7.938,8.188,7.938,8.0,7.26108447035174,114300,0.0,1.0
2000-05-23,8.875,8.875,8.188,8.188,7.431719955405,62800,0.0,1.0
2000-05-22,8.938,8.938,8.75,8.875,8.05526558429646,84500,0.0,1.0
2000-05-19,8.063,8.75,8.063,8.75,7.94181113944721,103900,0.0,1.0
2000-05-18,7.875,8.125,7.875,8.125,7.37453891520098,65800,0.0,1.0
2000-05-17,7.75,7.938,7.625,7.688,6.97790217600802,43100,0.0,1.0
2000-05-16,7.938,7.938,7.625,7.813,7.09135662085726,27100,0.0,1.0
2000-05-15,7.625,7.938,7.5,7.875,7.14763002550249,69000,0.0,1.0
2000-05-12,7.875,7.938,7.688,7.688,6.97790217600802,18300,0.0,1.0
2000-05-11,7.938,8.0,7.75,7.875,7.14763002550249,12500,0.0,1.0
2000-05-10,8.125,8.125,7.75,7.875,7.14763002550249,47900,0.0,1.0
2000-05-09,8.313,8.313,8.125,8.188,7.431719955405,38700,0.0,1.0
2000-05-08,8.313,8.375,8.188,8.313,7.54517440025425,21600,0.0,1.0
2000-05-05,8.125,8.313,8.125,8.313,7.54517440025425,45900,0.0,1.0
2000-05-04,8.188,8.375,8.063,8.125,7.37453891520098,63200,0.0,1.0
2000-05-03,8.313,8.313,7.938,8.125,7.37453891520098,118400,0.0,1.0
2000-05-02,8.25,8.438,8.25,8.313,7.54517440025425,59800,0.0,1.0
2000-05-01,8.375,8.375,8.063,8.25,7.48799336005023,20400,0.0,1.0
2000-04-28,8.0,8.438,7.938,8.438,7.65862884510349,32400,0.0,1.0
2000-04-27,8.125,8.188,8.0,8.0,7.26108447035174,28500,0.0,1.0
2000-04-26,7.688,8.313,7.688,8.25,7.48799336005023,66500,0.0,1.0
2000-04-25,7.625,7.688,7.563,7.625,6.920721135804,7100,0.0,1.0
2000-04-24,7.875,7.938,7.563,7.563,6.86444773115877,7700,0.0,1.0
2000-04-20,7.625,7.813,7.625,7.75,7.03417558065324,12900,0.0,1.0
2000-04-19,7.25,7.625,7.25,7.625,6.920721135804,17500,0.0,1.0
2000-04-18,7.438,7.438,7.313,7.375,6.69381224610551,25500,0.0,1.0
2000-04-17,7.25,7.625,7.25,7.313,6.63753884146028,26600,0.0,1.0
2000-04-14,8.063,8.25,7.25,7.25,6.58035780125626,90600,0.0,1.0
2000-04-13,7.875,8.063,7.75,8.0,7.26108447035174,45800,0.0,1.0
2000-04-12,8.125,8.125,7.75,7.813,7.09135662085726,50800,0.0,1.0
2000-04-11,8.25,8.25,7.813,8.125,7.37453891520098,100300,0.0,1.0
2000-04-10,7.688,8.125,7.625,8.125,7.37453891520098,79100,0.0,1.0
2000-04-07,7.625,7.938,7.563,7.75,7.03417558065324,96900,0.0,1.0
2000-04-06,7.438,7.688,7.438,7.625,6.920721135804,31400,0.0,1.0
2000-04-05,7.5,7.563,7.313,7.438,6.75099328630953,52500,0.0,1.0
2000-04-04,7.688,7.75,7.563,7.625,6.920721135804,86100,0.0,1.0
2000-04-03,7.75,7.813,7.625,7.813,7.09135662085726,43600,0.0,1.0
2000-03-31,7.5,7.938,7.438,7.688,6.97790217600802,72700,0.0,1.0
2000-03-30,7.5,7.5,7.375,7.375,6.69381224610551,19300,0.0,1.0
2000-03-29,7.0,7.5,7.0,7.438,6.75099328630953,70900,0.0,1.0
2000-03-28,7.0,7.188,6.938,7.063,6.41062995176179,84900,0.0,1.0
2000-03-27,6.938,7.313,6.938,7.0,6.35344891155777,90600,0.0,1.0
2000-03-24,7.375,7.375,6.813,6.938,6.29717550691254,55200,0.0,1.0
2000-03-23,7.375,7.5,7.375,7.375,6.69381224610551,17100,0.0,1.0
2000-03-22,7.313,7.563,7.313,7.438,6.75099328630953,60900,0.0,1.0
2000-03-21,7.0,7.375,6.875,7.313,6.63753884146028,105500,0.0,1.0
2000-03-20,6.813,7.063,6.688,7.0,6.35344891155777,94400,0.0,1.0
2000-03-17,6.563,6.75,6.563,6.688,6.07026661721405,39100,0.0,1.0
2000-03-16,6.625,6.688,6.625,6.625,6.01308557701003,27200,0.0,1.0
2000-03-15,6.75,6.75,6.563,6.625,6.01308557701003,36900,0.0,1.0
2000-03-14,6.813,6.938,6.75,6.75,6.12654002185928,71200,0.0,1.0
2000-03-13,6.813,6.938,6.813,6.938,6.29717550691254,11400,0.0,1.0
2000-03-10,7.125,7.125,6.688,6.875,6.23999446670852,16600,0.0,1.0
2000-03-09,6.875,7.25,6.875,7.125,6.46690335640702,45200,0.0375,1.0
2000-03-08,7.125,7.125,6.625,6.875,6.20732433861057,32000,0.0,1.0
2000-03-07,7.188,7.188,6.875,7.125,6.43304522365096,32700,0.0,1.0
2000-03-06,6.875,7.063,6.875,7.063,6.37706644416094,76500,0.0,1.0
2000-03-03,6.75,6.813,6.625,6.813,6.15134555912056,81000,0.0,1.0
2000-03-02,6.938,7.0,6.75,6.875,6.20732433861057,52400,0.0,1.0
2000-03-01,6.875,7.0,6.75,6.938,6.26420600164075,83800,0.0,1.0
2000-02-29,7.0,7.063,6.813,6.938,6.26420600164075,29000,0.0,1.0
2000-02-28,6.938,7.0,6.75,7.0,6.32018478113077,97300,0.0,1.0
2000-02-25,7.0,7.125,6.938,6.938,6.26420600164075,17000,0.0,1.0
2000-02-24,7.0,7.0,6.938,6.938,6.26420600164075,24800,0.0,1.0
2000-02-23,7.0,7.063,7.0,7.0,6.32018478113077,12700,0.0,1.0
2000-02-22,7.0,7.188,6.938,7.0,6.32018478113077,24500,0.0,1.0
2000-02-18,7.0,7.125,6.938,7.063,6.37706644416094,31400,0.0,1.0
2000-02-17,6.75,7.313,6.75,6.938,6.26420600164075,68600,0.0,1.0
2000-02-16,6.375,6.688,6.25,6.688,6.03848511660037,40600,0.0,1.0
2000-02-15,6.5,6.5,6.125,6.375,5.7558825685298,66900,0.0,1.0
2000-02-14,6.25,6.563,6.25,6.438,5.81276423155998,19900,0.0,1.0
2000-02-11,6.5,6.5,6.313,6.375,5.7558825685298,19500,0.0,1.0
2000-02-10,6.0,6.5,5.938,6.438,5.81276423155998,132800,0.0,1.0
2000-02-09,5.875,5.938,5.813,5.875,5.30444079844904,128200,0.0,1.0
2000-02-08,6.375,6.438,6.0,6.0,5.41730124096923,39000,0.0,1.0
2000-02-07,6.688,6.688,6.438,6.438,5.81276423155998,20100,0.0,1.0
2000-02-04,7.0,7.0,6.69,6.69,6.04029088368069,70400,0.0,1.0
2000-02-03,6.75,7.0,6.75,7.0,6.32018478113077,34500,0.0,1.0
2000-02-02,6.75,6.813,6.688,6.813,6.15134555912056,40500,0.0,1.0
2000-02-01,6.813,6.813,6.625,6.625,5.98160345357019,43900,0.0,1.0
2000-01-31,7.0,7.063,6.75,6.75,6.09446389609038,16400,0.0,1.0
2000-01-28,7.125,7.125,7.0,7.0,6.32018478113077,26300,0.0,1.0
2000-01-27,7.125,7.188,7.063,7.063,6.37706644416094,9600,0.0,1.0
2000-01-26,7.25,7.25,7.125,7.125,6.43304522365096,9200,0.0,1.0
2000-01-25,7.375,7.375,7.0,7.188,6.48992688668113,969200,0.0,1.0
2000-01-24,7.813,7.875,7.438,7.438,6.71564777172152,88400,0.0,1.0
2000-01-21,7.5,7.75,7.438,7.75,6.99734743625192,43000,0.0,1.0
